core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
11,451.0,451.19999999999999,470.19999999999999,498.39999999999998,516.89999999999998,534.29999999999995,548.70000000000005,559.20000000000005,600.70000000000005,625.60000000000002,657.10000000000002,709.79999999999995,761.0,807.5,864.0,868.0,900.10000000000002,942.20000000000005,962.20000000000005,983.10000000000002,1040.3,1103.3,1169.3,1224.2,1240.8,1246.5,1239.7,1212.9000000000001,1212.0999999999999,1101.0999999999999,938.39999999999998,780.29999999999995,626.70000000000005,468.0,320.5,155.09999999999999,50.600000000000001,0,0,0,0,0,0,0,0
12,364.0,373.60000000000002,382.60000000000002,389.60000000000002,392.5,398.39999999999998,410.10000000000002,426.10000000000002,445.39999999999998,469.89999999999998,493.80000000000001,529.39999999999998,547.39999999999998,569.10000000000002,602.39999999999998,667.39999999999998,699.39999999999998,733.5,807.70000000000005,851.0,916.79999999999995,963.0,983.79999999999995,1007.3,1045.7,1071.0,1067.0,1117.9000000000001,1129.4000000000001,1176.0,1193.7,1212.0999999999999,1218.0,1185.0999999999999,1167.5999999999999,1164.9000000000001,1140.9000000000001,998.10000000000002,846.60000000000002,697.20000000000005,553.29999999999995,391.5,221.90000000000001,79.555555555555557,4.0
13,260.0,258.0,262.69999999999999,268.69999999999999,281.5,290.89999999999998,306.39999999999998,318.5,325.19999999999999,336.69999999999999,347.60000000000002,355.60000000000002,370.0,389.80000000000001,399.89999999999998,402.60000000000002,429.89999999999998,457.60000000000002,474.69999999999999,539.70000000000005,559.20000000000005,598.0,663.39999999999998,715.39999999999998,781.20000000000005,833.79999999999995,917.60000000000002,969.5,1017.2,1050.5999999999999,1086.2,1116.5999999999999,1136.9000000000001,1144.5,1164.5999999999999,1173.4000000000001,1170.3,1188.8,1206.2,1166.0999999999999,1163.0,1164.5,1145.2,1131.8,1067.9000000000001
14,150.0,159.30000000000001,165.0,169.59999999999999,171.90000000000001,178.5,178.69999999999999,178.09999999999999,180.80000000000001,182.69999999999999,186.59999999999999,190.69999999999999,197.0,197.09999999999999,197.0,209.09999999999999,213.40000000000001,230.0,248.19999999999999,252.19999999999999,281.89999999999998,299.39999999999998,322.5,348.39999999999998,373.19999999999999,426.5,496.80000000000001,539.5,632.20000000000005,677.0,759.0,837.39999999999998,899.0,1024.5,1063.5,1158.2,1151.5,1173.0,1158.5999999999999,1173.3,1150.2,1149.0,1163.7,1190.0999999999999,1180.8
15,136.0,132.0,126.40000000000001,109.3,111.5,104.90000000000001,101.3,98.0,93.599999999999994,97.599999999999994,102.40000000000001,105.90000000000001,111.40000000000001,118.0,128.69999999999999,136.09999999999999,148.59999999999999,154.09999999999999,160.09999999999999,168.90000000000001,172.5,182.90000000000001,189.30000000000001,202.40000000000001,207.30000000000001,217.90000000000001,214.19999999999999,232.59999999999999,242.40000000000001,283.0,303.80000000000001,326.19999999999999,387.89999999999998,441.30000000000001,539.20000000000005,599.20000000000005,741.5,834.10000000000002,966.60000000000002,1057.2,1172.0999999999999,1252.3,1271.5,1302.4000000000001,1259.4000000000001
16,56.0,60.899999999999999,68.0,86.5,87.700000000000003,95.799999999999997,102.59999999999999,109.90000000000001,118.59999999999999,118.5,120.3,121.0,122.2,123.0,125.8,127.59999999999999,127.90000000000001,128.59999999999999,128.80000000000001,128.69999999999999,130.5,131.59999999999999,121.3,122.40000000000001,125.2,130.30000000000001,136.40000000000001,148.09999999999999,144.59999999999999,157.5,162.90000000000001,166.5,162.19999999999999,166.59999999999999,168.80000000000001,169.19999999999999,182.40000000000001,211.90000000000001,222.09999999999999,304.89999999999998,357.39999999999998,421.89999999999998,560.29999999999995,660.0,833.10000000000002
17,36.0,36.100000000000001,36.200000000000003,34.799999999999997,34.799999999999997,35.200000000000003,32.399999999999999,32.399999999999999,32.5,32.899999999999999,33.0,33.5,32.100000000000001,32.299999999999997,32.299999999999997,32.5,32.899999999999999,33.600000000000001,33.200000000000003,34.299999999999997,35.5,35.600000000000001,46.700000000000003,44.0,51.0,51.899999999999999,59.600000000000001,58.0,63.100000000000001,63.0,64.099999999999994,68.900000000000006,75.799999999999997,76.200000000000003,81.900000000000006,85.900000000000006,94.0,99.700000000000003,97.200000000000003,98.5,100.0,116.3,132.69999999999999,139.40000000000001,148.5
18,52.0,52.0,52.0,53.5,53.5,53.5,56.399999999999999,56.399999999999999,56.399999999999999,56.399999999999999,56.399999999999999,56.399999999999999,57.799999999999997,57.799999999999997,57.799999999999997,57.799999999999997,57.799999999999997,57.799999999999997,59.200000000000003,59.200000000000003,59.200000000000003,59.200000000000003,59.399999999999999,62.299999999999997,62.299999999999997,62.600000000000001,62.600000000000001,64.599999999999994,64.700000000000003,66.799999999999997,66.900000000000006,67.0,68.5,68.799999999999997,68.900000000000006,69.099999999999994,69.099999999999994,69.400000000000006,77.700000000000003,77.799999999999997,79.0,79.5,79.700000000000003,79.5,84.700000000000003
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000001,0.20000000000000001
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
22,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
