core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
12,44.0,48.5,49.5,51.5,51.200000000000003,51.600000000000001,44.700000000000003,32.399999999999999,22.0,14.5,5.5999999999999996,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,68.0,58.299999999999997,41.799999999999997,41.5,38.700000000000003,38.799999999999997,42.399999999999999,45.399999999999999,45.600000000000001,46.700000000000003,48.0,39.399999999999999,27.899999999999999,18.600000000000001,11.0,6.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,69.0,78.0,96.400000000000006,80.099999999999994,67.299999999999997,54.799999999999997,44.799999999999997,38.700000000000003,39.899999999999999,40.200000000000003,39.0,42.100000000000001,45.5,43.600000000000001,43.700000000000003,40.5,35.600000000000001,28.199999999999999,17.300000000000001,11.333333333333334,6.666666666666667,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15.0,23.199999999999999,27.100000000000001,45.799999999999997,63.299999999999997,76.599999999999994,73.700000000000003,64.400000000000006,54.399999999999999,45.399999999999999,43.5,41.200000000000003,39.399999999999999,40.600000000000001,38.700000000000003,38.799999999999997,39.299999999999997,39.299999999999997,41.0,40.200000000000003,36.5,30.899999999999999,24.800000000000001,14.4,9.5714285714285712,5.666666666666667,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,63.0,47.200000000000003,33.5,27.899999999999999,29.199999999999999,33.299999999999997,46.700000000000003,62.899999999999999,73.599999999999994,75.599999999999994,58.100000000000001,56.100000000000001,46.100000000000001,39.399999999999999,39.200000000000003,38.799999999999997,37.100000000000001,36.299999999999997,37.299999999999997,38.200000000000003,37.200000000000003,38.799999999999997,36.299999999999997,37.899999999999999,39.299999999999997,35.700000000000003,30.699999999999999,23.399999999999999,15.6,10.875,5.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17.0,30.199999999999999,46.299999999999997,53.899999999999999,54.100000000000001,39.200000000000003,29.300000000000001,27.199999999999999,28.600000000000001,35.700000000000003,55.399999999999999,60.700000000000003,68.200000000000003,62.299999999999997,57.799999999999997,50.799999999999997,44.700000000000003,39.200000000000003,36.600000000000001,36.700000000000003,38.600000000000001,37.899999999999999,41.700000000000003,39.600000000000001,36.5,37.299999999999997,37.799999999999997,37.899999999999999,36.799999999999997,34.700000000000003,34.0,28.100000000000001,22.300000000000001,16.333333333333332,11.0,7.2000000000000002,6.0,0,0,0,0,0,0,0,0
18,7.0,9.0999999999999996,10.4,13.6,18.300000000000001,36.100000000000001,49.100000000000001,50.5,43.200000000000003,40.200000000000003,37.600000000000001,35.200000000000003,37.799999999999997,49.700000000000003,54.100000000000001,63.0,62.799999999999997,63.700000000000003,53.700000000000003,45.799999999999997,40.600000000000001,39.299999999999997,36.600000000000001,40.600000000000001,39.899999999999999,36.100000000000001,32.799999999999997,33.100000000000001,35.799999999999997,35.5,35.200000000000003,36.700000000000003,35.200000000000003,35.299999999999997,34.399999999999999,31.300000000000001,27.399999999999999,19.899999999999999,12.444444444444445,13.6,8.0,7.0,0,0,0
19,139.0,140.80000000000001,142.19999999999999,144.69999999999999,119.09999999999999,92.799999999999997,82.400000000000006,61.399999999999999,43.899999999999999,34.899999999999999,37.200000000000003,38.5,37.299999999999997,33.899999999999999,36.5,34.399999999999999,42.5,45.0,57.299999999999997,58.799999999999997,53.100000000000001,52.399999999999999,49.299999999999997,37.200000000000003,38.0,36.200000000000003,38.600000000000001,38.200000000000003,36.0,36.0,34.100000000000001,30.800000000000001,32.5,33.200000000000003,33.299999999999997,32.600000000000001,33.0,35.600000000000001,36.799999999999997,31.399999999999999,28.899999999999999,24.300000000000001,18.199999999999999,12.0,6.8571428571428568
20,0,0,0,0,139.5,141.25,143.19999999999999,145.85714285714286,148.66666666666666,140.69999999999999,120.7,82.700000000000003,73.5,45.700000000000003,32.0,35.5,35.600000000000001,39.700000000000003,34.799999999999997,39.0,49.0,50.899999999999999,49.5,47.100000000000001,48.600000000000001,47.899999999999999,42.5,36.100000000000001,34.299999999999997,36.299999999999997,36.299999999999997,38.100000000000001,35.899999999999999,35.5,35.0,34.5,30.399999999999999,29.699999999999999,31.699999999999999,34.799999999999997,35.100000000000001,36.0,36.399999999999999,34.600000000000001,33.100000000000001
21,0,0,0,0,0,0,0,0,0,140.0,142.33333333333334,148.0,156.14285714285714,168.0,158.0,115.7,56.700000000000003,23.800000000000001,31.399999999999999,29.100000000000001,33.0,35.0,37.600000000000001,48.0,47.399999999999999,42.0,47.5,51.899999999999999,51.799999999999997,48.200000000000003,35.0,31.0,34.0,32.5,34.100000000000001,36.100000000000001,39.600000000000001,38.100000000000001,35.600000000000001,35.899999999999999,33.600000000000001,31.199999999999999,29.699999999999999,32.700000000000003,35.200000000000003
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,158.5,163.375,169.80000000000001,159.30000000000001,137.09999999999999,108.5,43.799999999999997,33.600000000000001,37.299999999999997,35.100000000000001,42.100000000000001,43.700000000000003,39.899999999999999,41.5,41.700000000000003,51.600000000000001,53.700000000000003,46.299999999999997,40.5,37.299999999999997,32.700000000000003,32.100000000000001,32.899999999999999,32.600000000000001,31.199999999999999,34.700000000000003,35.5,38.200000000000003,34.399999999999999,31.0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.0,166.33333333333334,169.0,172.88888888888889,175.59999999999999,131.80000000000001,89.799999999999997,64.599999999999994,32.600000000000001,39.399999999999999,39.100000000000001,37.899999999999999,39.200000000000003,41.0,39.899999999999999,46.600000000000001,46.299999999999997,42.399999999999999,37.200000000000003,33.0,33.399999999999999,31.300000000000001,26.699999999999999,27.600000000000001,26.600000000000001,29.600000000000001,35.0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.33333333333334,172.83333333333334,135.625,145.80000000000001,118.90000000000001,90.799999999999997,45.100000000000001,34.0,36.299999999999997,38.899999999999999,36.899999999999999,38.700000000000003,40.0,43.899999999999999,46.799999999999997,42.5,43.600000000000001,44.100000000000001,35.799999999999997,33.0,31.399999999999999,25.199999999999999
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.0,163.0,165.5,144.33333333333334,159.33333333333334,149.5,120.8,96.599999999999994,66.099999999999994,33.100000000000001,41.5,43.399999999999999,44.899999999999999,44.899999999999999,38.700000000000003,38.200000000000003,47.799999999999997,44.700000000000003,39.299999999999997,38.700000000000003
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.0,175.0,165.5,169.25,172.33333333333334,179.625,168.80000000000001,123.3,95.099999999999994,42.299999999999997,47.5,36.299999999999997,38.600000000000001,34.5,39.0,42.600000000000001,40.399999999999999
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.0,167.5,170.5,179.77777777777777,169.66666666666666,124.3,78.799999999999997,66.599999999999994,30.800000000000001,31.699999999999999,39.700000000000003
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.0,176.75,175.85714285714286,181.25,169.09999999999999,142.80000000000001,77.400000000000006
