U17963	U33966
U22247	U65763
U36718	U26252
U50409	U80872
U25440	U11704
U61081	U00205
U49184	U28563
U00946	U07318
U52056	U05573
U33748	U01296
U01058	U63108
U03645	U04071
U09174	U12888
U97770	U03381
U00506	U26109
U10081	U24289
U42276	U65762
U01098	U82534
U04659	U53562
U37761	U50802
U55978	U10537
U97597	U38894
U31214	U38111
U01055	U50886
U41714	U44674
U82729	U18828
U19223	U37044
U26053	U07784
U38860	U45415
U00471	U63328
U41580	U34158
U17888	U32350
U07628	U79494
U22902	U47701
U48633	U17731
U57358	U02483
U00005	U27013
U70487	U99479
U31333	U09544
U01845	U24985
U53543	U27215
U30945	U50493
U02910	U17570
U19012	U06228
U02495	U99926
U04863	U25029
U58291	U07169
U01972	U57324
U17811	U63114
U10605	U28734
U54779	U01823
U05729	U67027
U53654	U49879
U21074	U00730
U08078	U28145
U48129
U10193	U98084
U42850	U93555
U05410	U09718
U75064	U65648
U39643	U24751
U09794	U21724
U58161	U61734
U05410	U16826
U00619	U95716
U38332	U02772
U06645	U59407
U00609	U29083
U01467	U86833
U23295	U51283
U07540	U17640
U39283	U14329
U37107	U37715
U29149	U07400
U49820	U09627
U05294	U15857
U25524	U11016
U98840	U14154
U68692	U57477
U01074	U22500
U94818	U68426
U15946	U95279
U04724	U33582
U41456	U01211
U06197	U59140
U41202	U18195
U17828	U59056
U25171	U55970
U17324	U20653
U23819	U30374
U19485	U91283
U40601	U42033
U05737	U47301
U51842	U21164
U41569	U00198
U61504	U38188
U26373	U10073
U40123	U05772
U52551	U20439
U00632	U08957
U12070	U44849
U58437	U04907
U14485	U39718
U12111	U04616
U79337	U01117
U64070	U01879
U21624	U25866
U63075	U05123
U00663	U04846
U19639	U00788
U17415	U04420
U30801	U72187
U32684
U06763	U43313
U72757	U89243
U66339	U38311
U43756	U16199
U00220	U12331
U04884	U20081
U00090	U86265
U00377	U62495
U49243	U42440
U29046	U35518
U04998	U43243
U06857	U74756
U36288	U44965
U54652	U03648
U65580	U27852
U75229	U02581
U19043	U78452
U59407	U90121
U00166	U25647
U02554	U49328
U10859	U03913
U07438	U73048
U46799	U79339
U18793	U54056
U55098	U63391
U46977	U89888
U48622	U00328
U43272	U09228
U03736	U60820
U47031	U48962
U24920	U36085
U10422	U73592
U42500	U39083
U38190	U38634
U75776	U52067
U03205	U37448
U14887	U03490
U05727	U83577
U87073	U62323
U26711	U36787
U95047	U11037
U00584	U14867
U74405	U27751
U16123	U22931
U21662	U17492
U05661	U06638
U09805	U67179
U10910	U09544
U54740	U08269
U71756	U01971
U08778	U45955
U61070	U47955
U32701	U51390
U40066	U07240
U45825	U37800
U05702	U10920
U01806	U71823
U29720	U68117
U64635	U38805
U08472	U58670
U50776	U04781
U09441	U10327
U05173	U84942
U88691	U05569
U55036	U44650
U02118	U10747
U43704	U54740
U56882	U15187
U06594	U95665
U90941	U00558
U65741	U03859
U84523	U01646
U57815	U09229
U10583
U99345	U33892
U07611	U23661
U05015	U85548
U50206	U04834
U18539	U08486
U74961	U20375
U12064	U14168
U91899	U26763
U16716	U26475
U15691	U42369
U98317	U03353
U41204	U00633
U03098	U77965
U13537	U20196
U51499	U03672
U46999	U00718
U31153	U05974
U01533	U20207
U71742	U03108
U06557	U35124
U80494	U00280
U35812	U53789
U04762	U40061
U15357	U49054
U46729	U13903
U01630	U11839
U13229	U35613
U52146	U66189
U76113	U21551
U00449	U04809
U60216	U87126
U17951	U08489
U11117	U42445
U06196	U45037
U91049	U21458
U00694	U30242
U07427	U17321
U43686	U03490
U07353	U96782
U09692	U63087
U23800	U29879
U01063	U76784
U19120	U43551
U04983	U54010
U69718	U04983
U75794	U45501
U15283	U04366
U09086	U17633
U66920	U78109
U20710	U01419
U23568	U13903
U79787	U24033
U85972	U17909
U29131	U06185
U62715	U64539
U52572
U08221	U87394
U03993	U55720
U17162	U03637
U09405	U20890
U31188	U28910
U67101	U26092
U00306	U33261
U04457	U63926
U56658	U00125
U02695	U43613
U06013	U68927
U16846	U81670
U36843	U04312
U04952	U18812
U20064	U27588
U81518	U04976
U21116	U03551
U35257	U19247
U31545	U54730
U03619	U06592
U45063	U02805
U76267	U41321
U74344	U44130
U05963	U28313
U27021	U07460
U96993	U92643
U32363	U05320
U16518	U27466
U57760	U02694
U01728
U99230	U50240
U68654	U03244
U67994	U13512
U10053	U48215
U67535	U08167
U05330	U09593
U11433	U44251
U38147	U81567
U52550	U18379
U56178	U08472
U00156	U27686
U05433	U79082
U21663	U43339
U08264	U73909
U36456	U47770
U04491	U76374
U68415	U00555
U74895	U07482
U08140	U57611
U08900	U07730
U63172	U55930
U04869	U67070
U59687	U36641
U02313	U67853
U74893	U23644
U44020	U00365
U20874	U52193
U10144	U13869
U79108	U82737
U04009	U36854
U54803	U05196
U06402	U82463
U78134	U01030
U26874	U03390
U94588	U02385
U02548	U71463
U00023	U62180
U89437	U42850
U09311	U40187
U52740	U02315
U56760	U05874
U02625	U87924
U29096	U03069
U03514	U49197
U07672	U78923
U01952	U01733
U09402	U31271
U61299	U90051
U33686	U26778
U86964	U01594
U02594	U22264
U24899	U36500
U62852	U20402
U35996	U12930
U42409	U03277
U04542	U75352
U57096	U07641
U20064	U67267
U04836	U30232
U45987	U23943
U52108	U14498
U54901	U07452
U66251	U57828
U10000	U03898
U03730	U87495
U78112	U01139
U01856	U47178
U60746	U60001
U38657	U02057
U01200	U48813
U05275	U14385
U69761	U42144
U61868	U35876
U09899	U09898
U38252	U41215
U16024	U21121
U00114	U83559
U34158	U00111
U06885	U22615
U00578	U44732
U25301	U17913
U73218	U01659
U56841	U91559
U52012	U07056
U87381	U02364
U70065	U26626
U53357	U00307
U12796	U12378
U94643	U05676
U17038	U18392
U00916	U37669
U01783	U05758
U02402	U68938
U09622	U22194
U08099	U68001
U04676	U10752
U21127	U12148
U32290	U18117
U67466	U37685
U46223	U01087
U01363	U57591
U76319	U05946
U01116	U18733
U44398	U61518
U28749	U37844
U01548	U86454
U22168	U58921
U12787	U09834
U25651	U09800
U01743	U68730
U14612	U19658
U22124	U34914
U77864	U01520
U06194	U07052
U60002	U27874
U01640	U53113
U71294	U77496
U17540	U09970
U79334	U64151
U49243	U64826
U53870	U18734
U39029	U23559
U21671	U01426
U07603	U01683
U32656	U04117
U47820	U25542
U07094	U25416
U03361	U16056
U14832	U16374
U58214	U24065
U48981	U03911
U68340	U02019
U80586	U09383
U12204	U17888
U10677	U24273
U52131
U09132	U76923
U21662	U50029
U05626	U61323
U70143	U02340
U07606	U56959
U02362	U64764
U00182	U20275
U22264	U27618
U74758	U30359
U58555	U43116
U61833	U59268
U01257	U49572
U04188	U67577
U39903	U68865
U10273	U15813
U10935	U60578
U05788	U32360
U49516	U16202
U45051	U35116
U15435	U42754
U22114	U00532
U69838	U01276
U44390	U09491
U50843	U48721
U56352	U27063
U17295	U08594
U64800	U03614
U08080	U86298
U09953	U63497
U65588	U07209
U04484	U47705
U45592	U02350
U29250	U53832
U51272	U00321
U00601	U54133
U18493	U75178
U81484	U29347
U09323	U10447
U10673	U21027
U51821	U24831
U23178	U34031
U06451	U66151
U50895	U64488
U02999	U49059
U05243	U40944
U00469	U06191
U04236	U59077
U19284	U03573
U28037	U60743
U42500	U12077
U13957	U01124
U04135	U21734
U04596	U52992
U81294	U06674
U00166	U22219
U12021	U65008
U54078	U06350
U41675	U19484
U64889	U06189
U00400	U11830
U17277	U04079
U07848	U70832
U05782	U19865
U52928	U00394
U04954	U94601
U42347
U25202	U23341
U52082	U04822
U12790	U33318
U48633	U01707
U34363	U53830
U02192	U14188
U09816
U74741	U02019
U47535	U02244
U63073	U02700
U29393	U30238
U01132	U52089
U20847	U06886
U50176	U08174
U24890	U02124
U11014	U37947
U65438	U01462
U08073	U10821
U88079	U02215
U15856	U41758
U65592	U06167
U54442	U19949
U08201
U26700	U32504
U23726	U11283
U34859	U01457
U23174	U08752
U42393	U09939
U48175	U65305
U18333	U69263
U21614	U13506
U02215	U02620
U18399	U09314
U56709	U06567
U62397	U64516
U00407	U90837
U40207	U89125
U19436	U02392
U11357	U18928
U91793	U42604
U12185	U12176
U03663	U85429
U03504	U24604
U23284	U23702
U37918	U04127
U05575	U59085
U05644	U00583
U01585	U77325
U24269	U05584
U88972	U02196
U01717	U36325
U35328	U16975
U05820	U69349
U12072	U46313
U08874	U05258
U41071	U05908
U52628	U78224
U10156	U11301
U01075	U48567
U26464	U59216
U02956	U48882
U41711	U46099
U03674	U65103
U67601	U57641
U00162	U52751
U09578	U56838
U29431	U49959
U84980
U55655	U02303
U88581	U52867
U00152	U13133
U64704	U05417
U34481	U40325
U16806	U02589
U08078	U33976
U22108	U55199
U05378	U10573
U96006
U14610	U29096
U00220	U16815
U56572	U03507
U06052	U08833
U21234	U56939
U21379	U97623
U24151	U06175
U00691	U23776
U50168	U04828
U05642	U46319
U20743	U45022
U32131	U04871
U48974	U23107
U05107	U51577
U66147	U31839
U05433	U01587
U07352	U56719
U08258	U34500
U05711	U38710
U04632	U72933
U01285	U03622
U38442	U70422
U06745	U34054
U14188	U16462
U30968	U08279
U39449	U37127
U11433	U06822
U76886	U36751
U31641	U13568
U19420	U24178
U52785	U14977
U44232	U05534
U19550	U19000
U27210	U14063
U45986	U30894
U10118	U05175
U17078	U47132
U11519	U24697
U05477	U65313
U09063	U01934
U29010	U03218
U42670	U14866
U01570	U45037
U61621	U04034
U60207	U29540
U45509	U04543
U16318	U76080
U49163	U66147
U15975	U36702
U54226	U05976
U66996	U31191
U75489	U15239
U03841	U99575
U15148
U04060	U43085
U18280	U11654
U10030	U17437
U30205	U16489
U19856	U56642
U20085	U21069
U42007	U33687
U58634	U09412
U04421	U52688
U31452	U02646
U15963	U22254
U41523	U06021
U00267	U51789
U37400	U18745
U07734	U16006
U06141	U89445
U25457	U07508
U26630	U22106
U36952	U72961
U11704	U23793
U06683	U91663
U02312	U49642
U73217	U01315
U00182	U88273
U32545	U76803
U23677	U08837
U93049	U10952
U07756	U93929
U63641	U07481
U60160	U12429
U24178	U12077
U58833	U85011
U49782	U03088
U13514	U86938
U04832	U15255
U00359	U96143
U25105	U25248
U08258	U07883
U24899	U22619
U18799	U85867
U31518	U37847
U30215	U16636
U42260	U86761
U01724	U24016
U19622	U21724
U14013	U31021
U53266	U45978
U21360	U12658
U09303	U64025
U62234	U42934
U30555	U08042
U18380	U36692
U02290	U82873
U78212	U06923
U41678	U30315
U02292	U42272
U80802	U38895
U10724	U02012
U50198
U44549	U15087
U88089	U06261
U80659	U11435
U86160	U06774
U04399	U84671
U35802	U30333
U10538	U24918
U51218	U03328
U05293	U36966
U01716	U39683
U09656	U57393
U12855	U37939
U55970	U64488
U01584	U02392
U42948	U05278
U22151	U45056
U35176	U18191
U00220	U27588
U03013	U74308
U35923	U06751
U00970	U19571
U02577	U96720
U22043
U05538	U11538
U69839	U00299
U73751	U53335
U02146	U04152
U93764	U03946
U04094	U17671
U81203	U03483
U00416	U28343
U20237	U42741
U39717
U26072	U01022
U35744	U06191
U48777	U28602
U54743	U05270
U89248	U01168
U19878	U11758
U11205	U08232
U03382	U97524
U65518	U09290
U15485	U07848
U26400	U09635
U04878	U36306
U00299	U25021
U09571	U15681
U08441	U12120
U59368	U66656
U62563	U46351
U25606	U10955
U36745	U75323
U00063	U13301
U11539	U08041
U03654	U19720
U02623	U37947
U12072	U03883
U01055	U46526
U06312	U71521
U15001	U69091
U23245	U01810
U00607	U15779
U19420	U26319
U07147	U73362
U14225	U14239
U18156	U58868
U03528	U16424
U65927	U02387
U01152	U16513
U51009	U08435
U00098	U06901
U66625	U00165
U07540	U47397
U04463	U38126
U03673	U25319
U36641	U18130
U69771	U52852
U03277	U17024
U57739	U06835
U11569	U27901
U01113	U95699
U35030	U19736
U68706	U46321
U80716	U38148
U12369	U00998
U11562	U04968
U23383	U08148
U26541	U18033
U05043	U36630
U01584	U03200
U34637	U59994
U66443
U00245	U00716
U88188	U05417
U05928	U86514
U86316	U39428
U88743	U08343
U72932	U06000
U20651	U40953
U41852	U09368
U25840	U22273
U25527	U24965
U62527	U56818
U06829	U74232
U08070	U41714
U31972	U01728
U07771	U09154
U33337	U03087
U28266	U11022
U13562	U08073
U68227	U00386
U33645	U54270
U88913	U48035
U28118	U06452
U66549	U23135
U18401	U61459
U11737	U05868
U84197	U66774
U11259	U16715
U62475	U79626
U03251	U14186
U19366	U07782
U03040	U99590
U14581	U69049
U00873	U56950
U05295	U26950
U91515	U02012
U05292	U43608
U73522	U00322
U28487	U02711
U18068	U18110
U22460	U14485
U18852	U47666
U18441	U62585
U51507	U05183
U55654	U29019
U46573	U59376
U48597	U22298
U09431	U00583
U09907	U36084
U30642	U05475
U09252	U20081
U01472	U40857
U02186	U51185
U58602	U77082
U25323	U26558
U06241	U66113
U05538	U47551
U86996	U01539
U36790	U25503
U40139	U87254
U31703	U80943
U33927	U02868
U02412	U90175
U37753	U09348
U33829	U31447
U50402	U17374
U01181	U63776
U57321	U30706
U85886
U87512	U06351
U31137	U12429
U20596	U14133
U03340	U12109
U42500	U20710
U11312	U02196
U07213	U27002
U00162	U97356
U31003	U32394
U51139	U07132
U08845	U58146
U69420	U01694
U25566	U20588
U06387	U77996
U24920	U14168
U00406	U40178
U07475	U50546
U04583	U27354
U00001	U54701
U31577	U89992
U16613	U32522
U24055	U01202
U74312	U39702
U06261	U38027
U51962	U01993
U01388	U24775
U11702	U20530
U01332	U96360
U58940	U31564
U62365	U51439
U61083
U00144	U56497
U44215	U15319
U14813	U37939
U29647	U59112
U24886	U05561
U11994	U04543
U05055	U79758
U02683
U01191	U09912
U01656	U30788
U08258	U23027
U16939	U12474
U18772	U29388
U55951	U22352
U07620	U67199
U82421	U09291
U10913	U08387
U10073	U05234
U58215	U31398
U04758	U45509
U79583	U03872
U77358	U03863
U25497	U03872
U05292	U15859
U75927	U04745
U40166	U33855
U32901	U04748
U09441	U16815
U21214	U01143
U01218	U57381
U03364	U19534
U03727	U66824
U19964	U14039
U01482	U49560
U75926	U03657
U48721	U69849
U39979	U44430
U45646	U02390
U17182	U13128
U83619	U10590
U65738	U17423
U46256	U10175
U46168	U04942
U21239	U14442
U04540	U85752
U30483	U86945
U19453	U12319
U39704	U20879
U01618	U11266
U06871	U01584
U92640	U15312
U76996	U07367
U56934	U75020
U03202	U87086
U72755	U14913
U09128	U04079
U70238	U24037
U97192	U47684
U43736	U71736
U50253	U92774
U10832
U00245	U72461
U04048	U97502
U07493	U69181
U00458	U19790
U97555	U02726
U32843	U01205
U23908	U70060
U37341	U19039
U31944	U01122
U03849	U56130
U02998	U85853
U03448
U87727	U01319
U52240	U73632
U02369	U53433
U39000	U18616
U00857	U73990
U97566	U00156
U91012	U06630
U21405	U01581
U95543	U06454
U27132	U50238
U02155	U85139
U00770	U71028
U55788	U70568
U07237	U76622
U00175	U69235
U05105	U85409
U23512	U00237
U51005	U58868
U00184	U33428
U03235	U04094
U42253	U05603
U56096	U08975
U33850	U09974
U04303	U05751
U76267	U03836
U17967	U34787
U95998	U86434
U84816
U03222	U44739
U46299	U10502
U58958	U07546
U85790	U00351
U70820	U06633
U32305	U18703
U42500	U53873
U85696	U74308
U72548	U02180
U78603	U50448
U29765	U08604
U55583	U26177
U20803	U18682
U14213	U40222
U00294	U39624
U57482	U30352
U88102	U07781
U36969	U03300
U08221	U80561
U27744	U10931
U02813	U76616
U51299	U02391
U02320	U32617
U77687	U64078
U03970	U63441
U43335	U29762
U03886	U04679
U01944	U89845
U15184	U05063
U00513	U75083
U32164	U17279
U53004	U22165
U30830	U00840
U03360	U44906
U34161	U97354
U03689	U50664
U08258	U13030
U41125	U41437
U05689	U64408
U06304	U14533
U05454	U87815
U45246	U02831
U79587	U00455
U35536	U00747
U33016	U15654
U00090	U95181
U43912	U09283
U33895	U24504
U03371	U72029
U77479	U01755
U54213	U11747
U23910	U30804
U03040	U13242
U65055	U29620
U76833	U07891
U25628	U04043
U56022	U24514
U33829	U20651
U14889	U02310
U06497	U24130
U06074	U00349
U34051	U17407
U12604	U65487
U16576	U13687
U15111	U08189
U04478	U02074
U25973	U26860
U14651	U47009
U05371	U40460
U84843	U03045
U91151	U07298
U49353	U02925
U08784	U47260
U02301	U02384
U07093	U58209
U37947	U32802
U56204	U40102
U01667	U53702
U07320	U39068
U03927	U23655
U03270	U22161
U09106	U46453
U07190	U13722
U03866	U70883
U21106	U08323
U40779	U34434
U61320	U07747
U48603	U00961
U09552	U41664
U15617	U64311
U50281	U44190
U45752	U58698
U14361	U01992
U35535	U99258
U84176	U02364
U11297	U04019
U43455	U21456
U21549	U08227
U10852	U18966
U05723	U64910
U76267	U31899
U94214	U99203
U05708	U10292
U04621	U09483
U35941	U05911
U54671	U38927
U03382	U37257
U24322	U79894
U17564	U20936
U36782	U48392
U00006	U27856
U29206	U10228
U04436	U58047
U38825	U04025
U06812	U68517
U92223	U57377
U48464	U17967
U02824	U40055
U08440	U00600
U62566	U29179
U09711	U00859
U27155	U36073
U91377	U25042
U67820	U58200
U51039	U31077
U38330	U59964
U91247
U04078	U02715
U40712	U46541
U03661	U38514
U23506	U66099
U83275	U02035
U71918	U37427
U83124	U22799
U90623	U05575
U21260	U78076
U35087	U00689
U00969	U87337
U07121	U98280
U01173	U82629
U04125	U32432
U01800	U68202
U42500	U04543
U27914	U42927
U03092	U81112
U55941	U84045
U28228	U22437
U48605	U03533
U10111	U08472
U09931	U44030
U13804	U62567
U03352	U87915
U82774	U17455
U08049	U01317
U49276
U70143	U54150
U90801	U01512
U05333	U08730
U63418	U79346
U44177	U12417
U02111	U15048
U74414	U10059
U92868	U01409
U02230	U51581
U04423	U20700
U06142	U61687
U26365	U17030
U73533	U08067
U42340	U65859
U00267	U34665
U08570	U13716
U54685	U16896
U81982	U07656
U35913	U18380
U16182	U17058
U68423	U07875
U23923	U94947
U45434	U53925
U72883	U00397
U38837	U42303
U59038	U01870
U22430	U17494
U91408	U30081
U31003	U29670
U30745
U46309	U00798
U58235	U24300
U71372	U65491
U67025	U79132
U33229	U08299
U89320	U01432
U40858	U06683
U00316	U71338
U08255	U46647
U34116	U86927
U05798	U59286
U23716	U03859
U00319	U09679
U75669	U58729
U00021	U78478
U60628	U07598
U77108	U58495
U06171	U59456
U01512	U82524
U01166	U27055
U03916	U30823
U01225	U68721
U03354	U38942
U22822	U78340
U16140	U36821
U03677	U33260
U20713	U27074
U00861	U57381
U24223	U18373
U59661	U57779
U28884	U74430
U00732	U08262
U12127	U04947
U08445	U78880
U70429	U03443
U96225	U05994
U13650	U44125
U78168	U02332
U67101	U28734
U98908	U01612
U58373	U04867
U13869	U44030
U36314	U05320
U23908	U09376
U00662	U60653
U94310	U03677
U57839	U75864
U21472	U44207
U16182	U09213
U00196	U66569
U44735	U06171
U79923	U13349
U10394	U21138
U47747	U04463
U12205	U04197
U19420	U01783
U26903	U12830
U19959	U60896
U46410	U17460
U68847	U04221
U72757	U05868
U29162	U07257
U33870	U19534
U63877	U02444
U18835	U85639
U02217	U89523
U00119	U88190
U81472	U01048
U43267	U83137
U03539	U57330
U08155	U12827
U19141	U03412
U61365	U04383
U26353	U11999
U01730	U48183
U04737
U39202	U33986
U04117	U82782
U97354	U05539
U11285	U09106
U08178	U09689
U18135	U26339
U63172	U30358
U00002	U38326
U38860	U50206
U08643	U00240
U96465	U30023
U14044	U12519
U00297	U11155
U72757	U25866
U60225	U50598
U05245	U15664
U03708	U49572
U25077	U51166
U98281	U01483
U74308	U52425
U04137	U46408
U81280	U77511
U42500	U82729
U45693	U01935
U81863	U51494
U06120	U90175
U03061	U89650
U05841	U81500
U23233	U74849
U54347	U90345
U28436	U05636
U30847	U10600
U00259	U11629
U66423
U04683	U07239
U03026	U01419
U07478	U15453
U44216	U00087
U99117	U00568
U32105	U10327
U41680	U04508
U35874	U03487
U93956	U00799
U32840	U71825
U67536	U03175
U27020	U37909
U04166	U78625
U49097	U03614
U66283	U07231
U24757	U09991
U67391	U07848
U29782	U00260
U92804	U57919
U67787	U05801
U88531	U66551
U85374	U49366
U49625	U08341
U06957	U82390
U10841	U48381
U50349	U41179
U02641	U14658
U14571	U10348
U60313	U66772
U69358	U69853
U44163	U06184
U89215	U72331
U03000	U24537
U85338	U02640
U17355	U09120
U61068	U32291
U62008	U00110
U04490	U68530
U24683	U52417
U07346	U40582
U67831	U17296
U50758	U87152
U04060	U08602
U03461	U24301
U38571	U10924
U35119	U06179
U52599	U40294
U86995	U17279
U79677	U06716
U82078	U11938
U17960	U00111
U03057	U56396
U62440	U00482
U52108	U45852
U96576	U03300
U13365	U16186
U20348	U42992
U42500	U04689
U34689	U03081
U12694	U13065
U51257	U28169
U03142	U08609
U20777	U01918
U31995	U42853
U03886	U93567
U04621	U62522
U38820	U36502
U32694	U06075
U05339	U10399
U78577	U03723
U53873	U80176
U09554	U47924
U16736
U64718	U17711
U01787	U25926
U38796	U07393
U00995	U00437
U30960	U04983
U00359	U34666
U18260	U46411
U06950	U15494
U44144	U98129
U79628	U79982
U11106	U25675
U71261	U06654
U54439	U03673
U23260	U23276
U10391	U59376
U42027	U00275
U23256	U22858
U07682	U54378
U39945	U03095
U02047	U42313
U44098	U10042
U09907	U03913
U02578	U42075
U03535	U53808
U45146	U40316
U63521	U55889
U51371	U74482
U80221	U10375
U06545	U59964
U18799	U41325
U12703	U11321
U12949	U00563
U67763	U37378
U01020	U30199
U71817	U96538
U13155	U06041
U12064	U58728
U08010	U38156
U01308	U15951
U64701	U57678
U03165	U03389
U22698	U13179
U04359	U82352
U31475	U12153
U93603	U77549
U02977	U09250
U37848	U45646
U07899	U73211
U06007	U54873
U36225	U11579
U43112	U30264
U09954
U49455	U20107
U22898	U01071
U16244	U00300
U36396	U09867
U02657	U40468
U07635	U18745
U52319	U01298
U52145	U06280
U10202	U01096
U75797	U20354
U04166	U59135
U01257	U20085
U27411	U06141
U56873	U01962
U03175	U69304
U26016	U14610
U06241	U46459
U35013	U00293
U04830	U63612
U02424	U99823
U00976	U68930
U16932	U07719
U12186	U03622
U30046	U69150
U93504	U55255
U25440	U66268
U61072	U03870
U78756	U00510
U48777	U79981
U06010	U86841
U98067	U21083
U94066	U31339
U29446	U28744
U25874	U72223
U07742	U22659
U06881	U39680
U54894	U21078
U89691	U05435
U20630	U00774
U00556	U96092
U11986	U12245
U11582	U07981
U56896	U04643
U56609	U15701
U06825	U16329
U06835	U79722
U41758	U25267
U43353	U15680
U01431	U39077
U36881	U76069
U47060	U01673
U15351	U02149
U22541	U06343
U69965	U72336
U00010	U46901
U03508	U09628
U08794	U93086
U43928	U21376
U69423	U02284
U67177	U00617
U05498	U07634
U16192	U25689
U75189	U00066
U08360	U10860
U02799	U47780
U00695	U47119
U35559	U65491
U38972	U23233
U34872	U78633
U00945	U67466
U69034	U10537
U86982	U00290
U74946	U31334
U42622	U11314
U26887	U01853
U00417	U44882
U33209	U88745
U39369	U19562
U19447	U05011
U03329	U54943
U37829	U02026
U41510	U05165
U42704	U03740
U04650	U21547
U88944	U02227
U17317	U67070
U06813	U66783
U41865	U48612
U06761	U32177
U37313	U88794
U28662	U56784
U14251	U58334
U99951	U30847
U45693	U87660
U91876	U04880
U40573	U51009
U01707	U12183
U53531	U16839
U29544	U00267
U39161	U28698
U51418	U01069
U06881	U02354
U06328	U75589
U69751	U31868
U91807	U06945
U34545	U56599
U60294	U55912
U84422	U72367
U64910	U26809
U06251	U57071
U79787	U53884
U00633	U09306
U09204	U17731
U94655	U67171
U02960	U53830
U18079	U84671
U24129	U33363
U59964	U80563
U02801	U45608
U05897	U70373
U01902	U54627
U77479	U18196
U07920	U08752
U03109	U32809
U70552	U06632
U26772	U92643
U41335	U42413
U70013	U01720
U66005	U54151
U78036	U02770
U07237	U88955
U25711	U14442
U69839	U41319
U06468	U87447
U76240	U02917
U52183	U48759
U22374	U99301
U01144	U12216
U22615	U00573
U36476	U47666
U28558	U22956
U42158	U02549
U00265	U69751
U52082	U26570
U32221	U39590
U16495	U92622
U02649	U97055
U82001	U14329
U92828	U33307
U19696	U11548
U06465	U46934
U64087	U18076
U02882
U04530	U88121
U01347	U73352
U65294	U05439
U22814	U01647
U11827	U09843
U16123	U58475
U60276	U28942
U13119	U27207
U03277	U01276
U74730	U72852
U75728
U34622
U08643	U19959
U33472	U11266
U64198	U15812
U20108	U52327
U72318	U13828
U23372	U11259
U73757	U07806
U07034	U45519
U00729	U81336
U03398	U18398
U89598	U14344
U08045	U03804
U90923	U89701
U06921	U81481
U18008	U18199
U03748
U13489
U37648	U03622
U09174	U01372
U42280	U08410
U08310	U53192
U32365	U07512
U20186	U29504
U71310	U47770
U63709	U24589
U42027	U71557
U53329	U90473
U02154	U32574
U39443	U00436
U81697	U01206
U04142	U02735
U14805	U14871
U25066	U07252
U21475	U01700
U23890	U25380
U92990	U07672
U79965	U06659
U63391	U24831
U40077	U09608
U11554	U39387
U39013	U00166
U52579	U16480
U56370
U02362	U79069
U60042	U03231
U26508	U13869
U14013	U06014
U03128	U55743
U37649	U24617
U29747	U36787
U56887	U04645
U38129	U07607
U19795	U53552
U15910	U85934
U04722	U23719
U71343	U39712
U85538	U58670
U32751	U33452
U61826	U19756
U22565	U40712
U97022	U38714
U64579	U16267
U51351	U57870
U04620	U30249
U96428	U06565
U10066	U16315
U01511	U63676
U55682	U91032
U14033	U00587
