U27755	U04183
U05107	U51577
U50295	U06378
U01500	U00806
U08663	U27496
U10277	U19926
U55275	U07648
U70413	U17408
U34341	U03522
U02349	U45567
U64322	U01212
U05807	U80937
U03273	U42926
U59777	U03370
U42984	U00458
U26006	U17713
U00848	U18447
U57632	U28422
U96130	U23017
U28015	U12370
U43878	U34651
U13061	U71447
U03081	U34373
U63612	U01242
U41040	U94151
U12694	U17814
U90298	U25697
U53150	U03111
U68517	U16218
U45476	U56620
U26490	U07410
U04386	U07396
U07880	U55548
U21554	U30548
U13630	U17905
U09675	U20439
U02776	U52342
U76222	U00533
U72553	U68948
U27556	U00118
U40400	U01813
U08152	U74004
U21258	U03672
U30166	U01986
U68414	U94776
U01058	U63108
U09174	U12888
U81726	U00076
U12728	U10675
U08476	U64150
U10904	U44897
U52159	U66682
U06454	U09314
U28755	U48361
U88878	U00447
U64425	U02194
U07625	U25142
U00610	U21786
U05482	U62540
U01271	U27788
U58430	U14576
U02830	U34135
U01055	U50886
U04186	U34098
U18199	U34300
U44152	U98131
U33382	U37435
U26053	U07784
U07572	U89067
U01144	U81198
U53752	U27018
U23825	U14411
U07628	U79494
U47701	U22902
U48633	U17731
U20713	U34514
U57358	U02483
U58879	U13542
U01206	U64834
U90734	U11163
U31333	U09544
U84722	U02206
U02049	U97700
U21179	U18503
U02910	U17570
U19012	U06228
U06304	U14533
U25861	U72630
U58291	U07169
U04137	U41251
U01121	U00149
U64549	U14331
U13297	U65937
U38909	U40078
U96550	U07158
U08078	U28145
U00127	U24083
U02029	U12438
U75064	U65648
U10736	U77747
U18679	U55962
U28968	U00031
U67322	U73228
U09794	U21724
U06545	U65937
U82409	U01773
U03268	U59354
U96012	U40750
U06518	U15615
U89422	U02274
U03117	U49278
U02586	U00740
U19420	U11799
U32864	U05796
U29664	U06791
U25524	U11016
U02776	U33331
U69030	U86220
U98840	U14154
U91399	U02016
U54291	U02774
U40977	U01480
U69320	U30679
U01749	U51549
U04724	U33582
U43848	U40672
U20887	U99424
U06197	U59140
U11835	U02296
U03470	U97826
U23997	U21244
U18116
U39167	U14191
U40601	U42033
U51842	U21164
U00184	U14277
U00865	U01285
U45847	U16682
U13422	U01839
U17980	U01820
U00923	U23005
U12070	U44849
U14485	U39718
U22072	U55282
U14916	U27442
U00182	U82776
U22874	U36266
U79337	U01117
U23610	U83299
U02450	U22852
U06545	U59964
U09724	U36042
U66662	U91918
U04420	U17415
U09437	U51839
U06763	U43313
U39670	U89662
U01829	U31191
U19269	U61955
U09147	U33802
U43756	U16199
U86627	U48487
U05954	U23793
U18840	U00006
U61978	U00198
U60748	U15508
U55480	U02465
U30498
U16857	U07256
U20785	U54812
U75229	U02581
U38214	U04765
U98542	U08831
U59407	U90121
U47987	U20970
U00870	U00740
U10859	U03913
U07438	U73048
U38829	U03851
U48676	U48567
U01187	U54151
U36984	U00769
U03820	U41387
U48622	U00328
U27418	U09360
U10406	U53757
U18367	U70929
U22814	U01647
U65912	U26785
U02879	U66396
U06116	U08456
U03205	U37448
U10644	U11138
U45821	U21025
U03578	U25072
U06387	U57355
U21662	U70430
U21691	U21898
U14536	U43306
U48126	U21870
U03295	U81265
U61576	U00976
U09220	U24596
U65470	U06314
U01868	U43595
U21662	U17492
U05661	U06638
U44196	U02677
U35386	U04416
U08778	U45955
U31898	U89432
U10030	U18447
U03727	U46885
U23195	U34206
U48157	U10259
U45825	U37800
U26336	U00111
U47565	U00577
U64635	U38805
U04504	U50860
U78626	U30139
U09441	U10327
U21724	U03419
U34790	U11711
U75453	U07866
U10327	U48331
U34638	U99661
U55036	U44650
U02346	U30179
U41608	U00120
U98166
U19006	U62378
U27182	U86711
U59267	U71162
U17811	U58298
U90941	U00558
U45476	U85278
U21724	U85108
U18113	U12462
U06734	U42710
U65741	U03859
U27442	U45766
U70700	U03533
U16987	U36151
U66989	U01236
U00383	U40189
U44559	U14919
U07607	U67728
U52738	U08297
U41294	U49557
U05015	U85548
U74217	U07595
U17891	U00176
U80029	U57257
U06763	U69966
U01143	U81351
U15691	U42369
U01402	U96014
U91444	U53763
U45345	U23688
U02850	U31981
U18376	U89906
U01699	U82027
U07490	U51744
U14295	U00032
U02669	U40181
U65318	U34303
U29269	U00234
U06986	U16472
U00874	U75174
U03628	U68460
U44078	U00470
U94472	U26289
U01630	U11839
U01442	U48411
U07309	U02835
U61276	U89261
U00452	U38714
U02290	U65021
U36321	U71352
U06155	U18066
U01304	U54090
U64246	U00839
U04377	U47245
U53571	U03073
U61538	U31294
U21115	U04950
U13669	U28519
U01289	U16319
U84618	U05794
U01569	U97183
U01688	U89385
U08476	U04639
U23929	U89114
U58570
U78341	U05425
U27817	U02204
U04366	U15283
U59731	U66263
U41282	U07077
U79489	U08361
U60498	U35442
U17613	U41303
U11187	U01157
U07999	U29078
U07902	U55998
U16201	U32604
U09459	U50016
U31188	U28910
U03950	U77609
U12298	U20857
U08361	U05001
U06013	U68927
U01749	U44811
U18019	U08429
U03689	U65772
U81518	U04976
U02739	U30482
U38638	U52680
U31140	U01409
U21116	U03551
U69178	U07944
U05024	U57818
U39102	U32961
U35257	U19247
U28547	U07645
U00470	U29844
U66151	U02871
U30753	U75658
U70603	U51048
U76267	U41321
U93589	U05005
U74344	U44130
U15461	U68363
U60007	U19699
U05963	U28313
U17126	U11224
U71379	U11913
U69773	U21339
U04761	U70335
U42217	U36469
U39962	U18298
U93954	U25866
U03584	U18811
U36881	U84276
U08096	U03993
U06907	U12548
U88159	U01413
U96555	U10354
U43050	U56182
U73831	U04554
U31018	U05534
U38147	U81567
U28121	U59508
U30251	U00796
U16855	U00162
U12805	U13880
U51368	U40057
U93473	U79870
U88205	U49922
U04422	U04301
U01202	U12413
U84659	U78070
U00449	U92692
U13302	U52243
U00179	U51656
U08264	U73909
U38433	U35275
U63395	U08275
U70287	U25811
U37162	U30522
U79247	U04822
U25323	U72811
U02775	U32503
U13401	U05246
U03098	U72931
U01914	U19201
U18439	U00315
U24209	U03321
U02313	U67853
U50281	U41423
U42447	U05097
U42810	U70288
U72760	U61903
U39579	U09835
U04009	U36854
U54803	U05196
U22380	U00120
U03092	U62346
U01563	U16547
U43883
U39909	U16975
U01421	U20626
U65951	U05152
U60387	U21872
U10801	U28439
U11164	U37286
U09311	U40187
U58832	U05189
U54408	U02726
U20797	U00176
U78076	U44727
U04547	U09277
U04059	U07425
U13489	U10851
U07672	U78923
U33029	U06710
U45932	U00760
U01952	U01733
U09947	U50521
U09402	U31271
U43062	U04332
U04921	U03350
U67099	U65183
U83401	U01476
U07212	U50726
U39475	U04422
U02014	U29683
U75291	U56347
U24899	U36500
U18103	U54911
U75166	U07020
U52060	U18735
U07078	U10622
U33257	U56937
U74883	U10883
U57993	U03965
U44406	U88595
U04542	U75352
U83400	U35732
U01832	U71258
U02244	U10942
U45987	U23943
U54126	U84300
U91758	U52065
U78112	U01139
U10855	U05570
U13955	U27946
U37401	U58422
U25746	U00524
U05585	U84925
U66800	U05034
U01743	U74615
U37006	U33062
U27728	U35275
U54690	U20284
U09648	U03350
U23640	U03162
U38046	U00285
U60238	U96172
U61316	U35389
U03581	U74989
U17009	U14054
U04940	U24678
U30051	U00558
U02555
U04167	U25832
U16024	U21121
U24451	U18121
U34790	U45765
U05840	U24575
U00114	U83559
U34158	U00111
U25301	U17913
U13644	U07883
U56841	U91559
U09371	U06927
U41425	U04048
U33565	U86095
U30226	U02776
U04982	U47396
U04475	U77364
U61984	U00053
U02586	U14371
U05807	U34235
U02402	U68938
U73994	U21950
U00351	U47164
U08099	U68001
U04676	U10752
U82075	U03043
U00116	U46368
U32680	U06571
U40369	U06246
U00978	U32487
U21510	U08043
U24892	U11969
U28944	U11944
U01548	U86454
U22168	U58921
U14612	U19658
U17934	U21402
U39311	U01699
U22914	U06528
U07052	U06194
U05488	U23247
U55446	U05057
U17458	U16617
U90923	U00628
U15864	U50697
U07094	U25416
U94303	U07627
U24885	U78899
U14832	U16374
U14030	U19234
U03040	U95541
U02236	U74148
U48981	U03911
U06931	U31187
U19420	U05574
U15560	U27416
U12523	U01118
U82902	U21932
U35334	U19589
U99864	U01602
U70143	U02340
U27442	U03756
U22264	U27618
U25634	U37360
U70229	U16218
U18280	U16205
U00657	U88177
U05778	U94706
U50031	U02426
U26841	U21138
U35509	U13317
U56550	U07479
U94888	U04784
U97618	U01828
U38654	U12217
U43970	U18163
U25321	U21503
U28877	U02079
U00468	U97026
U69838	U01276
U62418	U04829
U86867	U28682
U50843	U48721
U08741	U40890
U70829	U01864
U17295	U08594
U34973	U02218
U78110	U67745
U04004	U20421
U67944	U15035
U65588	U07209
U33565	U95921
U60736	U04432
U58334	U21627
U07559	U07356
U81484	U29347
U10673	U21027
U10359	U20290
U17161	U62374
U15476	U08105
U83100	U06017
U03874	U93487
U01914	U56622
U00971	U02226
U38081	U28417
U27442	U69579
U72566	U74764
U27442	U89530
U00801	U87386
U07001	U10250
U15638	U10730
U67321	U19125
U04186	U00651
U02047	U66645
U44856	U41729
U07431	U67315
U09946	U05796
U07308	U50979
U01824	U54212
U53417	U31543
U81294	U06674
U63059	U29370
U53126	U07560
U02815	U14753
U62806	U39157
U17277	U04079
U05341	U33711
U05918	U94441
U35213	U25452
U23296	U15964
U11285	U24401
U02894	U27005
U25967	U38685
U76788	U37133
U25202	U23341
U61104	U02401
U09816
U07604	U99283
U44416	U98709
U24717	U03077
U50176	U08174
U02124	U24890
U03926	U90929
U03527	U87914
U08544	U08385
U01798	U32815
U06453	U82276
U72009	U01591
U19489	U30342
U04340	U60748
U09743	U35289
U06953	U25353
U26700	U32504
U05386	U17985
U22764	U79644
U41588	U54348
U81863	U41649
U07726	U95995
U85397	U00470
U02215	U02620
U88451	U17193
U20168	U54656
U04940	U09258
U63961
U74491	U03122
U34815	U31709
U50032	U00121
U05798	U65876
U91793	U42604
U72984	U67298
U53495	U02243
U03504	U24604
U18058	U30788
U81469	U03779
U00779	U12728
U23819	U00276
U24269	U05584
U01717	U36325
U24892	U25434
U05820	U69349
U27874	U67104
U42507	U24236
U38405	U13613
U10156	U11301
U11595	U14999
U01075	U48567
U00752	U21195
U00281	U12322
U41711	U46099
U58516	U02445
U34118	U08332
U31259	U00905
U11417	U40810
U40443	U33387
U32535	U05944
U15395	U17799
U00152	U13133
U09307	U54106
U17373	U70749
U22832	U70642
U02362	U47110
U35514	U21027
U05378	U10573
U01706	U86661
U16091	U04610
U35571	U05511
U11704	U16418
U45191	U02759
U52880	U01940
U05411	U65004
U13195	U38935
U56572	U03507
U15257	U54492
U24151	U06175
U03732	U78122
U32131	U04871
U08539	U32071
U07218	U61518
U32680	U90051
U68544	U03873
U08258	U34500
U34004	U14639
U83228	U32604
U06929	U18968
U36205	U05122
U30968	U08279
U28675	U19473
U17458	U01806
U09485	U04368
U71663	U04103
U00184	U46885
U00074	U36205
U87166	U37958
U04207	U87750
U03693	U08242
U90754	U05553
U19550	U19000
U07526	U95552
U05059	U00041
U45986	U30894
U10118	U05175
U01240	U16806
U09303	U54832
U05477	U65313
U68971	U75864
U05211	U23549
U21482	U26734
U29720	U84618
U14698	U47876
U04942	U84118
U23296	U26459
U07058	U67812
U59271	U08266
U15257	U32289
U15975	U36702
U82255	U10675
U12179	U07252
U47159	U37017
U33038	U08280
U58589	U10680
U01102	U20183
U16132	U16337
U19856	U56642
U87752	U04301
U42007	U33687
U18550	U46071
U31452	U02646
U42885	U01618
U55747	U10953
U33911	U35514
U06477	U08663
U25267	U04055
U37400	U18745
U07533	U91550
U65004	U30683
U10155	U36528
U37791	U09277
U05624	U43028
U43118	U21348
U06683	U91663
U10953	U27453
U55420	U84294
U10910	U89218
U32545	U76803
U88640	U00107
U05648	U04383
U78164	U20071
U05015	U37299
U92685	U31341
U24178	U12077
U69103	U99295
U43062	U24812
U46441	U31167
U04534	U95457
U49782	U03088
U13514	U86938
U57993	U43805
U04912	U79216
U15097	U41852
U00885	U24213
U77988	U56356
U14717	U57424
U51258	U85214
U08258	U07883
U24899	U22619
U05722
U18799	U85867
U07588	U24694
U53610	U55387
U15232	U19710
U38121	U00188
U08195	U56407
U21672	U41643
U19622	U21724
U04078	U45014
U21360	U12658
U00211	U94550
U62234	U42934
U75564	U07609
U41678	U30315
U02292	U42272
U73750	U26486
U36686	U31054
U07889	U04070
U56079	U20590
U07001	U61894
U03205	U81746
U45336	U48674
U12371	U00623
U10538	U24918
U05293	U36966
U81726	U72779
U76267	U90810
U69790	U84894
U81739	U43572
U05460	U98360
U80704	U22664
U78998	U01657
U02998	U73632
U94711	U03094
U03589	U20444
U08752	U39421
U04809	U37094
U26142	U16780
U67107	U05436
U00029	U60803
U00728	U14724
U10993	U07810
U00970	U19571
U22043
U38638	U69059
U46243	U40477
U55916	U06956
U73543	U67106
U14042	U45917
U81203	U03483
U00416	U28343
U01147	U12516
U26072	U01022
U48777	U28602
U70310	U00895
U93491	U55334
U89248	U01168
U70157	U07729
U11037	U63203
U11205	U08232
U06887	U27454
U03382	U97524
U81116	U02790
U28507	U69042
U08628	U50245
U01716	U74546
U26504	U09521
U04878	U36306
U01716	U11831
U84180
U14017	U12440
U22380	U01049
U26107	U05932
U37557	U89557
U09039	U13559
U28550	U23777
U03012	U27810
U20991	U09564
U00111	U81530
U42230	U58885
U09033	U15691
U17962	U41811
U01153	U19075
U67039	U79663
U54377	U02729
U00694	U38326
U01810	U23245
U07651	U11755
U73249	U06347
U23930	U72613
U19420	U26319
U07147	U73362
U18156	U58868
U06365	U25127
U46352	U91203
U01152	U16513
U10831	U12158
U18226	U29942
U04463	U38126
U28549	U07141
U00636	U86353
U03571	U12295
U03817	U26162
U14030	U63740
U09121	U57713
U11569	U27901
U19355	U01293
U32930	U72737
U94124	U04844
U22380	U01072
U30183	U19128
U98359	U03932
U23383	U08148
U68784	U83298
U05043	U36630
U37171	U59582
U29236	U87149
U30289	U23530
U27341	U23611
U55373	U55548
U07944	U92834
U29103	U14919
U07729	U07968
U24389	U29928
U88743	U08343
U01357	U16962
U05597	U23220
U25840	U22273
U21434	U42897
U89125	U27467
U82421	U37094
U43486	U24754
U03983	U39869
U77605	U60060
U51315	U05908
U52767	U79994
U48316	U31919
U08070	U41714
U17567	U74293
U09632	U47315
U32409	U53722
U12545	U12070
U28266	U11022
U03766	U54174
U68227	U00386
U00177	U23350
U28118	U06452
U82202	U00366
U55911	U24490
U51684	U03087
U48987	U01340
U03251	U14186
U55855	U07510
U02721	U82258
U02693	U62902
U23536	U39614
U03452	U89460
U30758	U69272
U58444	U00457
U93589	U72248
U23776	U01136
U18068	U18110
U55035	U11606
U22460	U14485
U62948	U45660
U33499	U20936
U37854	U34229
U48597	U22298
U44531	U12519
U05339	U04370
U00288	U64778
U73099	U55418
U51032	U28180
U04809	U84099
U29459	U45980
U00618	U35649
U01472	U40857
U58602	U77082
U10513	U04770
U27801
U12523	U70920
U05795	U67492
U29013	U29712
U55387
U12897	U72859
U03755	U74207
U14106	U39359
U05021	U99124
U47927	U07016
U75067	U13195
U04048	U54524
U64911	U06953
U20596	U14133
U46880	U10463
U31392	U32780
U07213	U27002
U03828	U18311
U43658	U13664
U29952	U02543
U89761	U06674
U00030	U59689
U51404	U02544
U31003	U32394
U46182	U41077
U17436	U45702
U20175	U63345
U11036	U12970
U05841	U23906
U01540	U39712
U01256	U68213
U12640	U14193
U65126	U28801
U98888	U27692
U40310	U45924
U50654	U39670
U78385	U56740
U10747	U19963
U46742	U49786
U50016	U15488
U25457	U23072
U62365	U51439
U03950	U48883
U02089	U42211
U09903	U27118
U93527	U07470
U11285	U11536
U42753	U13075
U05462	U17912
U44215	U15319
U40397	U49313
U73653	U19963
U05276	U68933
U29867	U41803
U40840	U26010
U12528	U02507
U03769	U51428
U00609	U41900
U39796	U41674
U16218	U30979
U42592	U39798
U70610
U04965	U15240
U08258	U23027
U07620	U67199
U82421	U09291
U16019	U58753
U70051	U09759
U50852	U30097
U06562	U22568
U10073	U05234
U90174	U18632
U39267	U00271
U77358	U03863
U25497	U03872
U44008	U02767
U76606	U33374
U75927	U04745
U55495	U86795
U70224	U03094
U98039	U06633
U90397	U07152
U03311	U40587
U15349	U08227
U77931	U81089
U33461	U74425
U33896	U03868
U07569	U09489
U07902	U03098
U31487	U39315
U75926	U03657
U28132	U44444
U48721	U69849
U20785	U28671
U38371	U06478
U39979	U44430
U38150	U49643
U02910	U53722
U19316
U01138	U26793
U31104	U31703
U83619	U10590
U16414	U45844
U35978
U02182
U30483	U86945
U72841	U29486
U19453	U12319
U76996	U07367
U00276	U17767
U14755	U39400
U04669	U75646
U13535	U88719
U46548	U88998
U00949	U00061
U54420	U00914
U07750	U96400
U03769	U02772
U93993	U01479
U41443	U04813
U04178	U78153
U99923	U05590
U04558	U62002
U53208	U14073
U38587	U19166
U10832
U08416	U06802
U88214	U04488
U57193	U05539
U03461	U09621
U97555	U02726
U11944	U17436
U10236	U18106
U51058	U58484
U17687	U10121
U31944	U01122
U69442	U07076
U06810	U02151
U32112	U42910
U05661	U74298
U02384	U16457
U30841	U07674
U43148	U34039
U03448
U33896	U49717
U00600	U57705
U19079	U49981
U39000	U18616
U00857	U73990
U61309	U83561
U95543	U06454
U79154	U06439
U02155	U85139
U24241	U46767
U16914	U23439
U29010	U36963
U02648	U71721
U04869	U41637
U00184	U33428
U00538	U52635
U08056	U17127
U56096	U08975
U29376	U96719
U66485	U02182
U45731	U14906
U26624	U84528
U08034	U63507
U12073	U10317
U00841	U69950
U13955	U64387
U13063	U67321
U58958	U07546
U32305	U18703
U18467	U03879
U84518	U16962
U24610	U07750
U79568	U41588
U42444	U42389
U00164	U66644
U04311	U24076
U02454	U28178
U05425	U68613
U72318	U01647
U80125	U27033
U21661	U35325
U14213	U40222
U29631	U05181
U26550	U47018
U21079	U36229
U33744	U01879
U29758	U15112
U06549	U71275
U99388	U06954
U57993	U15709
U06184	U40369
U08221	U80561
U21360	U02855
U15234	U17450
U76616	U02813
U74803	U30273
U46815	U14203
U02320	U32617
U77687	U64078
U13319	U05335
U06304	U45831
U08672	U36699
U03886	U04679
U20507	U37870
U15184	U05063
U00513	U75083
U53004	U22165
U78821	U00558
U36308	U28588
U03689	U50664
U00791	U38581
U33798	U07391
U31552	U93587
U95931	U37800
U16803	U58882
U04342	U31158
U27529	U05354
U04912	U92593
U43116	U57950
U33016	U15654
U00090	U95181
U35203	U21649
U79700	U05808
U86078	U46009
U04126	U10849
U03434	U16780
U44327	U00708
U07988	U02848
U03405	U74432
U57483	U07601
U49042	U50165
U55105	U05003
U35924	U17894
U70999
U16576	U13687
U15111	U08189
U12429	U65120
U02345	U59790
U04478	U02074
U33487	U01063
U15399	U06900
U68876	U40637
U44209	U04788
U21611	U16369
U39693	U30886
U41843	U45397
U25884	U17436
U91033	U01992
U37121	U20600
U30489	U82699
U14431	U20093
U08784	U47260
U02301	U02384
U56204	U40102
U63518	U44032
U21916	U16007
U07320	U39068
U92370	U40751
U00283	U90042
U68952	U54093
U41111	U30597
U54426	U00226
U07848	U01292
U77594	U38072
U64133	U00251
U66591	U64958
U67757	U02206
U00030	U18496
U06681	U42332
U09552	U41664
U06187	U25344
U00071	U16418
U15617	U64311
U29526	U14762
U60060	U97097
U02372	U99360
U72059	U64376
U04041	U27988
U44535	U37301
U21974	U37094
U16780	U11799
U14405	U05453
U05723	U64910
U29569	U49975
U21445	U09948
U88335	U06074
U68660
U33065	U02431
U02567	U84389
U07423	U61124
U11906	U35176
U41792	U09303
U42898	U39217
U00801	U24178
U08080	U75588
U40410	U19092
U57631	U02887
U85154	U02882
U28898	U01853
U80311	U41588
U06409	U31006
U09740	U12728
U63223	U88055
U63606	U23948
U58601	U13900
U93236	U49076
U17954	U29836
U01749	U13853
U26732	U81374
U38330	U59964
U85210	U02533
U26595	U20904
U22740	U04774
U28947	U04185
U36836	U13326
U14805	U07771
U83596	U44113
U38332	U02772
U33565	U61843
U30463	U26028
U54364	U00109
U51723	U08201
U11547	U05475
U90623	U05575
U02437	U80028
U07183	U66616
U26840	U08175
U00969	U87337
U19991	U42651
U01173	U82629
U88619	U01527
U08847	U28732
U57100	U19440
U92419	U65937
U27653	U04341
U32808	U50634
U16494	U10936
U44216	U89557
U92451	U02445
U10111	U08472
U02595	U27079
U03352	U87915
U12547	U11794
U41154
U13377	U04266
U43568	U22874
U05333	U08730
U25353	U67906
U12096
U00107	U21050
U99699	U03332
U42392	U24318
U74414	U10059
U02937	U08400
U08377	U23737
U04423	U20700
U06142	U61687
U26365	U17030
U32109	U24473
U74810	U01856
U09891	U34011
U05575	U21183
U74150	U51170
U81982	U07656
U93384	U03889
U60191	U01340
U07016	U12102
U20328
U03924	U40635
U37006	U30190
U06620	U63407
U58580	U00546
U04867	U67187
U37753	U64002
U33046	U16786
U07125	U18609
U40550	U72496
U07170	U64435
U01487	U42799
U06870	U11506
U36874	U35238
U22430	U17494
U82101	U02112
U31003	U29670
U85918	U03143
U95273
U37107	U37715
U67025	U79132
U97707	U72213
U51723	U30142
U19544	U02831
U19952	U48259
U43438	U17559
U00316	U71338
U39494	U04158
U28944	U48845
U75912	U01659
U08739	U13495
U01065	U33011
U25551	U15078
U23716	U03859
U12528	U02916
U26700	U01353
U58729	U75669
U75188	U18750
U60628	U07598
U06095	U04735
U85934	U62182
U13632	U11480
U03073	U11427
U15296	U08602
U05695	U17335
U73994	U96342
U59456	U06171
U34165	U14346
U34605	U20233
U01166	U27055
U38842	U91540
U01555	U48228
U53322	U02026
U11842	U20242
U12569	U04438
U37698	U38433
U16140	U36821
U20713	U27074
U14615	U14641
U78659	U01155
U00732	U08262
U05767	U05509
U29961	U00222
U71382	U04749
U28823	U54656
U70429	U03443
U15774	U06308
U05992	U00577
U36134	U22251
U78168	U02332
U06503	U39869
U06487	U61325
U02586	U23245
U07882	U87932
U07016	U23135
U23908	U09376
U98774	U58164
U21472	U44207
U16182	U09213
U37674	U43236
U26261	U47666
U59381	U81655
U01749	U20322
U89174	U89325
U48175	U05714
U03545	U88518
U06761	U84714
U07526	U05117
U07993	U65218
U18858	U12093
U04898	U77664
U60367	U44813
U50459	U82670
U07988	U47715
U26407	U81668
U33460	U04788
U46454	U18679
U43267	U83137
U04844	U27643
U19079	U16576
U89347	U07201
U27222	U07183
U75489	U00025
U02389	U37674
U03419	U67729
U02182	U12911
U26353	U11999
U01730	U48183
U04737
U12923	U10689
U30837	U97628
U61902	U61892
U33687	U04137
U11285	U09106
U02352	U32239
U10269	U01881
U06262	U21781
U77336	U64619
U08313	U34147
U14010	U47227
U12491	U24647
U26498	U69508
U18972	U10043
U76138	U01992
U01915	U36975
U00679	U62458
U67604	U22447
U54066	U13494
U84644	U06988
U22423	U57950
U95913	U05011
U05046	U50852
U05245	U15664
U21417	U04250
U86716	U02802
U11969	U32301
U23649	U41055
U05305	U29930
U58601	U05796
U68780	U01195
U08978	U24053
U74422	U06378
U49766	U38746
U93534	U07742
U04366	U30870
U78961	U34765
U40449	U76380
U06752	U66151
U05841	U81500
U44144	U04032
U02216	U91127
U00557	U32295
U26539	U40134
U66423
U05022	U25454
U40187	U11584
U13896	U00074
U50817
U86085	U02546
U01855	U98579
U45222	U00675
U06547	U56911
U79202	U50256
U03229	U91617
U45022	U25555
U31360	U59991
U30839	U06528
U05957	U34540
U07141	U59884
U02991	U13983
U39528	U21438
U00827	U33610
U01169	U78540
U35394	U05106
U32698	U10355
U01586	U79282
U41498	U21879
U01116	U67163
U20209	U29370
U34728	U15590
U21647	U39414
U38638	U93244
U43305	U56268
U04877	U98774
U98136	U02138
U45191	U05391
U52787	U13319
U16732	U01559
U29348	U16764
U65013	U12035
U09528	U07176
U39914	U40077
U71203	U64644
U04025	U71326
U17355	U09120
U54269	U05661
U10239	U48781
U34532	U03363
U51112	U15112
U87269	U05135
U04206	U96394
U18196	U89660
U88542	U02018
U31345	U04144
U38571	U10924
U58501	U45133
U06196	U50052
U46447	U03404
U57993	U45837
U62216	U92269
U72269	U25055
U71218	U03408
U00196	U38207
U00787	U26831
U05822	U42651
U34402	U61316
U50647	U64041
U00927	U28565
U32320	U00859
U15080	U05796
U73226	U07077
U07506	U49929
U88244	U00594
U43474	U06471
U12694	U13065
U51723	U03527
U60795	U20392
U70645	U01714
U78490	U04738
U16806	U09230
U41067	U63893
U32355	U41561
U20649	U00238
U59457	U76826
U68573	U23793
U32694	U06075
U32632	U61823
U64028	U00184
U74095	U03910
U78577	U03723
U36812	U79246
U04993	U06627
U70821	U05931
U25571	U43720
U70410	U85439
U01787	U25926
U75854	U11369
U02853	U46959
U29428	U35064
U02864	U05386
U25790	U61724
U08822	U09213
U15180	U31006
U30960	U04983
U12143	U58298
U26922	U01994
U70432	U23771
U06029	U10806
U11106	U25675
U21870	U68264
U71261	U06654
U55451	U05130
U74312	U24143
U12111	U01788
U01618	U33104
U50272	U41927
U98387	U06075
U12274	U26006
U29355	U00476
U12859	U35249
U01064	U61285
U58196	U34973
U14140	U22757
U64779	U06228
U09907	U03913
U74019	U89408
U15864	U57318
U45114	U10489
U62806	U71822
U31718	U69502
U11191	U56685
U45146	U40316
U55313	U20905
U31214	U35319
U24566	U86939
U35652	U45834
U42117	U01198
U62553	U07243
U25014	U01953
U16025	U32680
U00023	U29150
U34673	U02283
U06251	U20904
U41911	U29562
U61020	U27152
U17174	U04345
U07318	U77276
U16002	U01113
U83296	U00536
U04359	U82352
U71235	U18624
U17022	U15796
U23756	U30111
U39837
U58624	U05236
U24892	U14323
U13695	U01426
U47753	U60273
U07899	U73211
U06007	U54873
U09954
U22917	U01094
