U06675	U13406
U29691	U61034
U47743	U34311
U57801	U00418
U05910	U06267
U49206	U28237
U16419	U34120
U17371	U20715
U38608	U36324
U94579	U23391
U06796	U22499
U49186	U75412
U17706	U11610
U28422	U91138
U06148	U81822
U02492	U92024
U08539	U32071
U50295	U06378
U32580	U05302
U17916	U89449
U55275	U07648
U46102	U53140
U30932	U16395
U05967	U13810
U58241	U04973
U43587	U53863
U40658	U07915
U48336	U01815
U15981	U75646
U86688	U50096
U28039	U51951
U58195	U51914
U19042	U31512
U92218	U02906
U94998	U01229
U31008	U03407
U05622	U16256
U22413	U01445
U23623	U25190
U02667	U44307
U68906	U00411
U42984	U00458
U25743	U31448
U00848	U18447
U31417	U60960
U23038	U33356
U04636	U54461
U02822	U16233
U22872	U11156
U05433	U29366
U25180	U39314
U06525	U42933
U13045	U27074
U08281	U71098
U05154	U36732
U36485	U42883
U37448	U40882
U30025	U49026
U03081	U34373
U29862	U23332
U11972	U14243
U04419	U06182
U53150	U03111
U41076	U24381
U52244	U51932
U42891	U00028
U07535	U52912
U26490	U07410
U04386	U07396
U09923	U03719
U48423	U01724
U70704	U61033
U11120	U14321
U21554	U30548
U02162	U07033
U49287	U65992
U64340	U46107
U14866	U77633
U49312	U01424
U10553	U00375
U01742	U08565
U15211	U00858
U25440	U11704
U43415	U29069
U09095	U08859
U37860	U64886
U82741	U18937
U07272	U18076
U49184	U28563
U21522	U73418
U92438	U76878
U10884	U17352
U33748	U01296
U01058	U63108
U01821	U66227
U09174	U12888
U06047	U00792
U13823	U13828
U03358	U04626
U05503	U11218
U29867	U06834
U04948	U81274
U87966	U03173
U70934	U34407
U69516	U00311
U13014	U40381
U22332	U51405
U23093	U07370
U09738	U04729
U03815	U15885
U06715	U07445
U44705	U06606
U04659	U53562
U06906	U65590
U41871	U07839
U00364	U08434
U34243	U00964
U07625	U25142
U94056	U60484
U02315	U51544
U03898	U44164
U35602	U28877
U01271	U27788
U60465	U05874
U86781	U36372
U98729	U05945
U37158	U54392
U14039	U19964
U06583	U36389
U07049	U65244
U09873	U10997
U23310	U02249
U58634	U36630
U42085	U24909
U26053	U07784
U89563	U00882
U51128	U15348
U28443	U49600
U53092	U46820
U13795	U33135
U01561	U25355
U69973	U81670
U23825	U14411
U61929	U54090
U61181	U68008
U57240	U28332
U16584	U21188
U05494	U13390
U00049	U89402
U44917	U26945
U57358	U02483
U57804	U27997
U42670	U60310
U02454	U28178
U16115	U13655
U08129	U20509
U46595	U40817
U01043	U46501
U74864	U11597
U18060	U08948
U71026	U04661
U15660	U25465
U19012	U06228
U06304	U14533
U06161
U23121	U27791
U01947	U90936
U50331	U04297
U26353	U88335
U16112	U85980
U01671	U69842
U60582	U12796
U57981	U71770
U03873	U94245
U72575	U07807
U27296	U12946
U04025	U24448
U00052	U52754
U08078	U28145
U09046	U42370
U17221	U00829
U83745	U06529
U35486	U69267
U04436	U58047
U19494	U20562
U20165	U01501
U16062	U16050
U28968	U00031
U78788	U06909
U10330	U55756
U06545	U65937
U38332	U02772
U84971	U54996
U43176	U12181
U43736	U80118
U08528	U81653
U01467	U86833
U00612	U69795
U24577	U19229
U36345	U10132
U06568	U28763
U24443	U11776
U67908	U09790
U02955	U01192
U18897	U13253
U02788	U45340
U07369	U45066
U72841	U29486
U36798	U59276
U29664	U06791
U11270	U37945
U46485	U16248
U69030	U86220
U98840	U14154
U56263	U29367
U20624	U51329
U05969	U78487
U25423	U29420
U02016	U91399
U17908	U35433
U53266	U45978
U11377	U13426
U54741	U21188
U64870	U56258
U72171	U02463
U04724	U33582
U48581	U17975
U27763	U20399
U08882	U84146
U36945	U09945
U34983
U82209	U04039
U01295	U61630
U36189	U38509
U07394	U92010
U36773	U02082
U76143	U09671
U03392	U88187
U36225	U38647
U49390	U42360
U10812	U06066
U04766	U27089
U23605	U29784
U40601	U42033
U22989	U20491
U25280	U19787
U64614	U55850
U11184	U12787
U01730	U76983
U01170	U84577
U19815	U39601
U02850	U00503
U12037	U15413
U63671	U29979
U01983	U32476
U01407	U50466
U03826	U63952
U33728	U62847
U51257	U28169
U12078	U11584
U08376	U01449
U58437	U04907
U04139	U47612
U14485	U39718
U00214	U24367
U82487	U07100
U04583	U47255
U45977	U28483
U79337	U01117
U03428	U40432
U02407	U34366
U01554	U84327
U19639	U00788
U44013	U03376
U09550	U40245
U45451	U00500
U48916	U48259
U46494	U21845
U06763	U43313
U76362	U04833
U11633	U13091
U10824	U27889
U99910	U24404
U52319	U01298
U01370	U17848
U43756	U16199
U27482	U08652
U32408	U52273
U25594	U76842
U00422	U10114
U88871	U21675
U06737	U32283
U10727	U01316
U55480	U02465
U16122	U48297
U16563	U06558
U02728	U06445
U07050	U61020
U06857	U74756
U01217	U09098
U28162	U10479
U75229	U02581
U08117	U06235
U02521	U35384
U05103	U47171
U17661	U10369
U02820	U50686
U34073	U06568
U00166	U25647
U30562	U16514
U11971	U02900
U35428	U06040
U43094	U37472
U07438	U73048
U05415	U46683
U46799	U79339
U02627	U16595
U14512	U52513
U60815	U72162
U75117	U15637
U26156	U86352
U01159	U07304
U46977	U89888
U22662	U03681
U03820	U41387
U89505	U00226
U16929	U69011
U68061	U00409
U89862	U03920
U27418	U09360
U84476	U04124
U14943	U02818
U08667	U03429
U41400	U12825
U50428	U05214
U60824	U03550
U38190	U38634
U03205	U37448
U12789	U01714
U21329	U18360
U55051	U12108
U31612	U11916
U56192	U07280
U41196	U17050
U27648	U24183
U83085	U02427
U36614	U06653
U32416	U25878
U06832	U42990
U13568	U01712
U14042
U45594	U44165
U00584	U14867
U19789	U08204
U20955	U22104
U21920	U38342
U66168	U11832
U46279	U11469
U14866	U25464
U02124	U51413
U46877	U39640
U43228	U66307
U08200	U46284
U80989	U01902
U01201	U45163
U04509	U51525
U08778	U45955
U16698	U30863
U65315	U00490
U25449	U04279
U29656	U08185
U02214	U83061
U11323	U15511
U42862
U55107	U15516
U35703	U11140
U02975	U57209
U38195	U03628
U45825	U37800
U79957	U00460
U07981	U47293
U42376	U34322
U01996	U79183
U08671	U07683
U78626	U30139
U79623	U13708
U57942	U03517
U01572	U45530
U05173	U84942
U27482	U15634
U75453	U07866
U60194	U45481
U07323	U01596
U86421	U47121
U90715	U02996
U21352	U02149
U23077	U24342
U00030	U02120
U23623	U03478
U56882	U15187
U59267	U71162
U04436	U11798
U17811	U58298
U90941	U00558
U31188	U14439
U12841	U28285
U01882	U09240
U05385	U11489
U58079	U04389
U03859	U65741
U13000	U04995
U84523	U01646
U86869	U22534
U47933	U11558
U09195	U07777
U94855	U02632
U24415	U24574
U01142	U19901
U06588	U21960
U52738	U08297
U41850	U13084
U51754	U17719
U90643	U14335
U05015	U85548
U01995	U32302
U74217	U07595
U07220	U24910
U48211	U26808
U07921	U23545
U06763	U69966
U55539
U27157	U03763
U02380	U38341
U91899	U26763
U03186	U09463
U01067	U16539
U15691	U42369
U65564	U89679
U41204	U00633
U03098	U77965
U54280	U02544
U15264	U57666
U20836	U04433
U30147	U07150
U04366	U48921
U00101	U10425
U19922	U07162
U06139
U18050	U17603
U03767	U08364
U22350	U05760
U01128	U59994
U83427	U43091
U46551
U71742	U03108
U43196	U14895
U82565	U01145
U05545	U26137
U35449	U26945
U89714	U67384
U26441	U01821
U18811	U63109
U83130	U55068
U51687	U06704
U51710	U12656
U18607	U01357
U05885	U18535
U23855	U17587
U05268	U46078
U46729	U13903
U06498	U43114
U02555	U38351
U70297	U06064
U85439	U40432
U37141	U69600
U00344	U62160
U52146	U66189
U84435	U02221
U00449	U04809
U25173	U31479
U04080	U16779
U03218	U38897
U15348	U01614
U30195	U42565
U02933	U18973
U26771	U14428
U43848	U10931
U01304	U54090
U84733	U00948
U59118	U27994
U64246	U00839
U11979	U21233
U68363	U40902
U69154	U39094
U07132	U24174
U73657	U71143
U23561	U41452
U21115	U04950
U59490	U00480
U60349	U02522
U09749	U05678
U55226	U38939
U01707	U26832
U14843	U25681
U43703	U42823
U03463	U95583
U72263	U04223
U17332	U05085
U01312	U73050
U31181	U04870
U19003	U09035
U58866	U20219
U04983	U54010
U06582	U18700
U13874	U19096
U74092	U18130
U70763	U04705
U51935	U10460
U73641	U29643
U05652	U01494
U96503	U00191
U44691	U01879
U47206	U04209
U20710	U01419
U37308	U00932
U22900	U48770
U10426	U26927
U01282	U14001
U11415	U10777
U11187	U01157
U00940	U27698
U12270	U60607
U27502	U27504
U07902	U55998
U28174	U01885
U16285	U07838
U62113	U28639
U50982	U70889
U20815	U10523
U67101	U26092
U18298	U00245
U90532	U60975
U12978	U10380
U52692	U08060
U08882	U41126
U02695	U43613
U17084	U06711
U03564	U03803
U24567	U03533
U15652
U59109	U47527
U76915	U23887
U81518	U04976
U63744	U00791
U46470	U39418
U40209	U24404
U11267	U61675
U31047	U81670
U05685	U51935
U21116	U03551
U41095	U12953
U06506	U50262
U32743	U74669
U35257	U19247
U12234	U08213
U07280	U53016
U60698	U03469
U06819	U17421
U00470	U29844
U31460	U00175
U04808	U44919
U71015	U08014
U02003	U88098
U81496	U07020
U93589	U05005
U01126
U90145	U28771
U15461	U68363
U11969	U17204
U01322	U34955
U26255	U15525
U05963	U28313
U11629	U52896
U22065	U07662
U38383	U11235
U55922	U84382
U71379	U11913
U13332	U00278
U89523	U44639
U18215	U13332
U73402	U03422
U60701	U02774
U41249	U24934
U05386	U18250
U00282	U52710
U16507	U03264
U01950	U01526
U00093	U79446
U00865	U89084
U00436	U84280
U46866	U06639
U68865	U15482
U07787	U15536
U12545	U16039
U21076	U47050
U56601	U07010
U05330	U09593
U12638	U03955
U20344	U05133
U06772	U06389
U52550	U18379
U00851	U19853
U21151	U12950
U11667	U22095
U25364	U20591
U02652	U10635
U11090	U23121
U26633	U37626
U38246	U06880
U43747	U55505
U18429	U05146
U02718	U61021
U08679	U08315
U37753	U75927
U45383	U28017
U05611	U46400
U02402	U35010
U20119	U44768
U04491	U76374
U52599	U44090
U51327	U33964
U74895	U07482
U38946	U11459
U38407	U00235
U22571	U19990
U14237	U16776
U21743	U29973
U03321	U24209
U11285	U11984
U53250	U16819
U08561	U29872
U04989	U87693
U07209	U43698
U42230	U00124
U59015	U02931
U03320	U52993
U45634	U50525
U56626	U13809
U65118	U80198
U04009	U36854
U54803	U05196
U43606	U00465
U33235	U23276
U22380	U00120
U03092	U62346
U24111	U24109
U26874	U03390
U34790	U44788
U55731	U40925
U17071	U18322
U08137	U57465
U00023	U62180
U50355	U73080
U01348	U56344
U65951	U05152
U37958	U00778
U18500	U17573
U60387	U21872
U11705
U09311	U40187
U23811	U07755
U06280	U03172
U04735	U23430
U13105	U14897
U02726	U54408
U02625	U87924
U00856	U05541
U42820	U05592
U98135	U02136
U00753	U91530
U20616	U11307
U08326	U09193
U03514	U49197
U52044	U12031
U42609	U20929
U27998	U16215
U07672	U78923
U06133	U56312
U03669	U02517
U45932	U00760
U17661	U07751
U49956	U43683
U51316	U95899
U08209	U54700
U59742	U49639
U05969	U33399
U18853	U17420
U27281	U57309
U33686	U26778
U27518	U59782
U02594	U22264
U04243	U52985
U47157	U63751
U76647	U78849
U62852	U20402
U23507	U27245
U57005	U04255
U17427	U10301
U20479	U15538
U98671	U39576
U07538	U59075
U51771	U45851
U20492	U11963
U28820	U03043
U73059	U03136
U64822	U58014
U04503	U09166
U57328	U99157
U88540	U03035
U76196	U07092
U09687	U05164
U21074	U12430
U23943	U45987
U18213	U71720
U40760	U06161
U23843	U20459
U72377	U18196
U28945	U28970
U78112	U01139
U39629	U00547
U37503
U30072	U39213
U75875	U58190
U60746	U60001
U29884	U26594
U38657	U02057
U38354	U02986
U38082	U53954
U00523	U06381
U07934	U26592
U07659	U32458
U00792	U06912
U02177	U20363
U01959	U10554
U23640	U03162
U69761	U42144
U76379	U25185
U13261	U04260
U03581	U74989
U00611	U36603
U24678	U04940
U21941	U18240
U02555
U28244	U57803
U15918	U17577
U16024	U21121
U63608	U20848
U92146	U20390
U04962	U85283
U49700	U71031
U28270	U01366
U00114	U83559
U22582	U12526
U11067	U36745
U43094	U19900
U25301	U17913
U20815	U02825
U05410	U50202
U57885	U02689
U13644	U07883
U04043	U14913
U02066	U37520
U15225	U04338
U25364	U17410
U77483	U18557
U19494	U14051
U03518	U76190
U32628	U01694
U11278	U41139
U73339	U73055
U18243	U02013
U50092	U11649
U88703	U01264
U34911	U54828
U00325	U17512
U22242	U29190
U02561	U75595
U74994	U03324
U83373	U20654
U05758	U01783
U02402	U68938
U48941	U18335
U62335	U45931
U08099	U68001
U04676	U10752
U24234	U07683
U12186	U00831
U45200	U00511
U82075	U03043
U44753	U01125
U00116	U46368
U01218	U20619
U08376	U00091
U05757	U46530
U08398	U64854
U53103	U36023
U01116	U18733
U30923	U34400
U32512	U21388
U22743	U11833
U77436	U45924
U73231	U26798
U08188	U10791
U01548	U86454
U01295	U90877
U13186	U00499
U14066	U17959
U03038	U43006
U14612	U19658
U34183
U17934	U21402
U03127	U27524
U39311	U01699
U97008	U92559
U17064	U16457
U13919	U03097
U16519	U10386
U00414	U74624
U07052	U06194
U24404	U36384
U71022	U08446
U74920	U07322
U90923	U00628
U49771	U15629
U11625	U66726
U47816	U26864
U51808	U27038
U17618	U02367
U05438	U33392
U14831	U57006
U42998	U26803
U56841	U91559
U72755	U59964
U58214	U24065
U02236	U74148
U48981	U03911
U28972	U13018
U01622	U10453
U03567	U41740
U95829	U07293
U12204	U17888
U25621	U25905
U14228	U00257
U23441	U86534
U42812	U87740
U16583	U16581
U08475	U16394
U13872	U14374
U34528	U06466
U14127	U00536
U70143	U02340
U13434	U54579
U02996	U97859
U08175	U95354
U42518	U03722
U01591	U08581
U11700	U01043
U22264	U27618
U49646	U28240
U10966	U10051
U74758	U30359
U74416	U04430
U91433	U39733
U67235	U05206
U62057	U67539
U20956	U01887
U22822	U30251
U04340	U00292
U16260	U07155
U53673	U04362
U19873	U26769
U12597	U23178
U01829	U11585
U07323	U15156
U45201	U05441
U25339	U04657
U58819	U10098
U29497	U11180
U49565	U58385
U56021	U24135
U19524	U11912
U47827	U56966
U17812	U08102
U49223	U37396
U50475	U28608
U76795	U04774
U00998	U45359
U69498	U04150
U69908	U75066
U89862	U14623
U14285	U94134
U69838	U01276
U41014	U28800
U20506	U17308
U16697	U12953
U00160	U71312
U17295	U08594
U77125	U05457
U67616	U49026
U13645	U47493
U01145	U31572
U84323	U38320
U18824	U09160
U19238	U50824
U02172	U17133
U26650	U17046
U38636	U35114
U97115	U47209
U65588	U07209
U77566
U25050	U68163
U45592	U02350
U02821	U31054
U30610	U30360
U77718	U02260
U80871	U10390
U47885	U14137
U38200	U42634
U07559	U07356
U10389	U01848
U06249	U70770
U10803	U20474
U37273
U34394	U51618
U29208	U19008
U00261	U10556
U08915	U49312
U51821	U24831
U23454	U49527
U67748	U06672
U14248	U27996
U05616	U38767
U92561	U05831
U02999	U49059
U00469	U06191
U32400	U05771
U77103	U33804
U30252	U77055
U15678	U74766
U44238	U09521
U04407	U38694
U22124	U31545
U04913	U94348
U24024	U09916
U04551	U86993
U07578	U26127
U02361	U12762
U18016	U06132
U63688	U03005
U13724	U38669
U13957	U01124
U23946	U59286
U01824	U54212
U16423	U02843
U81294	U06674
U89404	U07605
U49140	U41667
U06374	U74105
U00166	U22219
U02815	U14753
U22723	U19255
U01881	U70888
U04306	U06133
U40483	U04542
U05341	U33711
U29066	U15787
U07759	U83428
U87008	U20693
U27266	U12385
U01713	U72572
U38330	U20778
U44989	U38677
U37840	U33761
U67792	U61752
U94187	U39884
U10290	U08787
U41095	U30001
U11736	U81712
U05221	U48201
U52082	U04822
U20218	U01850
U56361	U05530
U23932	U17854
U14253	U36931
U03884	U14602
U05536	U21773
U09816
U39197	U53330
U91481	U03281
U52123	U86976
U08189	U38471
U61490	U74078
U60433	U53271
U17346	U94880
U20847	U06886
U21519	U29695
U50176	U08174
U24890	U02124
U37117	U04183
U21965	U80833
U01154	U63641
U72945	U49795
U12432	U27159
U30459	U29456
U05288	U43842
U02888	U19318
U60667	U02685
U03149	U34534
U80484	U13568
U18686	U23234
U33015	U35126
U38138	U08629
U23000	U16839
U45745	U30754
U42393	U09939
U19713	U40244
U00404	U28484
U53863	U15286
U04988	U65642
U18333	U69263
U33572	U45974
U26854	U53987
U02215	U02620
U66970	U27602
U04940	U09258
U40975	U25264
U85658	U06977
U44438	U77072
U06384	U41010
U06672	U94768
U34955	U00233
U59394	U07693
U12185	U12176
U21996	U24017
U27191	U75725
U28820	U01935
U23371	U18504
U01606	U20107
U26478	U38361
U00778	U48158
U50633	U50461
U05644	U00583
U51821	U01856
U01585	U77325
U02786	U20070
U77368	U14811
U24269	U05584
U04418	U58769
U09366	U59429
U38012	U74564
U63015	U00833
U85212	U22723
U27971	U04518
U10406	U15493
U04889	U59187
U12296	U07745
U09763	U10714
U10156	U11301
U08934	U22248
U01075	U48567
U07443	U33384
U20094	U32124
U82930	U07127
U41711	U46099
U66656	U32037
U03674	U65103
U29265	U48514
U25290	U51601
U78745	U07749
U09344	U02041
U05851	U44690
U34118	U08332
U07044	U94290
U03601	U02068
U01924	U01805
U84980
U48284	U38791
U32535	U05944
U46583	U18638
U15395	U17799
U00360	U01636
U53009	U05178
U88045	U56458
U56403	U05227
U74459	U58078
U21380	U44639
U04636	U02778
U02362	U47110
U08055	U13462
U79049	U03680
U05378	U10573
U16372	U10491
U01706	U86661
U29039	U83058
U02670	U01387
U35571	U05511
U76566	U82026
U27475	U71114
U02265	U54867
U54824	U14595
U79320	U06184
U40387	U02626
U00182	U67445
U78626	U06455
U75462	U00257
U10657	U23408
U08565	U03239
U05560	U80789
U02160	U43882
U17972	U02655
U75808	U04587
U21234	U56939
U91005	U00465
U36097	U22329
U05290	U32863
U90799	U04784
U21306	U30959
U16584	U16581
U07543	U07435
U26572	U26247
U19597	U01867
U16334	U54771
U03955	U67427
U05457	U04044
U07552	U48721
U66147	U31839
U58547	U12581
U14708	U67550
U45007	U10958
U13757	U67155
U08878	U04268
U09272	U17623
U91591
U75872	U80843
U17391	U14896
U08389	U31602
U11610	U48927
U13913
U54316	U37372
U24021	U80199
U72621	U74829
U07947	U84900
U82596	U05774
U11056	U18215
U13177	U71438
U26733	U33101
U16620	U06484
U30968	U08279
U26839	U07666
U13568	U31641
U63142	U36050
U09485	U04368
U71663	U04103
U62874	U75890
U04636	U20916
U51060	U49620
U20021	U25774
U04789	U63889
U11613	U16841
U05386	U60968
U28945	U04296
U19550	U19000
U37968	U04539
U67487	U08048
U47386	U21255
U27210	U14063
U32390
U10118	U05175
U07580	U75920
U73422	U84073
U39108	U22219
U01037	U54767
U05477	U65313
U25471	U02780
U95865	U06503
U11438	U00395
U19940	U04404
U15359	U53899
U09739	U87968
U04360	U68663
U02897	U61682
U08813	U87421
U31135	U07958
U04230	U46496
U51058	U40385
U02775	U78021
U35199	U02393
U45509	U04543
U00733	U15810
U01732	U21517
U14267	U30532
U18372	U58465
U27693	U13947
U15975	U36702
U01043	U40354
U73106	U34364
U03579	U51023
U04090	U61313
U94039	U06509
U71906	U46007
U10203	U75586
U95128	U25253
U06054	U79633
U56240	U00379
U19874
U18896	U24498
U03387	U03521
U40142	U02011
U27266	U08644
U74289	U81237
U37035	U58835
U53586	U79115
U00558	U80367
U12412
U19856	U56642
U61132	U27742
U42007	U33687
U26008	U22095
U09109	U36968
U65006	U55895
U17865	U29158
U04164	U15770
U00344	U92921
U03698	U69867
U52297	U74642
U95278	U64595
U12700	U31305
U07061	U70336
U10737	U13332
U06116	U53975
U44072	U04441
U26630	U22106
U19849	U30702
U36952	U72961
U37791	U09277
U05507	U59886
U84498	U01347
U43118	U21348
U76220	U43903
U06683	U91663
U02312	U49642
U93005	U06102
U05972	U02914
U73217	U01315
U97966	U07915
U92051	U00977
U15911	U13604
U16245	U20330
U23677	U08837
U14488	U93341
U13621	U17212
U05015	U37299
U51755	U15073
U02847	U23406
U20383	U19346
U96402	U01207
U04913	U80899
U81209	U08082
U42864	U16926
U13514	U86938
U06072	U23202
U41238	U05069
U32435	U30336
U70968	U11658
U81425	U05089
U18799	U85867
U07588	U24694
U46732	U26583
U47773	U07931
U79800	U11359
U64648	U08718
U15885	U23360
U02213	U01104
U15597	U85485
U32843	U10495
U71707	U38683
U27602	U22356
U37683	U25715
U02605	U16054
U39062	U05088
U71106	U33184
U28370	U11344
U17217	U09550
U78558	U77448
U21360	U12658
U00114	U48162
U62234	U42934
U18938	U01963
U39202	U41426
U66662	U27108
U26314	U21498
U09244	U44958
U22791	U69522
U31545	U03172
U07628	U35212
U02292	U42272
U44277	U62652
U06692	U16215
U05284	U47637
U24789	U68433
U99972	U04134
U56349	U30987
U36686	U31054
U93045	U99641
U40625	U60662
U07746	U09897
U03005	U78704
U03565	U77981
U04154	U27832
U99674	U03344
U97691	U37326
U29364	U10296
U26187	U20959
U70349
U10642	U09847
U03368	U01449
U02046	U83326
U05700	U32579
U06829	U49717
U59070	U06303
U00171	U64113
U00610	U83021
U29746	U26325
U77125	U04907
U05837	U13117
U44829	U22032
U38320	U39991
U09997
U20838	U32405
U85192	U04914
U36696	U42974
U22151	U45056
U66582	U19742
U51847	U26435
U97574	U42332
U54505	U06729
U10136	U06466
U08730	U02637
U23599	U36870
U23308	U01282
U34783	U02241
U14508	U09070
U00728	U14724
U00970	U19571
U09740	U46636
U06810	U09178
U60755	U05449
U05770	U36802
U71976	U61163
U29654	U06685
U27077	U39060
U55447	U08134
U17845	U11398
U05641	U41988
U14042	U45917
U07100	U86809
U63612	U01242
U28266	U20390
U65820	U13341
U39717
U35791	U56338
U30722	U21824
U48777	U28602
U24616	U34845
U14355	U18338
U13715	U07529
U15067	U06816
U00831	U09713
U09738	U36885
U04603	U18213
U40568	U21094
U70313	U53385
U36842	U12892
U08411	U12953
U65518	U09290
U44857	U04538
U79429	U70805
U46573	U27348
U09521	U26504
U04878	U36306
U00299	U25021
U00893	U68399
U40991	U05224
U23309	U58709
U29150	U00119
U26107	U05932
U34659	U07370
U15692	U02761
U47093	U72377
U69643	U05438
U04589	U43389
U11683	U04398
U22903	U11985
U09033	U15691
U58606	U00418
U36602	U44895
U01389	U15304
U08799	U10287
U17952	U31372
U29503	U10709
U00633	U07278
U29186	U01210
U53924	U90859
U76909	U89291
U09656	U57393
U01055	U46526
U12049	U02011
U79674	U04868
U30499	U00086
U49868	U26750
U02176	U39136
U34783	U02313
U36317	U81218
U00182	U03285
U01958	U07216
U72536	U12504
U35131	U01466
U21305	U54138
U00798	U99434
U01176	U91014
U08093	U41598
U47010	U23616
U01104	U00792
U24072	U20008
U18156	U58868
U02897	U11731
U01245	U39987
U13085	U06125
U36859
U10009	U02610
U23479	U71477
U33472	U12963
U01152	U16513
U52550	U23213
U00098	U06901
U48806	U76826
U01032	U20920
U07540	U47397
U04869	U38887
U13251	U58239
U58221	U18910
U60099	U06757
U08363	U55792
U03571	U12295
U23546	U43305
U57739	U06835
U05985	U28265
U72694	U26336
U14327	U12337
U49451	U45720
U17145	U79929
U39247	U24112
U80716	U38148
U16059	U09240
U44899	U04557
U28674	U02023
U11562	U04968
U10912	U36288
U09781	U16020
U29549	U09016
U66463	U38131
U89418	U05542
U31614	U00328
U14963	U19532
U02778	U91479
U59326	U04790
U12850	U20097
U02449	U31753
U37171	U59582
U09352	U01104
U06443	U45233
U45102	U05137
U16759	U13803
U25801	U07322
U03386	U12270
U06084	U96454
U06285	U28448
U03565	U28781
U20719	U19686
U50467	U22076
U00245	U00716
U76087	U00677
U55385	U53014
U55094	U09873
U23259	U24246
U10881	U46314
U45202	U40866
U24473	U27379
U88743	U08343
U73391	U50168
U21789	U85394
U02383	U11418
U18587	U08799
U08100	U27009
U41852	U09368
U25840	U22273
U52407	U14154
U90942	U32230
U08144	U42941
U10543	U12196
U09890	U39372
U48302	U71530
U04394	U25461
U50618	U48511
U34344	U53387
U08685	U48288
U08017	U81878
U39891	U31061
U03683	U20260
U48316	U31919
U08070	U41714
U11158	U48317
U03698	U03058
U11133	U52157
U22598	U31752
U16571	U69503
U06928	U16264
U08705	U02151
U01486	U65812
U03754	U89307
U61773	U29226
U42689	U02730
U32540	U16934
U33337	U03087
U28266	U11022
U32746	U33621
U57939	U02545
U06818	U02418
U02407	U20352
U99332	U24933
U06888	U34980
U01194	U18305
U58163	U15691
U49817	U02888
U84197	U66774
U00544	U13462
U50669	U00599
U59029	U51808
U22973	U26549
U11645	U13964
