U20358	U04352
U16123	U22931
U02543	U88993
U14866	U25464
U13045	U08269
U21662	U17492
U01696	U38772
U66233	U01492
U80989	U01902
U10910	U09544
U44196	U02677
U07376	U93330
U35386	U04416
U44628
U08778	U45955
U24401	U03443
U33487	U36527
U45825	U37800
U64635	U38805
U04048	U09062
U08472	U58670
U04504	U50860
U50776	U04781
U24233	U10317
U72387	U77341
U21724	U03419
U05633	U74764
U99268	U54465
U88691	U05569
U02244	U64488
U55036	U44650
U28553	U38830
U55803	U60875
U56882	U15187
U21724	U85108
U36749	U55167
U65741	U03859
U47933	U11558
U66989	U01236
U07611	U23661
U90643	U14335
U05015	U85548
U74217	U07595
U12350	U02510
U10277	U12763
U62454	U46361
U94307	U01525
U06763	U69966
U07620	U31547
U12064	U14168
U91899	U26763
U42369	U15691
U01524	U03188
U79403	U03824
U46991	U44589
U71742	U03108
U42728	U00806
U02905
U00593	U33323
U05268	U46078
U60810	U61966
U66388	U13809
U85865	U01096
U12072	U26296
U70297	U06064
U25464	U34914
U06061	U20259
U01630	U11839
U12410	U57112
U46362	U04223
U60216	U87126
U02023	U40606
U06446	U23050
U37159	U88905
U39761	U13903
U44103	U28952
U07467	U43419
U19332	U05470
U91049	U21458
U76373	U32033
U95486	U05097
U18840	U50936
U50350	U01834
U39202	U80734
U00339	U29576
U04983	U54010
U03977	U53435
U96503	U00191
U44691	U01879
U20710	U01419
U15694	U13173
U79489	U08361
U31822	U77450
U11187	U01157
U18103	U17718
U94744	U37316
U64405	U36033
U07350	U05492
U22298	U01014
U09405	U20890
U15793	U08529
U31188	U28910
U67101	U26092
U12309	U28305
U06013	U68927
U13320	U24037
U03600	U74822
U21116	U03551
U05024	U57818
U06920	U70877
U35257	U19247
U85681	U47572
U03619	U06592
U02077	U29091
U39475	U27588
U76267	U41321
U48668	U03308
U74344	U44130
U39063	U12145
U05963	U28313
U27021	U07460
U16518	U27466
U89523	U44639
U03681	U44291
U01605	U91569
U15232	U19710
U03546	U56407
U01918	U39793
U31018	U05534
U10053	U48215
U05330	U09593
U05521	U63658
U67465	U07426
U00495	U64956
U00089	U32657
U02045	U86758
U17182	U51093
U07984	U45162
U02294
U00555	U73123
U62595
U38433	U35275
U20578	U59656
U71725	U06074
U04491	U76374
U77157	U35715
U04987	U47299
U51029	U10014
U00090	U26925
U31717	U44014
U55338	U38878
U29872	U08561
U00009	U19581
U16167	U00326
U25860	U00804
U36361	U26282
U06402	U82463
U78134	U01030
U03390	U26874
U94588	U02385
U02860	U84828
U27926	U46599
U01421	U20626
U42670	U11536
U60387	U21872
U09311	U40187
U05751
U52740	U02315
U44548	U14750
U24196	U85604
U26038	U64801
U35981	U23185
U07672	U78923
U45932	U00760
U30102	U93262
U29363	U03817
U33686	U26778
U02594	U22264
U89890	U29576
U47157	U63751
U24899	U36500
U70609	U17254
U75166	U07020
U74883	U10883
U40623	U40187
U78143	U39266
U08045	U30386
U67826	U42913
U76196	U07092
U51235	U80666
U23943	U45987
U13853	U01829
U91758	U52065
U10000	U03898
U78112	U01139
U44298	U19345
U50048	U03286
U25746	U00524
U60746	U60001
U21815	U28545
U21852	U40822
U05315	U02339
U66800	U05034
U29867	U68732
U05275	U14385
U39719
U03581	U74989
U06363	U43720
U38634	U17833
U64643	U39604
U58390	U19453
U07350	U89312
U18189	U44530
U16024	U21121
U54568	U61906
U34158	U00111
U00578	U44732
U34913	U45789
U31441	U15001
U17896	U08516
U56841	U91559
U73319	U17266
U31746	U70699
U33833	U00506
U15677	U28483
U87381	U02364
U49552	U40773
U07552	U35146
U25504	U14636
U05758	U01783
U02402	U68938
U71512	U86434
U09622	U22194
U00134	U49394
U04676	U10752
U12186	U00831
U01136	U60875
U05757	U46530
U21510	U08043
U61100	U29999
U04041	U57485
U44398	U61518
U00109	U02150
U01548	U86454
U22168	U58921
U01743	U68730
U14612	U19658
U77864	U01520
U01640	U03298
U39311	U01699
U60002	U27874
U07695	U67452
U17540	U09970
U06340	U02186
U05781	U34915
U39029	U23559
U22575	U67487
U07603	U01683
U47820	U25542
U07094	U25416
U01752	U92456
U58214	U24065
U65874	U53624
U02236	U74148
U48981	U03911
U14226	U36788
U12204	U17888
U44134	U77633
U47027	U88069
U09132	U76923
U21662	U50029
U03431	U98497
U02362	U64764
U97859	U02996
U22264	U27618
U34255	U05152
U39903	U68865
U08903	U01302
U94163	U08007
U43768	U86782
U94888	U04784
U47827	U56966
U18584	U78022
U91283	U12089
U20506	U17308
U82729	U24918
U54457	U71993
U64800	U03614
U31952	U81426
U09953	U63497
U08087	U33093
U29364	U03210
U65588	U07209
U38587	U63434
U60513	U01030
U09451	U59683
U08663	U57388
U03002	U42931
U55747
U51821	U24831
U72880	U20761
U92561	U05831
U02999	U49059
U29782	U00611
U72566	U74764
U44360	U12399
U00801	U87386
U31021	U33126
U15638	U10730
U00432	U55134
U22124	U31545
U72945	U85505
U07308	U50979
U81294	U06674
U60948	U58565
U29130	U70432
U02815	U14753
U05339	U64686
U17277	U04079
U05341	U33711
U24937	U16218
U10881	U21358
U05396	U12245
U93262	U18566
U52082	U04822
U67693	U98973
U01587	U85108
U48633	U01707
U67259	U00105
U14752	U25428
U98268	U31785
U06280	U03756
U29393	U30238
U20847	U06886
U50176	U08174
U02124	U24890
U11120	U13013
U42770	U15422
U31246	U00075
U08488	U71158
U09743	U35289
U33015	U35126
U08201
U20371	U01021
U21614	U13506
U67239	U57917
U02620	U02215
U05756	U31262
U19738	U95365
U56709	U06567
U05404	U24219
U79260	U11896
U29089	U05641
U34668	U72213
U11357	U18928
U61144	U91091
U91793	U42604
U35913	U24189
U03663	U85429
U81469	U03779
U05644	U00583
U01585	U77325
U81367	U30061
U97721	U06835
U58350	U40678
U82638
U05820	U69349
U12072	U46313
U08874	U05258
U41071	U05908
U52628	U78224
U10156	U11301
U33077	U32713
U01075	U48567
U82930	U07127
U05630	U19969
U04731	U51061
U45555	U05149
U34118	U08332
U73313	U19907
U21590	U35459
U43448	U05152
U50543	U00653
U45270	U01762
U15395	U17799
U03681	U13531
U12140	U79347
U07165	U33252
U56403	U05227
U08812	U51907
U72312	U62670
U04636	U02778
U02362	U47110
U48938	U91416
U31220	U57101
U02946	U12850
U35514	U21027
U05378	U10573
U18359	U26402
U74356	U05630
U01419	U35800
U03379	U47606
U65004	U05411
U46814	U11687
U00892	U25842
U05642	U46319
U05524	U49981
U19597	U01867
U65126	U24882
U33104	U42101
U33236	U08209
U91783	U03202
U15091	U00708
U08258	U34500
U06446	U34168
U56217	U62624
U18710	U67675
U86782	U09926
U96150	U00708
U30968	U08279
U97100	U88926
U19420	U24178
U09485	U04368
U05488	U47188
U17854	U12908
U19025	U61950
U75941	U79890
U11613	U16841
U42258	U19273
U19550	U19000
U45986	U30894
U39108	U22219
U89677	U00025
U23506	U70591
U29010	U03218
U32709	U06419
U89074	U91032
U00458	U05593
U02775	U78021
U05781	U82906
U04942	U84118
U00134	U38168
U73086	U07286
U00338	U64891
U29581	U01733
U60476	U24896
U48353	U44445
U12179	U07252
U56240	U00379
U15148
U05462	U89276
U84874	U28588
U53586	U79115
U19856	U56642
U87752	U04301
U42007	U33687
U76449	U07451
U42885	U01618
U88157	U34422
U61950	U40924
U39665	U69876
U26630	U22106
U75874	U29380
U37791	U09277
U42437	U18414
U59991	U40452
U43118	U21348
U02312	U49642
U93005	U06102
U19332	U15701
U36430	U82341
U07756	U93929
U38536	U13445
U66451	U30736
U24178	U12077
U04534	U95457
U56483	U27079
U41238	U05069
U08258	U07883
U24899	U22619
U89051	U06866
U68129	U08478
U03703	U21243
U15665
U38471	U44444
U19622	U21724
U22146	U00096
U15933	U01618
U04078	U45014
U21360	U12658
U39202	U41426
U09459	U45015
U38994	U57163
U82982
U02292	U42272
U69853	U45948
U07257	U17043
U34186	U38915
U03434	U24178
U88089	U06261
U22181	U37657
U18441	U98679
U49575	U98716
U25180	U39314
U44192	U02040
U36315	U04439
U00611	U42000
U14006	U13855
U58442	U03339
U46741	U02903
U06556	U63761
U84964	U85572
U01716	U39683
U14574	U07588
U18172	U07300
U20838	U32405
U04809	U37094
U00220	U27588
U68573	U80051
U62676	U67262
U34115	U02751
U00970	U19571
U22043
U55916	U06956
U04955	U11257
U05641	U41988
U58859	U06888
U02802	U86716
U01147	U12516
U59468	U06404
U48777	U28602
U93165	U72461
U54570	U36683
U11205	U08232
U45693	U90768
U21610	U49192
U28507	U69042
U15485	U07848
U00282	U50199
U47064	U13491
U09571	U15681
U55142	U39527
U01630	U50982
U12158	U24777
U36154	U05560
U58567	U02749
U59420	U14396
U23334	U52175
U14590	U39713
U36745	U75323
U00063	U13301
U03654	U19720
U36883	U76587
U00328	U65328
U13853	U52861
U08530	U49342
U71096	U04044
U02685	U53082
U49882	U80659
U14996	U02142
U18156	U58868
U33815	U98716
U00098	U06901
U66625	U00165
U85821	U33011
U07540	U47397
U36641	U18130
U00127	U37002
U03277	U17024
U39012	U34633
U20182	U00395
U40517	U36510
U57551	U14340
U50583	U07918
U11562	U04968
U91107	U73013
U26614	U03646
U02778	U91479
U02443
U49509	U00184
U15146	U52233
U35786	U84045
U20803	U65324
U36773	U05457
U21724	U25425
U16395	U45834
U88188	U05417
U86514	U05928
U86959	U40659
U41852	U09368
U01608	U00291
U21434	U42897
U01806	U10259
U17967	U65542
U29194	U23722
U97125	U04692
U42941	U60347
U48316	U31919
U08070	U41714
U72718	U05574
U85589	U35806
U07771	U09154
U40409	U03787
U80784	U20355
U98549	U67514
U00177	U23350
U28118	U06452
U09569	U02603
U70229	U85844
U00544	U13462
U51684	U03087
U03251	U14186
U02047	U53341
U34983	U25730
U02721	U82258
U36280	U72779
U05295	U26950
U18068	U18110
U13043	U31262
U87063	U33383
U30166	U01986
U22460	U14485
U13128	U51093
U62948	U45660
U01415	U34032
U18852	U47666
U60997	U00367
U51507	U05183
U48597	U22298
U05169	U27917
U34377	U54297
U16928	U05488
U01472	U40857
U39130	U37730
U64280	U06545
U26049	U56538
U67492	U05795
U05538	U47551
U86996	U01539
U26296	U50748
U01668	U62959
U33927	U02868
U19244	U20073
U37662	U34862
U37753	U09348
U30554	U26616
U25254	U06761
U03732	U62757
U34126	U05691
U21724	U23746
U08004	U25253
U42500	U20710
U04128	U25452
U07213	U27002
U03386	U13073
U43658	U13664
U50633	U84230
U31003	U32394
U77633	U85123
U07475	U50546
U68213	U01256
U04694	U12665
U48439	U00212
U74312	U39702
U87256	U23673
U06261	U38027
U51962	U01993
U71834	U00128
U58940	U31564
U95279	U11536
U02915	U60413
U01345	U28474
U18282	U02076
U36068	U08154
U17786	U03138
U12581	U03967
U54666	U09284
U03769	U51428
U01467	U69361
U04467	U72534
U04852	U59114
U05055	U79758
U02683
U70610
U08258	U23027
U45719	U10692
U85469	U01779
U03625	U75060
U16019	U58753
U50852	U30097
U10913	U08387
U88673	U20896
U04758	U45509
U79583	U03872
U90034	U04988
U25497	U03872
U75927	U04745
U34004	U51922
U24400	U11266
U00765	U50083
U84274	U06974
U07144	U29795
U04562	U42303
U03463	U15797
U49898	U53384
U36491	U02893
U75926	U03657
U48721	U69849
U68734	U26789
U39979	U44430
U62188	U44754
U52925	U03868
U18949	U13450
U13128	U17182
U70042	U14977
U83619	U10590
U42195	U22247
U04540	U85752
U39704	U20879
U01618	U11266
U87831	U02331
U76996	U07367
U51663	U92968
U58570	U13018
U08458	U08516
U02470	U44323
U71480	U00053
U01640	U11288
U72755	U14913
U21112	U22270
U04813	U41443
U99923	U05590
U10518	U74017
U35102	U51497
U38587	U19166
U28587	U00406
U16266	U75868
U68436	U50189
U29168	U49578
U01809	U11537
U00458	U19790
U97555	U02726
U32843	U01205
U42770	U65496
U35142	U15296
U21810	U19335
U48646	U23817
U69442	U07076
U31214	U40077
U19439	U71893
U50875	U33707
U87727	U01319
U28397	U14130
U85637	U01369
U33896	U49717
U39000	U18616
U43290	U28157
U00857	U73990
U97566	U00156
U62190	U49379
U18231	U37802
U95543	U06454
U14982	U13961
U00770	U71028
U24241	U46767
U16914	U23439
U00901	U54463
U23512	U00237
U51005	U58868
U42253	U05603
U56096	U08975
U80453	U52502
U03855	U47960
U25464	U80518
U44606	U07855
U84816
U34907	U00691
U52178	U82332
U01419	U94616
U49213	U05880
U05911	U32135
U01881	U44811
U32758	U06216
U85790	U00351
U32305	U18703
U42500	U53873
U78490	U17888
U45964	U87069
U78603	U50448
U67071	U36160
U30361
U18568	U98130
U53414	U20328
U29765	U08604
U80125	U27033
U20803	U18682
U14213	U40222
U26550	U47018
U82421	U25452
U00498	U03419
U46815	U14203
U08813	U55559
U02320	U32617
U77687	U64078
U53004	U22165
U11986	U06044
U79503	U05449
U53754	U45016
U04692	U85001
U03689	U50664
U19012	U06228
U03286	U97030
U33798	U07391
U18562	U05574
U85048	U03367
U45246	U02831
U16803	U58882
U79587	U00455
U01437	U94669
U00090	U95181
U16396	U32802
U43912	U09283
U42927	U31428
U07213	U38712
U47248	U34080
U02960	U58200
U60375	U12917
U04998	U10371
U46752	U24479
U89548	U46827
U25628	U04043
U33829	U20651
U06074	U00349
U25629	U15651
U21183	U62936
U04870	U54133
U96411	U18401
U47717	U31746
U49353	U02925
U34805	U04029
U08784	U47260
U02301	U02384
U62835	U56838
U81155	U08708
U38541	U03208
U01667	U53702
U07350	U76729
U46089	U49741
U03270	U22161
U07848	U01292
U63921	U03035
U07846	U12030
U02965	U14060
U39178	U33683
U48603	U00961
U14462	U07771
U87319	U16218
U15617	U64311
U08078	U28145
U34701	U22204
U60935	U66704
U18078	U00339
U13775	U01374
U21974	U37094
U01398	U60310
U03701	U03110
U05226	U52087
U48352	U05487
U48998	U28286
U29569	U49975
U68660
U20103	U03298
U09736	U05809
U08431	U69034
U05911	U35941
U07423	U61124
U70157	U88623
U36782	U48392
U51283	U57072
U22106	U31262
U41792	U09303
U46591	U03443
U75587	U35590
U79303	U42765
U38825	U04025
U24401	U53830
U92223	U57377
U48464	U17967
U43282	U17022
U00315	U01212
U44957	U28666
U71888	U50281
U34387	U43623
U67820	U58200
U36380	U06155
U38330	U59964
U85210	U02533
U05909	U18811
U22722	U23395
U22181	U05522
U15707	U53372
U49231	U64668
U62647	U42626
U22338	U72401
U90623	U05575
U02991	U22314
U06845	U82513
U01173	U82629
U01606	U83472
U15289	U12747
U74442	U44135
U31220	U68264
U27914	U42927
U72686	U25518
U09704	U01732
U19710	U84002
U03352	U87915
U08049	U01317
U39221	U00282
U49276
U34387	U08747
U70143	U54150
U44177	U12417
U60802	U01454
U00425	U18357
U42392	U24318
U02637	U01588
U04687	U77971
U92868	U01409
U13164	U34207
U23169	U05216
U04423	U20700
U76865	U31965
U95047	U61647
U15889	U40672
U09891	U34011
U41546	U12158
U08067	U73533
U42340	U65859
U01868	U69163
U47758	U12454
U10636	U45520
U81982	U07656
U32216	U42139
U20328
U04867	U67187
U42621	U18747
U59038	U01870
U75985	U13903
U31204	U03443
U31003	U29670
U17441	U27740
U61835	U00169
U09869	U01277
U43012	U29364
U67025	U79132
U19856	U58278
U89320	U01432
U20355	U91492
U28944	U48845
U54686	U53929
U37818	U00175
U33011	U01065
U23716	U03859
U00105	U08483
U14812	U91048
U15523	U10874
U32907	U03379
U60628	U07598
U66468	U74489
U07088	U39123
U03962	U01755
U59456	U06171
U38842	U91540
U03390	U82659
U01225	U68721
U18624	U97106
U05120	U22284
U11137	U08955
U11515	U45653
U80217	U24199
U30810	U47321
U24223	U18373
U31669	U49934
U70429	U03443
U05589	U35308
U05433	U07337
U79720	U03406
U66197	U30481
U78168	U02332
U98908	U01612
U58488	U56564
U02047	U29048
U02586	U23245
U29761	U01589
U00593	U33796
U22013	U44483
U22453	U11711
U16182	U09213
U79923	U13349
U25711	U20127
U20200	U02944
U29143	U32507
U07715	U99882
U43621	U19170
U04482	U13749
U34105	U03381
U12204	U45191
U38175	U02923
U15437	U19838
U60367	U44813
U50459	U82670
U58501
U63877	U02444
U33460	U04788
U28944	U98716
U56516	U29568
U06657	U55170
U02182	U12911
U30512	U20633
U46450	U50375
U80829	U09516
U11285	U09106
U10269	U01881
U95548	U01030
U14044	U12519
U07467	U18196
U18438	U74830
U72757	U25866
U62493	U22053
U09175	U43284
U63259
U05046	U50852
U11105	U20835
U25077	U51166
U35666	U56655
U93534	U07742
U03061	U89650
U95598	U03882
U07737	U87214
U26122	U01809
U52398	U30691
U05841	U81500
U69117	U20071
U00259	U11629
U03026	U01419
U81083	U01839
U07478	U15453
U04236	U04540
U47701	U05315
U22496	U78693
U27957	U80876
U06092	U00733
U01855	U98579
U45222	U00675
U64560	U32724
U35874	U03487
U03207	U31362
U15001	U70182
U01833	U60718
U47280	U02079
U19244	U00387
U67787	U05801
U67158	U24814
U04422	U58182
U03197	U20997
U50191	U70777
U00790	U84722
U45191	U05391
U04391	U85506
U17295	U32672
U09528	U07176
U39914	U40077
U85338	U02640
U23753	U01016
U16854	U02617
U17355	U09120
U61068	U32291
U34532	U03363
U24683	U52417
U62746	U12876
U38727	U63190
U87269	U05135
U17871	U90207
U38571	U10924
U18110	U10982
U35119	U06179
U94523	U07959
U88117	U72777
U41708	U03327
U00109	U32889
U16928	U75303
U53640	U35590
U52108	U45852
U69294	U17060
U57256	U19637
U42500	U04689
U23435	U15135
U80751	U47142
U73825	U02499
U00308	U91832
U03142	U08609
U16250	U27334
U42644	U23746
U03886	U93567
U04621	U62522
U09035	U21102
U78577	U03723
U77629	U70485
U09554	U47924
U36812	U79246
U48999	U03358
U03386	U03235
U25571	U43720
U07940	U11579
U01787	U25926
U03924	U53582
U50618	U63156
U90793	U65147
U08649	U55814
U06123	U04669
U56575	U13388
U12143	U58298
U18260	U46411
U29843	U25765
U06950	U15494
U79628	U79982
U11106	U25675
U71261	U06654
U74312	U24143
U01618	U33104
U16920	U12581
U57583	U29993
U01064	U61285
U02047	U42313
U15289	U21489
U01200	U86037
U05574	U14990
U09907	U03913
U28483	U14911
U93294	U54926
U57087	U04688
U34721	U55633
U31214	U35319
U15990	U38371
U19639	U00788
U36912	U01232
U12949	U00563
U65891	U08280
U09717	U02538
U00315	U16293
U06474	U80118
U64334	U76789
U41911	U29562
U61020	U27152
U00297	U04078
U66310	U05830
U14962	U18828
U67197	U01374
U37964	U02952
U03400	U04114
U28118	U28060
U47501	U07240
U91086	U45993
U88648
U54908	U96355
U58624	U05236
U38808	U03443
U02264	U98627
U72282	U79923
U02567	U16331
U06332	U69007
U58062	U47232
U28552	U32786
U11120	U43721
U49455	U20107
U65147	U06584
U96136	U35239
U00822	U20677
U04571	U62878
U09911	U28286
U23910	U46672
U52145	U06280
U44045	U00831
U17043	U41354
U04870	U07177
U75828	U17830
U77038	U08007
U27071	U10501
U06241	U46459
U50914	U00882
U02424	U99823
U38695	U33935
U92510	U00237
U67147	U01745
U19700	U34560
U12186	U03622
U30652	U42889
U07852	U98320
U11947	U05902
U11241	U11451
U61072	U03870
U63851	U69559
U90834	U04735
U03672	U47146
U48777	U79981
U65150	U30906
U49925	U50525
U59969	U35786
U70521	U19733
U39232	U11155
U03985	U07201
U05269
U07202	U21719
U84731	U01457
U09295	U06572
U03573	U91281
U51487	U00075
U03721	U31355
U09022	U44600
U37582	U04779
U49410	U20070
U58062	U76260
U06835	U79722
U47077	U27153
U01995	U20296
U07306	U22154
U35800	U56826
U07326	U43425
U11198
U44548	U00112
U69423	U02284
U67177	U00617
U01374	U96249
U09640	U02868
U77745	U03060
U08280	U60875
U54686	U17550
U75266	U16574
U10138	U17351
U00695	U47119
U14895	U40461
U77831	U72042
U34872	U78633
U66618	U15683
U00945	U67466
U69034	U10537
U99268	U56098
U03078	U73190
U01370	U44304
U33209	U88745
U11518	U06419
U07588	U32621
U72840	U05117
U46627	U20232
U93489	U02513
U14949
U50824	U05080
U04078	U35800
U01618	U56537
U02740	U20880
U14264	U65496
U44232	U44788
U11285	U42114
U29963	U56622
U38346	U31107
U37313	U88794
U28662	U56784
U29250	U32353
U85849	U93496
U43736	U01943
U01707	U12183
U01147	U33387
U50013	U44375
U55834	U03935
U12077	U48605
U03368	U06558
U84422	U72367
U01606	U55032
U09204	U17731
U24263	U12181
U94655	U67171
U59567	U17919
U98542	U40737
U06690	U15131
U63458	U06163
U12213	U15001
U59964	U80563
U07920	U08752
U10966
U01699	U68213
U10347	U21599
U87497	U52502
U00222	U48153
U00184	U10831
U05928	U46453
U52706	U83742
U78036	U02770
U19856	U11387
U93782	U26396
U44209	U11841
U21374	U51556
U52972	U86425
U17442	U13065
U76240	U02917
U52183	U48759
U39871	U00271
U04117	U91550
U11969	U14911
U90321	U18983
U03008	U20898
U36476	U47666
U42158	U02549
U52082	U26570
U81735	U11288
U54926	U32226
U19307	U67627
U64087	U18076
U00346	U55772
U61693	U08007
U65007	U72461
U07896	U63507
U42777	U07451
U06311	U71809
U03405	U07086
U82625	U08477
U03277	U01276
U57352	U05386
U08935	U02268
U79419	U03829
U06133	U04599
U57438	U06974
U24037	U00332
U06165	U00831
U10719	U01626
U33472	U11266
U48446	U03635
U82274	U34202
U56178	U20622
U01783	U03443
U22324	U58681
U07034	U45519
U56729	U23971
U43144	U02617
U11259	U13180
U18008	U18199
U04795	U11697
U49545	U10128
U01372	U09174
U02247	U01071
U01491	U88154
U07889	U32576
U53090	U07281
U02952	U25663
U24907	U71014
U54338	U10994
U91070	U29246
U93270	U00227
U14805	U14871
U25066	U07252
U02778	U90891
U03787	U39918
U14912	U44659
U92990	U07672
U74398	U01260
U77465	U96528
U79965	U06659
U63391	U24831
U40077	U09608
U38965	U74930
U00184	U26161
U41695	U00072
U51625	U67771
U32016	U15048
U56370
U02362	U79069
U60042	U03231
U26508	U13869
U06417	U47992
U36787	U29747
U88111	U06719
U56887	U04645
U05887	U75739
U15910	U85934
U04722	U23719
U14170	U34725
U05898	U47684
U52632	U07601
U88776
U34977	U14078
U77749	U37503
U88667	U00198
U04249
U64579	U16267
U24892	U01085
U13991	U39272
U55515	U08263
U62014	U16315
U01511	U63676
U44277	U74184
U14033	U00587
U30056	U38658
U42644	U64763
U02945	U86695
U23037	U49981
U88513	U53221
U87880	U00265
U96921	U84192
U62350	U08778
U37094	U26810
U31431	U20936
U76557	U05271
U75864	U56861
U38983	U01846
U02487	U10349
U17902	U90036
U67262	U14335
U02815
U97892	U00386
U11775	U06089
U20119	U34276
U79894	U24831
U85630	U17536
U68734	U00508
U62623	U50521
U00083	U09119
U01004	U46893
U14247	U12630
U18762	U03051
U62085	U87961
U81090	U08136
U05781
U84948	U09117
U41612	U05945
U06942	U59349
U48501	U15246
U31020	U43720
U00605	U45274
U39308	U01806
U07083	U59173
U08643	U09261
U35990	U01973
U04058	U13339
U19904	U03784
U88870	U07867
U21368	U14922
U06619	U26590
U05574	U08230
U53714	U21719
U78007
U00406	U09718
U72354	U47912
U92173	U18471
U65178	U71627
U02142	U27641
U46008	U87977
U06935	U93722
U08273	U12098
U04930	U32895
U88926	U06854
U25571	U04626
U84424
U06540	U27777
U15244	U02142
U03917	U07914
