U03196	U89892
U04419	U06182
U05905	U69169
U09976	U59297
U17935	U33823
U01177	U57004
U89914	U67372
U07535	U52912
U53889	U23161
U19420	U26319
U17431	U15770
U05350	U49964
U70704	U61033
U89320	U01432
U57739	U06835
U21304	U07669
U10439	U11645
U46224	U54876
U58661	U13491
U00818	U20242
U29582	U85130
U02383	U11418
U51257	U40623
U35775	U14549
U91102	U08205
U15211	U00858
U25440	U11704
U43415	U29069
U95793	U04728
U46633	U69388
U02430	U05258
U07569	U37876
U08640	U46211
U02015	U12150
U53406	U09469
U68414	U94776
U33748	U01296
U92035	U07758
U23643	U39167
U09174	U12888
U00865	U19444
U06047	U00792
U13823	U13828
U03358	U04626
U05503	U11218
U66661	U74948
U30222	U00933
U24086	U02061
U87966	U03173
U70934	U34407
U22332	U51405
U06454	U09314
U65632	U04787
U72981	U15595
U96677	U83748
U82244	U38577
U04659	U53562
U36504	U12246
U00364	U08434
U64291	U53601
U04869	U00676
U14624	U27182
U15541	U14431
U07418	U17279
U46362	U13806
U60465	U05874
U02830	U34135
U34636	U15843
U04751	U62200
U13309	U35855
U46977	U00761
U96098	U04729
U09873	U10997
U12968	U49026
U30200	U14324
U27480	U02115
U06403	U50102
U01844	U21807
U06098	U11667
U02776	U14552
U00862	U43843
U35097	U47685
U17888	U32350
U58273	U66461
U23825	U14411
U02019	U96616
U77296	U21364
U07628	U79494
U20267	U01243
U85878	U36090
U16584	U21188
U13390	U05494
U04154	U25281
U18171	U19812
U22686	U18427
U57358	U02483
U57804	U27997
U33838	U12080
U31555	U20221
U60173	U13701
U33641	U86382
U02454	U28178
U00821	U17356
U02049	U97700
U46595	U40817
U73120	U40274
U49986	U05444
U00326	U03792
U39920	U06089
U08687	U31916
U13138	U28299
U06304	U14533
U70413	U19949
U02290	U60486
U78315	U08628
U01947	U90936
U30969	U00985
U28347	U00986
U31147	U03742
U28571	U08645
U29122	U33583
U07773	U49108
U42613	U22686
U27296	U12946
U02133	U49596
U00332	U23256
U00964	U27180
U04232	U54572
U98088	U38591
U01836	U38934
U27550	U20027
U65114	U49259
U49916	U57363
U83745	U06529
U00919	U24900
U04436	U58047
U19494	U20562
U17356	U22148
U16062	U16050
U28968	U00031
U33902	U18648
U09794	U21724
U06545	U65937
U38332	U02772
U36111	U31394
U03268	U59354
U43736	U80118
U00217	U26554
U06562	U30571
U07831	U26183
U02244	U32778
U99907	U03807
U08160	U05218
U53392	U14052
U85943	U05894
U67908	U09790
U07486	U11498
U84929	U80991
U02586	U00740
U72841	U29486
U09898	U09900
U86128	U07373
U29664	U06791
U11270	U37945
U05704	U25235
U61920	U87300
U03135	U05505
U02532	U44501
U98840	U14154
U08866	U46966
U07111	U36644
U11599	U01105
U21885	U45993
U23846	U28858
U90122	U23310
U29258	U01777
U01074	U22500
U69320	U30679
U12822	U08482
U11377	U13426
U73355	U20637
U23890	U48076
U04724	U33582
U36053	U06903
U17841	U54132
U27415	U17353
U06197	U59140
U02184	U05391
U31945	U69500
U60708	U05794
U02704	U45481
U01739	U85253
U17777	U28135
U36773	U02082
U04608	U13829
U06938	U52368
U26552	U05983
U50168	U08594
U49390	U42360
U01103	U63619
U01860	U76621
U40601	U42033
U20491	U22989
U05737	U47301
U02572	U02048
U01730	U76983
U06117	U42257
U97484	U04930
U19815	U39601
U67132	U89858
U84503	U47862
U52551	U20439
U61474	U07747
U05008	U49045
U33379	U05085
U04151	U84443
U39166	U58863
U37918	U01071
U58437	U04907
U04139	U47612
U25571	U43720
U11916	U12013
U31625	U43068
U00182	U82776
U05536	U10284
U79337	U01117
U64070	U01879
U17382	U63235
U02407	U34366
U00199	U30702
U02561	U09004
U06146	U04392
U06545	U59964
U10673	U91256
U42387	U61777
U45451	U00500
U46494	U21845
U06763	U43313
U21086	U13758
U99910	U24404
U52319	U01298
U66339	U38311
U08363	U00156
U43756	U16199
U09952	U06355
U17997	U49246
U17000	U02265
U96855	U04202
U64684	U35740
U52233	U85092
U04884	U20081
U00636	U89125
U10127	U18766
U27817	U02204
U06737	U32283
U18576	U48919
U10727	U01316
U07381	U81100
U73476	U07307
U09328	U21359
U16262	U22309
U46011	U06877
U73966	U28628
U27357	U44701
U06857	U74756
U72772	U05000
U00497	U15423
U28162	U10479
U75229	U02581
U08117	U06235
U85221	U21896
U06545	U19113
U06114	U93199
U14241	U59141
U02820	U50686
U34073	U06568
U23026	U21737
U56589	U82872
U51289	U37341
U12747	U17684
U00870	U00740
U10859	U03913
U89264	U62331
U13497	U98305
U07438	U73048
U58287	U00370
U46799	U79339
U37447	U55594
U33700	U02294
U01187	U54151
U00451	U28004
U56718	U00217
U46977	U89888
U36063	U55688
U52972	U86425
U33844	U11265
U28044	U00418
U84476	U04124
U14943	U02818
U50428	U05214
U65483	U29553
U60824	U03550
U02879	U66396
U74730	U72852
U18081	U03537
U06116	U08456
U03205	U37448
U10644	U11138
U12789	U01714
U49918	U26603
U06977	U60594
U28876	U38035
U06702	U12604
U89705	U32527
U12326	U37775
U79346	U27839
U07280	U56192
U41196	U17050
U06387	U57355
U80244	U01878
U36614	U06653
U06832	U42990
U13568	U01712
U31596	U10327
U16472	U04438
U14042
U33095	U11060
U12129	U26134
U31250	U10952
U01428	U30724
U08049	U22738
U37442	U12795
U09220	U24596
U14866	U25464
U21662	U17492
U05661	U06638
U06588	U76507
U08200	U46284
U13625	U22500
U47341	U06031
U54740	U08269
U71756	U01971
U19420	U23746
U06001	U18143
U10881	U03168
U98002	U27153
U04761	U30558
U32759	U62491
U92369	U25535
U55107	U15516
U35703	U11140
U22531	U09014
U45825	U37800
U00056	U73368
U03437
U02612	U03135
U08671	U07683
U78626	U30139
U47133	U22020
U41005	U26267
U21724	U03419
U27482	U15634
U75453	U07866
U07001	U31042
U87900	U04787
U30863	U02811
U76054	U62391
U24280	U50102
U60194	U45481
U20491	U05098
U72978	U37385
U67116	U10240
U27041	U63876
U21820	U16528
U05864	U47190
U18420	U22465
U17861	U17402
U23077	U24342
U43704	U54740
U87542	U10478
U56882	U15187
U04140	U78068
U01388	U05677
U63094	U04998
U45476	U85278
U02717	U03225
U21724	U85108
U12841	U28285
U01882	U09240
U97357	U01887
U65741	U03859
U39166	U14269
U84523	U01646
U15739	U14056
U01950	U02068
U94855	U02632
U24415	U24574
U09801	U18578
U99485	U29238
U35441	U01395
U01569	U16810
U11419	U03058
U05015	U85548
U74217	U07595
U81293	U34366
U39840	U04873
U21986	U20467
U06392	U46488
U74961	U20375
U91918	U86382
U39135	U03200
U42366	U04384
U26191	U46153
U09893	U96100
U00339	U72126
U19343	U00849
U91899	U26763
U40906	U31461
U03186	U09463
U15278	U02024
U54868	U09952
U30975	U19883
U98317	U03353
U13067	U62339
U09900	U15581
U54059	U03771
U00101	U10425
U51423	U36205
U79403	U03824
U05575	U74960
U41244	U08754
U45283	U65706
U32133	U08320
U29471	U56139
U82565	U01145
U06557	U35124
U04638	U09597
U82564	U53315
U37860	U14352
U03354	U84092
U23891	U25023
U24813	U14621
U75845	U04912
U51687	U06704
U01270	U20972
U23855	U17587
U05268	U46078
U46729	U13903
U91855	U04363
U02555	U38351
U70297	U06064
U25464	U34914
U47933	U90152
U76949	U72146
U15930	U54425
U52146	U66189
U84435	U02221
U88913	U47860
U07290	U60317
U25173	U31479
U02023	U40606
U04557	U23111
U96659	U02952
U78842	U37455
U02933	U18973
U12673	U23138
U00953	U06134
U00407	U28073
U84733	U00948
U59118	U27994
U64246	U00839
U97814	U03256
U11979	U21233
U33911	U04936
U69154	U39094
U11120	U44488
U13912	U45804
U44794	U12126
U34352	U10969
U21115	U04950
U05050	U89037
U11359	U30970
U31438	U00310
U01289	U16319
U14206	U48262
U43703	U42823
U49199	U21352
U09692	U63087
U17332	U05085
U57718	U01856
U01312	U73050
U03611	U06424
U05255	U03845
U35326	U08447
U11486	U05189
U13874	U19096
U70763	U04705
U51935	U10460
U73641	U29643
U02846	U29053
U09037	U70686
U44691	U01879
U34375	U32688
U35905	U03555
U19149	U18750
U59865	U56490
U05147	U50621
U37308	U00932
U43721	U33004
U10426	U26927
U11415	U10777
U21028	U65889
U13173	U03558
U15641	U58055
U07902	U55998
U24474	U10508
U07838	U16285
U53374	U11463
U03294	U46471
U29721	U90548
U04191	U07204
U05662	U68531
U00244	U22560
U88663	U34579
U67101	U26092
U18298	U00245
U07532	U11719
U12978	U10380
U05824	U04829
U08882	U41126
U62974	U18506
U42387	U47937
U70804	U87069
U00584	U23532
U22974	U36253
U02156	U70604
U56446	U02543
U65140	U20116
U78318	U05224
U24475	U03748
U10607	U10293
U03600	U74822
U04395	U74564
U11267	U61675
U40151	U04784
U21116	U03551
U34052	U31367
U69178	U07944
U05024	U57818
U07154	U55606
U02855	U38017
U20474	U20863
U03619	U06592
U73806	U38720
U13219	U07777
U90853	U36560
U45576	U84902
U00197	U46839
U12301	U04855
U93589	U05005
U35956	U54586
U74344	U44130
U39713	U02116
U29783	U20174
U59134	U60493
U83924	U75470
U05963	U28313
U16047	U49542
U36479	U02070
U70230	U24947
U55922	U84382
U71379	U11913
U25917	U09926
U69773	U21339
U56348	U47972
U89523	U44639
U10983
U04460	U19938
U41457	U04707
U00299	U59575
U09079	U01489
U74716	U75626
U79726	U15830
U60594	U37729
U05386	U18250
U00282	U52710
U32558	U07271
U38806	U32137
U96555	U10354
U54710	U00196
U01777	U96940
U13493	U31913
U42397	U46629
U05330	U09593
U81085	U04565
U12638	U03955
U30251	U00796
U06772	U06389
U05521	U63658
U05023	U26276
U26755	U02631
U19423	U39537
U79575	U97260
U02652	U10635
U42003	U01492
U33817	U27971
U29592	U07001
U85961	U48273
U26633	U37626
U04422	U04301
U07261	U54451
U01013	U67532
U91793	U90984
U36560	U23766
U15617	U64312
U73331	U15305
U09011	U45951
U83022	U33408
U00519	U58010
U39693	U22104
U28303	U10840
U54026	U00562
U06680	U18969
U04491	U76374
U86724	U04405
U13080	U00659
U33939	U34359
U74895	U07482
U04026	U28034
U61962	U01403
U49682	U23474
U13401	U05246
U04987	U47299
U07352	U26873
U03321	U24209
U22355	U34221
U80057	U30777
U59687	U36641
U19195	U37698
U27447	U40983
U07615	U87462
U03201	U27610
U27522	U07730
U08008	U28372
U10144	U13869
U24430	U16571
U25860	U00804
U89899	U07340
U07646	U71670
U06402	U82463
U03028	U30153
U24111	U24109
U26874	U03390
U55976	U62914
U14618	U13199
U76646	U39055
U15976	U03252
U55731	U40925
U89550	U19640
U28880	U37191
U35896	U03582
U01421	U20626
U20977	U10333
U37958	U00778
U18500	U17573
U60387	U21872
U45833	U00620
U17635	U43360
U27709	U16345
U09311	U40187
U23811	U07755
U66720	U19650
U06280	U03172
U98382	U48871
U66521	U53317
U55249	U15304
U48226	U04789
U02625	U87924
U00856	U05541
U22682	U23221
U56634	U18207
U57400	U21167
U23121	U40167
U92350	U44811
U28535	U40442
U03514	U49197
U20627	U39222
U67815	U10783
U80802	U38095
U27998	U16215
U00750	U16307
U06133	U56312
U00351	U16806
U90457	U05369
U45932	U00760
U01952	U01733
U35419	U13383
U00162	U48644
U03217	U08674
U88232	U12713
U88163	U89405
U95704	U55039
U67099	U65183
U43268	U17740
U83401	U01476
U21529	U20174
U07212	U50726
U00828	U22882
U28784	U58015
U07670	U51758
U11654	U19840
U38652
U37267	U04194
U35996	U12930
U05386	U49610
U35249	U04811
U97513	U04058
U12316	U03255
U20492	U11963
U28820	U03043
U02244	U47573
U35315	U29088
U40623	U40187
U06937	U44836
U80108	U03379
U73026	U02496
U88540	U03035
U32067	U04654
U09687	U05164
U45987	U23943
U37601	U25755
U87078	U36311
U91758	U52065
U23843	U20459
U27503	U28501
U78112	U01139
U36015	U24190
U19970	U21873
U60746	U60001
U05087	U16305
U22203	U24968
U73422	U07738
U51280	U00190
U01743	U74615
U31947	U00710
U07659	U32458
U00792	U06912
U83055	U08628
U14514	U58498
U20317	U13015
U92387	U00098
U02793	U30120
U00013	U63185
U13993	U23059
U13261	U04260
U89473	U01742
U24678	U04940
U09899	U09898
U21941	U18240
U05450	U79543
U00333	U89317
U07299	U26606
U18992	U00721
U18189	U44530
U75577	U42515
U47184	U73729
U11090	U67998
U16449	U71476
U00339	U89402
U00114	U83559
U34158	U00111
U45770	U10214
U25301	U17913
U20815	U02825
U01090	U06573
U08220	U00238
U13644	U07883
U04043	U14913
U43733	U04392
U08299	U10327
U00908	U03541
U52012	U07056
U43956	U25059
U19494	U14051
U54339	U21861
U12589	U76209
U73107	U02385
U50107	U16857
U28867	U52694
U50261	U85485
U57364	U31007
U50092	U11649
U06217	U06382
U08649	U36205
U04909	U29330
U13998	U05195
U83373	U20654
U27588	U09444
U30628	U05450
U23026	U01095
U09622	U22194
U04676	U10752
U24234	U07683
U01144	U09553
U52732	U09650
U03043	U82075
U46151	U14526
U44753	U01125
U00116	U46368
U32680	U06571
U03930	U14188
U28337	U15068
U90035	U00584
U05212	U17356
U07199	U75782
U00225	U97185
U48724	U00037
U27905	U39552
U32512	U21388
U19592	U40187
U39883	U91224
U00822	U09332
U08656	U25294
U06330	U02041
U01548	U86454
U22168	U58921
U12787	U09834
U12551	U17536
U54328	U01249
U14612	U19658
U49008	U01474
U02150	U35443
U63170	U20535
U84871	U00059
U40768	U55050
U06698	U26095
U26781	U58218
U38407	U08142
U07052	U06194
U70755	U10087
U60002	U27874
U01159	U07304
U38143	U36415
U27503	U27502
U35472	U15113
U17540	U09970
U71165	U72138
U90923	U00628
U55960	U48612
U08862	U10819
U32563	U13406
U07603	U01683
U17618	U02367
U05438	U33392
U01752	U92456
U16334	U10150
U14832	U16374
U72755	U59964
U46877	U17984
U31444	U35093
U65327	U28482
U00698	U58485
U01244	U50779
U01622	U10453
U14226	U36788
U07769	U00649
U41557	U49980
U22044	U15144
U25621	U25905
U98350	U73224
U31049	U10409
U14228	U00257
U09132	U76923
U14593	U22190
U08475	U16394
U38379	U00476
U54956	U44198
U70143	U02340
U05539	U23924
U02996	U97859
U17811	U19126
U46279	U05163
U11656	U53553
U06274	U25953
U04446	U82305
U09460	U16169
U33624	U09131
U48247	U83179
U67235	U05206
U20956	U01887
U45928	U04132
U22822	U30251
U55698	U27162
U61930	U04381
U18069	U01056
U24056	U05944
U51896	U25589
U09146	U39783
U21248	U04098
U58819	U10098
U56627	U02458
U49565	U58385
U11819	U76770
U57993	U15905
U32794	U56520
U01190	U03532
U49223	U37396
U15227	U11280
U20144	U08106
U06450	U84851
U71272	U42932
U00663	U38207
U38787	U03457
U22838	U60658
U04959	U34001
U11120	U89813
U03277	U19435
U38466	U35953
U31433	U08489
U35967	U12164
U55226	U29991
U09709	U18720
U71006	U26786
U16147	U10758
U04004	U20421
U10653	U49151
U86214	U45310
U09953	U63497
U11704	U12479
U26650	U17046
U06665	U61561
U65588	U07209
U46571	U19978
U02821	U31054
U23256	U22858
U60403	U00390
U31480	U20423
U48481	U39122
U16340	U10547
U10673	U21027
U67590	U26464
U21123	U06371
U10803	U20474
U22654	U02773
U02881	U66087
U29208	U19008
U63914	U19787
U95990	U01340
U08915	U49312
U15081	U05794
U02825	U78861
U03196	U69237
U02645	U59635
U67748	U06672
U14248	U27996
U05616	U38767
U06330	U18362
U96270	U00475
U03052	U31546
U00469	U06191
U14967	U77401
U16166	U17774
U53567	U66225
U07001	U10250
U01244	U95978
U15638	U10730
U00485	U78235
U72826	U31480
U22124	U31545
U28018	U29817
U58552	U31862
U08035	U37295
U17515	U04073
U25677	U36599
U46157	U15941
U13957	U01124
U15684	U19017
U20158	U15622
U01751	U23071
U53989	U74441
U81294	U06674
U17735	U24471
U27546	U00164
U02815	U14753
U12784	U52291
U54197	U43125
U39636	U92663
U02370	U18465
U04306	U06133
U40483	U04542
U05341	U33711
U69760	U00911
U29066	U15787
U07759	U83428
U09977	U14314
U24439	U32799
U18119	U10443
U45679	U79197
U77055	U74935
U01590	U29919
U26578	U08316
U33461	U80038
U61181	U80138
U41095	U30001
U09766	U96905
U52082	U04822
U08591	U02742
U20218	U01850
U26052	U72942
U36557	U57960
U66982	U56834
U30692	U25135
U76077	U00342
U09816
U15267	U66132
U51821	U01856
U88375	U24255
U28972	U09454
U60811	U04811
U02894	U30466
U48700	U07451
U20847	U06886
U76341	U05023
U21519	U29695
U67839	U03120
U50176	U08174
U02124	U24890
U05324	U01462
U61974	U10459
U08544	U08385
U42598	U05670
U43097	U07364
U49815	U48784
U45202	U17147
U19489	U30342
U13261	U08506
U29564	U56915
U61549	U11557
U33015	U35126
U56820	U17773
U54474	U28790
U04838	U87702
U04365	U62936
U33271	U06089
U35775	U06784
U09697	U40388
U12984	U23580
U15287	U50380
U72442	U06116
U73675	U18131
U20505	U04678
U48874	U71846
U26854	U53987
U02215	U02620
U72508	U05800
U56709	U06567
U25501
U03318	U32319
U04940	U09258
U69992	U34824
U74491	U03122
U50032	U00121
U06672	U94768
U57949	U03028
U35920	U04324
U21996	U24017
U27424	U07392
U23371	U18504
U01176	U77263
U57804	U13575
U10430	U08464
U05575	U59085
U09440	U03224
U05644	U00583
U34094	U37990
U52301	U35875
U10714	U08991
U33542	U48672
U06771	U40109
U15718	U08508
U01717	U36325
U22054	U57642
U00828	U43251
U27971	U04518
U31793	U03506
U08874	U05258
U67104	U27874
U91063	U01191
U12296	U07745
U09763	U10714
U23705	U01968
U70411	U02669
U47282	U05214
U07443	U33384
U43353	U39280
U52963	U03667
U04645	U75219
U45555	U05149
U00490	U12733
U09344	U02041
U34118	U08332
U45572	U07304
U31259	U00905
U73313	U19907
U03601	U02068
U29431	U49959
U22202	U26464
U27164	U17726
U20850	U02681
U30192	U84648
U27791	U01199
U03700	U16521
U88581	U52867
U00152	U13133
U22678	U09350
U01594	U12195
U27909	U30163
U47085	U46423
U64847	U62586
U14360	U68541
U34481	U40325
U03740	U54960
U04636	U02778
U28660	U06161
U33627	U17571
U03657	U72846
U35514	U21027
U00606	U75623
U74484	U07205
U64506	U08429
U14948	U05982
U09664	U04226
U76566	U82026
U01419	U35800
U82223	U24287
U91867	U00502
U02960	U92350
U20719	U12916
U02626	U40387
U92350	U45275
U40447	U59291
U01385	U53780
U05735	U43572
U22329	U01119
U08565	U03239
U05560	U80789
U26132	U07084
U47830	U10472
U06052	U08833
U08161	U75862
U00583	U70786
U24151	U06175
U50168	U04828
U41205	U15667
U04922	U95963
U80960	U31411
U60594	U46512
U05940	U00320
U65126	U24882
U34867	U12898
U00478	U62916
U00326	U12379
U07552	U48721
U75661	U01189
U40337
U32680	U90051
U25817	U81129
U39756	U05997
U08258	U34500
U08878	U04268
U99072	U03576
U04632	U72933
U11610	U48927
U54316	U37372
U06445	U09864
U36044	U24892
U06745	U34054
U16815	U22647
U06869	U02255
U19940	U08508
U10301	U16014
U48273	U19773
U30968	U08279
U01716	U30354
U92879	U83993
U31641	U13568
U09051	U32791
U19420	U24178
U38617	U32045
U71663	U04103
U00162	U08410
U13628	U23568
U04789	U63889
U01116	U17335
U28945	U04296
U19550	U19000
U26445	U09070
U03458	U44617
U04113	U14968
U45986	U30894
U10118	U05175
U07580	U75920
U73422	U84073
U49016	U38523
U01037	U54767
U12544
U25471	U02780
U12869	U15646
U11919	U02387
U00742	U41366
U17286	U36104
U11842	U09115
U27068	U05450
U29707	U13022
U49935	U11514
U02803	U32672
U83743	U08546
U63968	U05296
U00820	U14897
U70388	U44775
U08982	U98443
U03017	U67501
U38919	U61132
U50290	U26717
U48481	U13449
U45509	U04543
U01732	U21517
U34481	U01492
U13896	U01009
U59884	U32964
U02139	U93779
U00134	U38168
U37946	U22905
U27693	U13947
U15975	U36702
U07687	U42565
U70342	U23358
U60476	U24896
U11177	U12847
U06973	U32384
U15177	U01764
U00093	U47065
U10203	U75586
U41529	U16771
U13265	U04705
U06054	U79633
U26647	U66792
U33038	U08280
U40142	U02011
U07637	U78194
U34626	U12072
U19158	U14010
U47400	U04381
U54428	U23581
U80367	U00558
U22056	U48209
U19856	U56642
U10416	U42755
U14268	U25391
U01684	U28921
U00342	U62448
U33911	U35514
U17865	U29158
U23245
U51210	U06149
U41523	U06021
U03698	U69867
U01832	U17122
U25550	U21377
U82282	U22689
U65132	U05378
U13290	U37461
U25457	U07508
U11339	U03150
U06069	U03109
U22045	U41539
U65004	U30683
U42011	U69153
U00889	U21587
U36952	U72961
U94056	U09465
U37791	U09277
U93970	U17998
U43118	U21348
U76220	U43903
U29337	U00062
U03040	U04141
U06683	U91663
U01234	U04278
U88928	U02512
U01075	U40137
U02087	U11109
U04227	U25259
U23677	U08837
U56160	U06336
U72597	U42846
U30055	U17009
U42393	U19747
U07315	U12772
U06137	U31676
U72059	U94006
U51755	U15073
U07481	U63641
U25760	U26032
U49542	U08110
U35283	U01780
U11797	U09558
U00733	U37490
U16237	U84046
U81209	U08082
U04095	U21862
U17595	U68912
U06072	U23202
U15097	U41852
U00922	U08212
U41238	U05069
U04413	U39122
U32435	U30336
U70968	U11658
U10064	U03136
U05722
U18799	U85867
U07588	U24694
U54316	U06816
U00238	U45203
U00137	U00357
U23415	U01119
U92602	U00293
U02213	U01104
U15597	U85485
U01724	U24016
U44008	U08392
U19622	U21724
U17504	U25625
U33537	U28029
U85476	U08301
U39062	U05088
U28370	U11344
U50566	U95769
U69802	U47929
U81093	U16878
U38829	U03851
U37924	U58050
U13069	U25490
U79768	U18860
U32425	U03151
U03206	U44965
U68673	U21724
U66662	U27108
U13859	U13854
U02290	U82873
U53865	U12878
U75564	U07609
U19409	U17401
U19636	U11329
U41678	U30315
U82982
U74258	U09565
U34394	U15834
U62205	U07522
U06692	U16215
U00641	U11969
U75062	U04749
U36686	U31054
U31545	U22053
U40625	U60662
U07746	U09897
U03005	U78704
U03565	U77981
U37918	U03740
U33815	U07085
U07001	U61894
U26187	U20959
U36315	U04439
U21268	U10458
U03368	U01449
U58442	U03339
U08530	U45523
U01422	U61388
U05241
U06366	U63422
U40954	U00284
U04206	U31085
U81739	U43572
U27041	U29903
U69815	U02364
U05460	U98360
U67503	U66911
U34792	U06978
U78998	U01657
U00111	U23747
U44463	U78280
U17436	U78908
U01584	U02392
U07422	U11233
U56137	U02930
U36696	U42974
U34696	U30969
U04827	U28728
U51847	U26435
U00220	U27588
U54505	U06729
U10136	U06466
U02906	U95560
U23599	U36870
U15177	U62899
U34978	U14645
U30869	U41706
U00970	U19571
U13793	U41010
U06810	U09178
U02323	U97014
U84804	U34739
U05538	U11538
U25581	U29429
U99311	U06467
U87652	U86517
U76669	U06699
U02036	U20481
U55916	U06956
U00636	U32791
U60674	U23141
U27077	U39060
U14532	U13494
U02274	U68015
U79535	U16061
U00888	U10366
U64515	U52124
U11120	U00200
U81203	U03483
U28866	U60528
U01147	U12516
U65820	U13341
U35791	U56338
U35744	U06191
U48777	U28602
U24616	U34845
U54743	U05270
U89248	U01168
U91725	U08155
U14355	U18338
U02930	U13275
U08854	U28668
U15067	U06816
U79020	U06909
U11285	U19275
U61493	U06552
U08890	U49743
U11449	U02593
U75477	U02416
U70313	U53385
U27164	U01927
U05036	U63360
U72204	U14120
U32856	U53015
U28507	U69042
U08411	U12953
U03772	U03845
U55226	U21865
U16527	U05893
U08216	U84499
U03336	U70754
U36321	U12129
U04878	U36306
U00299	U25021
U09571	U15681
U40991	U05224
U13240	U02078
U23309	U58709
U24429	U03655
U06826	U85492
U63503	U02904
U69853	U97537
U34036	U46297
