U29721	U23242
U01226	U69657
U01505	U24212
U05107	U77582
U17669	U34061
U05521	U19886
U51284	U87931
U23699	U04046
U00754	U09896
U23081	U11177
U69492	U00500
U07611	U86676
U26357	U49826
U26798	U73231
U06443	U15716
U02177	U18745
U44767	U47485
U04226	U88631
U28698	U48820
U42923	U16973
U00274	U03845
U39225	U05247
U05474	U47945
U01071	U46512
U25351	U20750
U20047	U04819
U06186	U09475
U25339	U04657
U48710	U45842
U40489	U12871
U01147	U24509
U14781	U52445
U36238	U07534
U13998	U07184
U04869	U05195
U33505	U30772
U01343	U12592
U35528	U08235
U04179	U61877
U60797	U03373
U20864	U31020
U43209	U10747
U04946	U72829
U19091	U52413
U70392	U52402
U26868	U67723
U04052	U50605
U57023	U04282
U48952	U40390
U08484	U12218
U06622	U11315
U11120
U55483	U10249
U60433	U02088
U37367	U47801
U04126	U68514
U58084	U33771
U01522	U43007
U44028	U21705
U81549	U05345
U82856	U03432
U17371	U20715
U78011	U28700
U38608	U36324
U94579	U23391
U65406	U25739
U02927	U94687
U10657	U23408
U24545	U14910
U09437	U00292
U08539	U32071
U52245	U03530
U32580	U05302
U00806	U01500
U52099	U06567
U19940	U08508
U75234	U70862
U05645	U17793
U32390
U05143	U86620
U43587	U53863
U67322	U03276
U14916	U45490
U11032	U14770
U37946	U22905
U02349	U45567
U44962	U15334
U72239	U10373
U62892	U03694
U31008	U03407
U63397	U23488
U26429	U07821
U22413	U01445
U23623	U25190
U02955	U01192
U34796	U76454
U46732	U26583
U44008	U08392
U11569	U27901
U37408	U14807
U11010	U04112
U43202	U22048
U17678
U34820	U44329
U70291	U08243
U05876	U05434
U05154	U36732
U36485	U42883
U11541	U01517
U13061	U71447
U03081	U34373
U63612	U01242
U61316	U43373
U49306	U48523
U45216	U28336
U04419	U06182
U05905	U69169
U09976	U59297
U13260	U76366
U52244	U51932
U07535	U52912
U26490	U07410
U04386	U07396
U15461	U53647
U76356	U72544
U33489
U70704	U61033
U89320	U01432
U57739	U06835
U32549	U25107
U10439	U11645
U51599	U02458
U00336	U64610
U00162	U08410
U24106	U10124
U02710	U11180
U85737	U41630
U85703	U42324
U01424	U49312
U22549	U66392
U02383	U11418
U21297	U69196
U72755	U00218
U44637	U06822
U26335	U12010
U23902	U08813
U15211	U00858
U46096	U77556
U08152	U74004
U01099	U32857
U82741	U18937
U05087	U33075
U25712	U45912
U06061	U32870
U69902	U00174
U10884	U17352
U68414	U94776
U33748	U01296
U01058	U63108
U08338	U04654
U09174	U12888
U06047	U00792
U13823	U13828
U23961	U44262
U05503	U11218
U01542	U33054
U08476	U64150
U22332	U51405
U57016	U84637
U28969	U15941
U06495
U01215	U04461
U44289	U00106
U30398	U53985
U00364	U08434
U04869	U00676
U07504	U78262
U49306	U07500
U67133	U00454
U01271	U27788
U60465	U05874
U02830	U34135
U02767	U44739
U19964	U14039
U32828	U05365
U18733	U09291
U07049	U65244
U09677	U84796
U12968	U49026
U58634	U36630
U27480	U02115
U06403	U50102
U01844	U21807
U45194	U14177
U07310	U05132
U53092	U46820
U00471	U63328
U13795	U33135
U99634	U05612
U32258	U06299
U81712	U81746
U71721	U67906
U77296	U21364
U07628	U79494
U20267	U01243
U57240	U28332
U16584	U21188
U09103	U28570
U04154	U25281
U10737	U09952
U12286	U54688
U06508	U83428
U00634	U02457
U58879	U13542
U66005	U47697
U20432	U46855
U02955	U04641
U02065	U71635
U16115	U13655
U00821	U17356
U12134	U40069
U53543	U27215
U48127	U67782
U56317	U54293
U02910	U17570
U28335	U34436
U13372	U68808
U07046	U02165
U19012	U06228
U13138	U28299
U06304	U14533
U00462	U40036
U57324	U01972
U06280	U89530
U17103	U16210
U43510	U12012
U16612	U92250
U33583	U29122
U02977	U18854
U18505	U04813
U72575	U07807
U22686	U42613
U12946	U27296
U27859	U07110
U33504	U09848
U10801	U18866
U16373	U13462
U49582	U29478
U06294	U14817
U27511	U42541
U09090	U96330
U83745	U06529
U35486	U69267
U04436	U58047
U19494	U20562
U17356	U22148
U36394	U78622
U28968	U00031
U78788	U06909
U13303	U89036
U01308	U04165
U21539	U00709
U06545	U65937
U38332	U02772
U03268	U59354
U04295	U54473
U08528	U81653
U83371	U01475
U91654	U03422
U53392	U14052
U24443	U11776
U67908	U09790
U07486	U11498
U14822	U20843
U02788	U45340
U07369	U45066
U75194	U10612
U28483	U56839
U93694	U06221
U19647	U04672
U29664	U06791
U11270	U37945
U27833	U84574
U02219	U99093
U18078	U02669
U98840	U14154
U08866	U46966
U08063	U14364
U56263	U29367
U10750	U34451
U02016	U91399
U04456	U09904
U29258	U01777
U26505	U02377
U94818	U68426
U03564	U42823
U12327	U55940
U11377	U13426
U00866	U13920
U04724	U33582
U17841	U54132
U23479	U12032
U43848	U40672
U91794	U42336
U06737	U36678
U38464	U01666
U24098	U39942
U11835	U02296
U07803	U84705
U07669	U23163
U79263	U00861
U04179	U66711
U18196	U55755
U26552	U05983
U59036	U09342
U56730	U10021
U10812	U06066
U04570	U47044
U40601	U42033
U01681	U00237
U51842	U21164
U45266	U03147
U23547	U45067
U16768	U68221
U41210	U06903
U19815	U39601
U30435	U17244
U11569	U20517
U12037	U15413
U03374
U01197	U72153
U23152	U06686
U50439	U12354
U33379	U05085
U34376	U09642
U12078	U11584
U31734	U03761
U21505	U25285
U14485	U39718
U22072	U55282
U50165	U21421
U05536	U10284
U79337	U01117
U01879	U64070
U53518	U05372
U28064	U56323
U14781	U30924
U99802	U16212
U26176	U45851
U19328	U02104
U09724	U36042
U51301	U02694
U01244	U71196
U08056	U27511
U06763	U43313
U14562	U24859
U99910	U24404
U01829	U31191
U01958	U00112
U22325	U00884
U06355	U09952
U67322	U12730
U32408	U52273
U16592	U04392
U20497	U72403
U04884	U20081
U10127	U18766
U33690	U55100
U10727	U01316
U55480	U02465
U16122	U48297
U06685	U17603
U48866	U33092
U06857	U74756
U08162	U40360
U54652	U03648
U01534	U94552
U75229	U02581
U55942	U04871
U21000	U37038
U50319	U03165
U06545	U19113
U01165	U00842
U17661	U10369
U59407	U90121
U34073	U06568
U35551	U03069
U54500	U16508
U33947	U88694
U25465	U42877
U73328	U01960
U35428	U06040
U43094	U37472
U07438	U73048
U38829	U03851
U58251	U00273
U44935	U81296
U27360	U27560
U43668	U84389
U81082	U09717
U42224	U51252
U26156	U86352
U01159	U07304
U16592	U26868
U72324	U81267
U07578	U71916
U04777	U57915
U60249	U07578
U89862	U03920
U27418	U09360
U21619	U63755
U84476	U04124
U14943	U02818
U18862	U40720
U24920	U36085
U18027	U08257
U60824	U03550
U43145	U46308
U38190	U38634
U18081	U03537
U28109	U16284
U03205	U37448
U12789	U01714
U07111	U14911
U52099	U19196
U45821	U21025
U06164	U57578
U06086	U36497
U00196	U14366
U56192	U07280
U23066	U00744
U84849	U00617
U80244	U01878
U26827	U30411
U74318	U00235
U04628	U56413
U27073	U87077
U51625	U67771
U33095	U11060
U48126	U21870
U00649	U28429
U23046	U47811
U82520	U95352
U61576	U00976
U16123	U22931
U24918	U67331
U09220	U24596
U08298	U72536
U21662	U17492
U05661	U06638
U06588	U76507
U01684	U76427
U37537	U19426
U19810	U00567
U44196	U02677
U54740	U08269
U35386	U04416
U31898	U89432
U48832	U34112
U10881	U03168
U61579	U26847
U98826	U13672
U05770	U48273
U40014	U91910
U55107	U15516
U23195	U34206
U01224	U22241
U13577	U35330
U73339	U57119
U40944	U50274
U07981	U47293
U68907	U04576
U08472	U58670
U08671	U07683
U78626	U30139
U01527	U53192
U01572	U45530
U45285	U37315
U27482	U15634
U75453	U07866
U32555	U12862
U85520	U34184
U34638	U99661
U20491	U05098
U69239	U41306
U02346	U30179
U26975	U49655
U11280	U02321
U17861	U17402
U45076	U91303
U96956	U72177
U56882	U15187
U17945	U12489
U04140	U78068
U28211	U18011
U90941	U00558
U84605	U05180
U22992	U41923
U27368	U79283
U01882	U09240
U97357	U01887
U32609	U12357
U86869	U22534
U04956	U76559
U08193	U02013
U94855	U02632
U11187
U66989	U01236
U44559	U14919
U07607	U67728
U35441	U01395
U10607	U06576
U75634	U18797
U90643	U14335
U08395	U09307
U01044	U02008
U01398	U28483
U81293	U34366
U10607	U28211
U20534	U30904
U26083	U98546
U55278	U28603
U17453	U59346
U06763	U69966
U92614	U45127
U55796	U13059
U10207	U29200
U09494	U06731
U25276	U02306
U07328	U11576
U91899	U26763
U03186	U09463
U15278	U02024
U02568	U18688
U10538	U80518
U15691	U42369
U35434	U80578
U03098	U77965
U45345	U23688
U45420	U46550
U47717	U01096
U38392	U01603
U03251	U07983
U28887	U14083
U87510	U32604
U32922	U02556
U18050	U17603
U06430	U89602
U39638	U02691
U11857	U48770
U09515	U71750
U28571	U03238
U09565	U47121
U15097	U01636
U06835	U61500
U06010	U00868
U10300	U13978
U06986	U16472
U82564	U53315
U00874	U75174
U09373	U29211
U08728	U42685
U01486	U28608
U01382	U19676
U03445	U02900
U55914	U32627
U51710	U12656
U01203	U29079
U07178	U51039
U46461	U32499
U21535	U69139
U02555	U38351
U94472	U26289
U06049	U14267
U22085	U46500
U13862	U16484
U35666	U77555
U72042
U03149	U03409
U32786	U25086
U01442	U48411
U04557	U23111
U26831	U13018
U00698	U74658
U04859	U51693
U02933	U18973
U28568	U52729
U07269	U81985
U39761	U13903
U13523	U40802
U84733	U00948
U59118	U27994
U56019	U25271
U28585	U18952
U12712	U04982
U91049	U21458
U44794	U12126
U34352	U10969
U21115	U04950
U59490	U00480
U58202	U33759
U01661	U79239
U30970	U11359
U07243	U90107
U48799	U40432
U14206	U48262
U43703	U42823
U17332	U05085
U02096	U65983
U08476	U04639
U55305	U06558
U26581	U17357
U54010	U04983
U07038	U90864
U01590	U58002
U38366	U42760
U26696	U01897
U34477	U67586
U70763	U04705
U51935	U10460
U73641	U29643
U00450	U17244
U29423	U03046
U02846	U29053
U09037	U70686
U21657	U21064
U09319	U79857
U00274	U08434
U07361	U41329
U11409	U06346
U06259	U42931
U00184	U10357
U27795	U09210
U29131	U06185
U19703	U13009
U11415	U10777
U11187	U01157
U05757	U22215
U30212	U23149
U59784	U71847
U67027	U23161
U64405	U36033
U07902	U55998
U37182	U68473
U69791	U54766
U09405	U20890
U64384	U07699
U31188	U28910
U64033	U56395
U01882	U20162
U00556	U08725
U12978	U10380
U52692	U08060
U12702	U15949
U08882	U41126
U02695	U43613
U18418	U22122
U24240	U38142
U38402	U09142
U49934	U11947
U18812	U04952
U19580	U52276
U02156	U70604
U33356	U04083
U04257	U05453
U31679	U38948
U78318	U05224
U13853	U33401
U01788	U08366
U05859	U81592
U13449	U23492
U34233	U52544
U56163	U06335
U37527	U03081
U91547	U11946
U06506	U50262
U15460	U44032
U35257	U19247
U12234	U08213
U63521	U44665
U60698	U03469
U49943	U86319
U41481	U01449
U73603	U67016
U08431	U69550
U01461	U59870
U02003	U88098
U08567	U21760
U09373	U25688
U63656	U95185
U13272	U04899
U39713	U02116
U10623	U30362
U88678	U04623
U34782	U02135
U05963	U28313
U25071	U09779
U91065	U09894
U36479	U02070
U06451	U68553
U39130	U30317
U17126	U11224
U55922	U84382
U71379	U11913
U21428	U12337
U69773	U21339
U56348	U47972
U10121	U70441
U24646	U01682
U56204	U20360
U18359	U78076
U09090	U13197
U10983
U14287	U18500
U38900	U59394
U06895	U43738
U30406	U25230
U01095	U20275
U15571	U36611
U06907	U12548
U03738	U84821
U54967	U46308
U26600	U18392
U03169	U71871
U75215	U06046
U06263	U09173
U01775	U16277
U45270	U06579
U07787	U15536
U31018	U05534
U42397	U46629
U27870	U72832
U04565	U81085
U81169	U07782
U38147	U81567
U30251	U00796
U90172	U04018
U05521	U63658
U26328	U10971
U11295	U02937
U16890	U00218
U28254	U19008
U26633	U37626
U08742	U32100
U04422	U04301
U07261	U54451
U00495	U64956
U09671	U00366
U02718	U61021
U73331	U15305
U28991	U10015
U82020	U04281
U09011	U45951
U08715	U25774
U11227	U10064
U06477	U21909
U08264	U73909
U74441	U19439
U63395	U08275
U03557	U26069
U81293	U21903
U06680	U18969
U04491	U76374
U25323	U72811
U74895	U07482
U11459	U38946
U01605	U66803
U13401	U05246
U49104	U61676
U14906	U72318
U17723	U07020
U20665	U42721
U15617	U51921
U24209	U03321
U10538	U65355
U80057	U30777
U01407	U24821
U33222	U17561
U06846	U35624
U29872	U08561
U55026	U94990
U38571	U02672
U15911	U73168
U28668	U28917
U08008	U28372
U05255	U47519
U39579	U09835
U04009	U36854
U01934	U09163
U54803	U05196
U06402	U82463
U66586	U44616
U03028	U30153
U24111	U24109
U26874	U03390
U11407	U14999
U89592	U13795
U12169	U00353
U58373	U04867
U55731	U40925
U02860	U84828
U09329	U33202
U49566	U46356
U35896	U03582
U20626	U01421
U59297	U63619
U37958	U00778
U18500	U17573
U60387	U21872
U17635	U43360
U09311	U40187
U23811	U07755
U71804	U16273
U01383	U65278
U55249	U15304
U01152	U19175
U19559	U03935
U00856	U05541
U67164	U18910
U56634	U18207
U57400	U21167
U00302	U35241
U02910	U45651
U54955	U27221
U23121	U40167
U03514	U49197
U07411	U89376
U67815	U10783
U04547	U09277
U60820	U30804
U18563	U04566
U03393	U27920
U07672	U78923
U15488	U18933
U03669	U02517
U45932	U00760
U01952	U01733
U35419	U13383
U09402	U31271
U04030	U63694
U95704	U55039
U01877	U68499
U21402	U55005
U67099	U65183
U30244	U57507
U83401	U01476
U36044	U33521
U07212	U50726
U02594	U22264
U04243	U52985
U07505	U16286
U24899	U36500
U72755	U08386
U75166	U07020
U37267	U04194
U07078	U10622
U07538	U59075
U45851	U51771
U05410	U87569
U74883	U10883
U73059	U03136
U64822	U58014
U59448	U71259
U73026	U02496
U70246	U31525
U88540	U03035
U01832	U71258
U09687	U05164
U45987	U23943
U05315	U34422
U18213	U71720
U74468	U25926
U40760	U06161
U00737
U15580	U55138
U46209	U36529
U36364	U09974
U28945	U28970
U78112	U01139
U32960	U36789
U60746	U60001
U69217	U01878
U04272	U09867
U66800	U05034
U30495	U90582
U01743	U74615
U07934	U26592
U02033	U10362
U05002	U80378
U06912	U00792
U02177	U20363
U51155	U43907
U25743	U25739
U85143	U02964
U05275	U14385
U69022	U19443
U23640	U03162
U07410	U64677
U01882	U45564
U83204	U06961
U24678	U04940
U09899	U09898
U21941	U18240
U96208	U06434
U02555
U08948	U11424
U70528	U06333
U62290	U06841
U34790	U45765
U05375	U43293
U05521	U26154
U00114	U83559
U22582	U12526
U43094	U19900
U25301	U17913
U47939	U85170
U05645	U85638
U36497	U05329
U04043	U14913
U36485	U85544
U46444
U21268	U54952
U19494	U14051
U30542	U17735
U57580	U21989
U73795	U01571
U50261	U85485
U19797	U25706
U50092	U11649
U88703	U01264
U56955	U44757
U22201	U00261
U54316	U21285
U20443	U02435
U83373	U20654
U72648	U04418
U19026	U26146
U73994	U21950
U02953	U16935
U17425	U19870
U24862	U70753
U08099	U68001
U46363	U75740
U16009	U09210
U74510	U11613
U22202	U26464
U03043	U82075
U78669	U05732
U44753	U01125
U03010	U01558
U74482	U17524
U00695	U15068
U05212	U17356
U07199	U75782
U21510	U08043
U04041	U57485
U42565	U01515
U66586	U22363
U01876	U61427
U85020	U42872
U43063	U45888
U06320	U27459
U50852	U87011
U00020	U54959
U22203	U31102
U03038	U43006
U40667	U12071
U14612	U19658
U06099	U12530
U12963	U14990
U09763	U20613
U39311	U01699
U04716	U18362
U09217	U09777
U88779	U79164
U84871	U00059
U16519	U10386
U03838	U18631
U12249	U64981
U00894	U32380
U52011	U56659
U15113	U35472
U42887	U00675
U17540	U09970
U78503	U07780
U90923	U00628
U27445	U52359
U46812	U34750
U13874	U29868
U25058	U66851
U17618	U02367
U07094	U25416
U01752	U92456
U23974	U02905
U56841	U91559
U49481	U46178
U68204	U01888
U98611	U01508
U02236	U74148
U18743	U27857
U01622	U10453
U02487	U85278
U07769	U00649
U73951	U56770
U00783	U41775
U22044	U15144
U06652	U14741
U07624	U24536
U03798	U43890
U02484	U02971
U14228	U00257
U23441	U86534
U16583	U16581
U14374	U13872
U04149	U26524
U63142	U59181
U17661	U13521
U70143	U02340
U13434	U54579
U02362	U64764
U46335	U02186
U02996	U97859
U37946	U25012
U10651	U28789
U22264	U27618
U03026	U53830
U33624	U09131
U23607	U56383
U12965	U07216
U17952	U22710
U91433	U39733
U09489	U39110
U45252	U69591
U74642	U06265
U39587	U42189
U13580	U22949
U07130	U54143
U16898	U04494
U18069	U01056
U35509	U13317
U05293	U86479
U73554	U10489
U01388	U15331
U45201	U05441
U86779	U56469
U08646	U02665
U49565	U58385
U28238	U07336
U39988	U76360
U01177	U43032
U49842	U00298
U00434	U98408
U30598	U00525
U29501	U11382
U62418	U04829
U04959	U34001
U50843	U48721
U88661	U05401
U94448	U69777
U21038	U09373
U78469	U31650
U17295	U08594
U55243	U08365
U54457	U71993
U28361	U13012
U13645	U47493
U32355	U01118
U20841	U40091
U10129	U18649
U31650	U85441
U35114	U38636
U02327	U04696
U65588	U07209
U69122	U08182
U46571	U19978
U02821	U31054
U40096	U70950
U09611	U52359
U60403	U00390
U64059	U33681
U38200	U42634
U70590	U68998
U81484	U29347
U24917	U49952
U10673	U21027
U28469	U58583
U00876	U47859
U05710	U61537
U54688	U17402
U81963	U11427
U47995	U28580
U08915	U49312
U11984	U02715
U61691	U13585
U42612	U18419
U58912	U22608
U03874	U93487
U67748	U06672
U30897	U32999
U05616	U38767
U38081	U28417
U03052	U31546
U72566	U74764
U47044	U40890
U16166	U17774
U09286	U21421
U22137	U45362
U91356	U29620
U44238	U09521
U72826	U31480
U25504	U24306
U02047	U66645
U35466	U34364
U04551	U86993
U11151	U16814
U02361	U12762
U25677	U36599
U01044	U13374
U00192	U99361
U42323	U04110
U01824	U54212
U01751	U23071
U16423	U02843
U74422	U41831
U00634	U25292
U06374	U74105
U08905	U33690
U02815	U14753
U83012	U03011
U54078	U06350
U64889	U06189
U13031	U35679
U17277	U04079
U10615	U08008
U05341	U33711
U00201	U89634
U42007	U89886
U05167	U44378
U24439	U32799
U18119	U10443
U79197	U45679
U07737	U46625
U40522	U13432
U48536	U26461
U42872	U03767
U33461	U80038
U82869	U14456
U20514	U09724
U76788	U37133
U34482	U09553
U52082	U04822
U16423	U13499
U61104	U02401
U13050	U10136
U04672	U19147
U19289	U45669
U10695	U18058
U09816
U07604	U99283
U15168	U03801
U48930	U07535
U16240	U33422
U79387	U04292
U93707	U07114
U60007	U27421
U24717	U03077
U61477	U74949
U20847	U06886
U37161	U33365
U75799	U55695
U24890	U02124
U27947	U28262
U16245	U12116
U08953	U12302
U08544	U08385
U05670	U42598
U01154	U63641
U01050	U38711
U12432	U27159
U80575	U60045
U72144	U05693
U15012	U14713
U54361	U01934
U26700	U32504
U17773	U56820
U04838	U87702
U80197	U05315
U44808	U02828
U06321	U15593
U05287	U48127
U53863	U15286
U65642	U04988
U04188	U00628
U35712	U50686
U26854	U53987
U35260	U01706
U02215	U02620
U14864	U21678
U04149	U28314
U56709	U06567
U67573	U00167
U00729	U47233
U14916	U53830
U29089	U05641
U74491	U03122
U06757	U38171
U50032	U00121
U48342	U11460
U74060	U27299
U48076	U06922
U59394	U07693
U72984	U67298
U09399	U27860
U24604	U03504
U46437	U13432
U44463	U10529
U68079	U07537
U31386	U45589
U66770	U14477
U11253	U58960
U10714	U08991
U63265	U33187
U24269	U05584
U04418	U58769
U01717	U36325
U38012	U74564
U03569	U31334
U38583	U05604
U45950	U50812
U04739
U27971	U04518
U12072	U46313
U43615	U32857
U41071	U05908
U25622	U16214
U70411	U02669
U47282	U05214
U00742	U01517
U14158	U04983
U55946	U03073
U18736	U38038
U29265	U48514
U92086	U65623
U70943	U33099
U78745	U07749
U09344	U02041
U64237	U08190
U47044	U48134
U45572	U07304
U31259	U00905
U52995	U06999
U03601	U02068
U15137	U46206
U51018	U55766
U07413	U54490
U01924	U01805
U84980
U22616	U57507
U27791	U01199
U41365	U85130
U08122	U29283
U15395	U17799
U30057	U01725
U09307	U54106
U28241	U13064
U07165	U33252
U03740	U54960
U08078	U33976
U02362	U47110
U30226	U47992
U72846	U03657
U35514	U21027
U05378	U10573
U16372	U10491
U74484	U07205
U05463	U00588
U14948	U05982
U49341	U14001
U06280	U31191
U27475	U71114
U45191	U02759
U87354	U07313
U02626	U40387
U55391	U99425
U09691	U11883
U54184	U53190
U78626	U06455
U75462	U00257
U28422	U91138
U22329	U01119
U08565	U03239
U13481	U20342
U17380	U05975
U04426	U67729
U16731	U34181
U50168	U04828
U09387	U05760
U09349	U19816
U41142	U50698
U05401	U31652
U05244	U50594
U54119	U08077
U06023	U08524
U22596	U38493
U04030	U89233
U90505	U03247
U19753
U41954	U08000
U68544	U03873
U90441	U07249
U01071	U71797
U04942	U78526
U59748	U01624
U14591	U70517
U75872	U80843
U17391	U14896
U48410	U08177
U54316	U37372
U06445	U09864
U06856	U36099
U20386	U02093
U96398	U86389
U86782	U09926
U79439	U02149
U10277	U19926
U10695	U22591
U57048	U05966
U48273	U19773
U08604	U59736
U32460	U27146
U00522	U35329
U13568	U31641
U17458	U01806
U09485	U04368
U04955	U10077
U71663	U04103
U62874	U75890
U35517	U50260
U37958	U87166
U42459	U00494
U45809	U37211
U11613	U16841
U01676	U31385
U28945	U04296
U33461	U12215
U90910	U40823
U21337	U16291
U37758	U89792
U52336	U03407
U40853	U12389
U73422	U84073
U05155	U26339
U86068	U04978
U67115	U27263
U26555	U00675
U01692	U17838
U04308	U87363
U08813	U87421
U03340	U07720
U38628	U59480
U27787	U32308
U36640	U36715
U12385	U23524
U28236	U07510
U00676	U01315
U40638	U38088
U10230	U15645
U59109	U47527
U51618	U87994
U13725	U06509
U14267	U30532
U01513	U66842
U12991	U02347
U31004	U75384
U20284	U49174
U34341	U03522
U15975	U36702
U03738	U58119
U73106	U34364
U03579	U51023
U94039	U06509
U01801	U76466
U10203	U75586
U25664	U02226
U27887	U14335
U06054	U79633
U15148
U47159	U37017
U33038	U08280
U71470	U22627
U03683	U20262
U82803	U05400
U19075
U19158	U14010
U73390	U46986
U50264	U31990
U42481	U03872
U89012	U67072
U12412
U72181	U80119
U69610	U22482
U61132	U27742
U42007	U33687
U34331	U42346
U09139	U07545
U09109	U36968
U37186	U28974
U29158	U17865
U02009	U36831
U24461	U24597
U94796	U07421
U74004	U49188
U00267	U51789
U37400	U18745
U07734	U16006
U47445	U10103
U04085	U06763
U11339	U03150
U07428	U38353
U02534	U66770
U36154	U01576
U62299	U93463
U65004	U30683
U19849	U30702
U36952	U72961
U75874	U29380
U05507	U59886
U05624	U43028
U43118	U21348
U27663	U37229
U26863	U09197
U06683	U91663
U02312	U49642
U88928	U02512
U56326	U75692
U08135	U12322
U04349	U12099
U32545	U76803
U02468	U12270
U16283	U06066
U14654	U27719
U00356	U94490
U51755	U15073
U07274	U62121
U12234	U67376
U24178	U12077
U10334	U20467
U96402	U01207
U19318	U46971
U87610	U66128
U47884	U01918
U39289	U31532
U05462	U17912
U18126	U20613
U36048	U04737
U56972	U16832
U32435	U30336
U08258	U07883
U24899	U22619
U05722
U18799	U85867
U07588	U24694
U54316	U06816
U11898	U45654
U16009	U00920
U79800	U11359
U15885	U23360
U02213	U01104
U02346	U31435
U22717	U14855
U01724	U24016
U00848	U18447
U27602	U22356
U41558	U10983
U16215	U37782
U08222	U11639
U57411	U79108
U04078	U45014
U19851	U13073
U98146	U00782
U62234	U42934
U30555	U08042
U17109	U49215
U32425	U03151
U39202	U41426
U00312	U81142
U03444	U78362
U64128	U35388
U86562	U19424
U02265	U91051
U07628	U35212
U52691	U03969
U08100	U20486
U04126	U61446
U09537	U00791
U06692	U16215
U89705	U32527
U66375	U80097
U56853	U11993
U01486	U36885
U36686	U31054
U68091	U36263
U31678	U16347
U18441	U98679
U07746	U09897
U03005	U78704
U82874	U48741
U32898	U08130
U05271	U42264
U03205	U81746
U06525	U42933
U21268	U10458
U90622	U29526
U10642	U09847
U24999	U07788
U10538	U24918
U08530	U45523
U59857	U65696
U05293	U36966
U45328	U01257
U01716	U39683
U87761	U00886
U42161	U03352
U08640	U70009
U00807	U98304
U21909	U47308
U75564	U74403
U00277	U84952
U18172	U07300
U02670	U71533
U25570	U17745
U85192	U04914
U04013	U46984
U36696	U42974
U10721	U27542
U35320	U04531
U66582	U19742
U51847	U26435
U54505	U06729
U02008	U08774
U06492	U93961
U33222	U01192
U36870	U23599
U14056	U61367
U75028	U03419
U30869	U41706
U00970	U19571
U01256	U39061
U07834	U09960
U03701	U34805
U69924	U20343
U99311	U06467
U76669	U06699
U00962	U42814
U15656	U08379
U27077	U39060
U03283	U96111
U00888	U10366
U07695	U91135
U14042	U45917
U86716	U02802
U04426	U03419
U86749	U14120
U01147	U12516
U20759	U51664
U39717
U26072	U01022
U34498	U26132
U48777	U28602
U58843	U03190
U25320	U01601
U24616	U34845
U89248	U01168
U04218	U85758
U08854	U28668
U13715	U07529
U06631	U08659
U06887	U27454
U33129	U02934
U08890	U49743
U81116	U02790
U96554	U56134
U93141	U00133
U21610	U49192
U15272	U57555
U36842	U12892
U03005	U12980
U28507	U69042
U03772	U03845
U55226	U21865
U27384	U69931
U01716	U74546
U03336	U70754
U13818	U47568
U15089	U01497
