U56701	U11407
U37159	U88905
U36321	U71352
U33911	U04936
U47445	U88122
U14537	U31164
U21115	U04950
U66693	U09559
U13669	U28519
U31438	U00310
U55226	U38939
U95486	U05097
U60390	U00868
U09692	U63087
U29489	U08848
U46631	U62985
U09086	U17633
U86760	U01820
U96503	U00191
U07077	U41282
U15694	U13173
U79489	U08361
U75346	U57561
U18373	U05951
U89687	U03707
U07902	U55998
U28165	U01670
U38571	U53141
U07532	U11719
U48254	U03436
U12309	U28305
U06013	U68927
U52196	U36453
U08549	U19804
U14545	U00421
U35257	U19247
U85681	U47572
U03619	U06592
U23417	U06493
U76267	U41321
U39713	U02116
U11969	U17204
U05963	U28313
U16518	U27466
U04642	U13330
U15411	U12777
U04761	U70335
U15421	U70398
U18215	U13332
U27455	U02784
U22634	U64488
U01728
U06907	U12548
U00865	U89084
U67994	U13512
U32347	U48078
U31018	U05534
U05330	U09593
U03162	U85171
U40737	U35819
U49474	U76348
U07259
U11294	U89298
U04422	U04301
U50618	U02067
U12278	U32120
U01699	U47912
U62595
U20578	U59656
U71725	U06074
U68415	U00555
U74895	U07482
U01914	U19201
U20190	U13065
U08813	U95765
U47734	U05830
U23406	U07972
U54652	U85755
U10144	U13869
U07967	U29504
U04009	U36854
U60637	U02834
U68843	U54055
U06402	U82463
U22380	U00120
U03092	U62346
U83461	U05800
U94588	U02385
U06041	U45016
U02548	U71463
U13190	U42473
U49566	U46356
U01421	U20626
U09311	U40187
U18900	U37736
U56760	U05874
U05682	U17290
U26291	U31062
U79337	U11682
U04562	U49613
U26038	U64801
U93787	U93565
U13553	U19523
U07672	U78923
U79156	U38571
U11832	U64636
U49956	U43683
U94517	U01191
U90527	U24289
U39475	U04422
U01622	U49554
U70609	U17254
U75166	U07020
U35996	U12930
U76585	U06800
U39254	U39315
U42409	U03277
U88540	U03035
U45987	U23943
U52108	U14498
U91758	U52065
U78112	U01139
U50048	U03286
U13955	U27946
U75875	U58190
U60746	U60001
U11825	U04206
U26480	U47711
U97545	U40055
U06363	U43720
U09899	U09898
U37698	U78093
U24812	U46022
U18189	U44530
U16024	U21121
U72443	U12245
U54568	U61906
U26698	U57989
U34913	U45789
U47794	U26935
U31441	U15001
U56841	U91559
U52012	U07056
U00821	U01190
U87381	U02364
U07552	U35146
U73447	U17869
U02586	U14371
U00153	U27430
U59374	U75990
U80844	U04788
U04676	U10752
U46363	U75740
U47589	U01039
U52983	U00691
U46089	U00087
U53117	U26189
U15068	U00695
U21510	U08043
U61100	U29999
U05644	U12218
U22743	U11833
U01548	U86454
U22168	U58921
U01743	U68730
U14612	U19658
U18764	U68743
U77864	U01520
U39311	U01699
U28001	U80176
U71472	U06969
U04878	U33789
U60002	U27874
U01640	U53113
U07695	U67452
U17540	U09970
U06340	U02186
U80322	U07414
U07094	U25416
U03361	U16056
U18418	U96092
U58214	U24065
U48981	U03911
U01622	U10453
U68340	U02019
U12204	U17888
U77955	U76617
U34697	U38111
U17146	U02923
U54956	U44198
U62733	U10220
U02362	U64764
U02996	U97859
U24785	U08824
U01591	U08581
U22264	U27618
U49646	U28240
U00184	U11686
U04840	U77132
U04188	U67577
U93254	U99755
U00601	U57169
U18069	U01056
U89693	U35237
U48134	U43415
U30640	U07241
U01311	U12997
U28238	U07336
U69490	U83850
U18584	U78022
U44390	U09491
U50843	U48721
U64800	U03614
U61543	U29455
U27921	U04228
U76997	U67157
U31952	U81426
U60377	U37196
U06665	U61561
U80530	U92473
U09451	U59683
U09323	U10447
U38380	U00358
U73869	U71107
U42931	U03002
U03020	U71469
U41891	U01191
U96270	U00475
U00071	U48447
U00469	U06191
U00801	U87386
U15638	U10730
U57713	U25176
U52983	U49413
U22124	U31545
U11151	U16814
U13957	U01124
U32552	U24180
U98292	U34764
U81294	U06674
U00634	U25292
U72048	U22285
U27546	U00164
U02815	U14753
U54078	U06350
U17277	U04079
U11285	U24401
U67693	U98973
U74612	U04228
U01714	U72497
U09816
U02194
U07710	U29347
U20847	U06886
U67623	U00544
U50176	U08174
U02124	U24890
U52093	U52207
U54028
U08073	U10821
U31246	U00075
U19489	U30342
U08488	U71158
U70221	U23746
U33015	U35126
U11120	U28491
U13710	U56448
U04788	U94061
U50907
U05287	U48127
U03198	U25688
U08813	U17679
U44376	U10868
U02620	U02215
U72508	U05800
U56709	U06567
U04940	U09258
U59958	U12197
U50032	U00121
U66448	U03316
U18634	U13265
U12185	U12176
U35913	U24189
U58619	U24882
U33474	U33452
U05644	U00583
U04840	U54427
U01585	U77325
U02786	U20070
U24269	U05584
U01717	U36325
U63015	U00833
U41356	U19534
U26704	U12917
U89871	U07460
U41071	U05908
U12296	U07745
U10156	U11301
U01075	U48567
U82930	U07127
U04645	U75219
U45555	U05149
U52995	U06999
U40443	U33387
U03681	U13531
U47668	U25146
U56403	U05227
U34481	U40325
U04636	U02778
U35514	U21027
U66657	U29707
U35795	U13055
U74356	U05630
U08836	U00407
U84858	U09629
U27097	U04447
U66080	U07089
U06052	U08833
U86415	U00783
U03732	U78122
U65287	U01404
U05792	U67341
U07352	U56719
U02890	U98055
U36044	U24892
U20124	U60865
U30968	U08279
U01716	U30354
U31641	U13568
U50138	U01396
U01116	U17335
U19550	U19000
U04113	U14968
U45986	U30894
U11519	U24697
U05477	U65313
U42670	U14866
U72588	U34974
U79600	U68506
U67341	U04818
U13708	U56324
U00134	U38168
U00338	U64891
U29581	U01733
U71906	U46007
U84874	U28588
U42196	U04690
U21279	U36400
U87752	U04301
U42007	U33687
U58634	U09412
U88157	U34422
U33911	U35514
U26630	U22106
U36952	U72961
U06683	U91663
U93005	U06102
U01510	U92335
U73217	U01315
U72597	U42846
U51755	U15073
U37435	U38474
U24178	U12077
U13955	U18443
U26084	U06500
U04534	U95457
U07202	U35010
U13514	U86938
U73687	U03999
U15353	U01370
U99330	U03029
U23525	U19677
U41238	U05069
U24899	U22619
U18799	U85867
U01620	U04420
U38995	U03825
U15665
U01724	U24016
U44008	U08392
U14013	U31021
U19311	U41286
U53266	U45978
U00211	U94550
U11603	U50309
U38994	U57163
U02290	U82873
U78212	U06923
U03969	U52691
U02292	U42272
U01693	U99433
U37964	U03320
U54742	U26515
U50370	U30316
U18491
U74689	U77341
U90387	U04686
U04467	U64718
U86628	U09325
U43350	U49435
U81739	U43572
U14574	U07588
U13401	U12799
U48724	U03847
U22151	U45056
U04809	U37094
U90484	U50613
U34115	U02751
U66678	U56298
U00970	U19571
U32090	U36091
U06810	U09178
U49500	U24289
U57435	U73472
U14532	U13494
U34829	U21412
U04094	U17671
U07100	U86809
U86716	U02802
U95533	U33042
U81371	U36450
U39717
U16000	U62835
U59964	U10885
U61439	U29046
U93165	U72461
U08854	U28668
U47610	U01862
U83349	U00411
U01416	U60293
U63087	U06261
U00299	U25021
U00297	U11799
U36154	U05560
U28550	U23777
U10923	U62415
U54756	U16490
U23199	U97967
U14426	U49493
U02882	U30431
U01055	U46526
U26903
U33911	U19161
U15001	U69091
U13853	U52861
U00607	U15779
U97509
U10228	U63405
U54553	U02617
U78429	U08077
U14996	U02142
U30139	U94381
U23195	U17042
U18156	U58868
U83440	U02826
U33815	U98716
U00098	U06901
U66625	U00165
U59232	U59725
U50016	U84124
U03165	U29245
U03571	U12295
U75647	U48178
U09631	U90477
U26336	U72694
U25544	U33152
U11562	U04968
U00887	U60131
U48949	U06919
U41133	U46958
U23410	U60535
U02778	U91479
U11029	U47396
U03963	U94011
U02443
U01584	U03200
U02339	U54639
U09015	U26989
U36773	U05457
U05793	U74190
U10881	U46314
U72034
U57242	U17754
U27162	U08874
U00853	U99505
U90260	U04316
U22460	U14485
U13267	U22998
U50618	U48511
U48316	U31919
U08070	U41714
U91819	U00633
U88228	U39796
U34432	U00546
U07771	U09154
U33337	U03087
U10815	U44123
U02968	U91860
U68227	U00386
U00177	U23350
U97494	U33004
U28118	U06452
U42666	U44501
U66549	U23135
U24712	U03786
U58163	U15691
U00544	U13462
U52000	U07691
U81344	U00633
U03251	U14186
U02403	U34151
U02693	U62902
U05264	U31595
U18068	U18110
U87063	U33383
U18339	U90148
U33676	U33690
U62746	U59602
U44589	U17547
U29324	U67043
U08282	U48239
U46902	U72055
U58619	U41133
U05169	U27917
U78572	U05188
U01472	U40857
U01946	U95198
U61543	U00037
U55520	U03685
U86996	U01539
U01668	U62959
U31703	U80943
U33927	U02868
U03755	U74207
U37662	U34862
U37753	U09348
U25254	U06761
U08820	U04231
U03732	U62757
U05064	U15187
U64911	U06953
U57678	U26393
U15815	U79179
U07213	U27002
U87970	U02138
U53734	U61022
U81808	U02905
U31003	U32394
U04306	U04599
U91759	U05166
U65121	U53006
U06387	U77996
U68213	U01256
U07710	U74867
U33829	U25452
U27651	U94748
U98888	U27692
U75427	U26309
U24055	U01202
U74312	U39702
U38983	U10183
U01525	U10137
U64425	U02194
U66041	U00421
U85462	U05325
U46742	U49786
U58940	U31564
U29470	U02667
U12550	U09618
U11861	U37123
U82930	U13333
U74714	U07515
U63964
U17786	U03138
U46743	U67211
U24747	U01113
U25863	U21715
U00729	U47761
U39796	U41674
U05738	U60505
U44856	U21748
U01656	U30788
U45719	U10692
U85469	U01779
U82421	U09291
U16019	U58753
U03069	U14199
U10913	U08387
U58215	U31398
U90034	U04988
U25497	U03872
U76606	U33374
U75927	U04745
U00418	U83317
U23753	U01934
U24289	U13054
U22300	U51342
U00241	U99282
U03463	U15797
U48721	U69849
U48254	U10930
U28740	U04207
U33055	U02935
U95963	U07960
U36408	U53491
U03470	U05386
U46073	U90645
U43291	U39510
U36717	U00774
U86002	U31851
U76996	U07367
U69640	U13523
U53574	U20427
U00297	U45014
U54453	U06597
U41358	U83923
U01640	U11288
U03202	U87086
U72755	U14913
U21112	U22270
U79188	U05388
U04178	U78153
U04546	U19607
U00358	U08446
U00063	U03809
U42061	U11812
U29168	U49578
U56924	U90645
U69181	U07493
U97555	U02726
U32843	U01205
U11944	U17436
U21810	U19335
U11635	U85889
U31944	U01122
U69442	U07076
U31214	U40077
U19439	U71893
U06495	U35765
U87727	U01319
U52240	U73632
U10059	U09526
U33896	U49717
U39000	U18616
U39801	U15502
U18231	U37802
U29065	U19902
U26588	U00292
U02155	U85139
U15380	U19689
U24241	U46767
U48349	U07148
U02648	U71721
U51005	U58868
U24094	U61450
U24683	U08373
U86631	U70573
U42634	U35565
U43553	U22814
U02182	U66485
U07768	U58629
U53308	U09468
U52178	U82332
U98079	U39460
U30190	U12120
U80844	U13229
U04336	U26693
U42500	U53873
U29720	U23233
U11120	U53047
U19736	U39712
U09077	U25920
U17960	U12053
U41133	U41117
U60593	U08252
U30361
U24304	U53006
U13726	U04349
U10255	U07008
U84722	U02206
U24277	U11288
U82421	U25452
U75997	U41924
U04408	U72461
U51299	U02391
U07647	U93564
U47632	U03046
U77687	U64078
U07063	U79759
U03970	U63441
U37340	U07914
U53004	U22165
U47509	U45633
U92332	U68548
U17751	U21028
U04422	U08813
U33798	U07391
U62622	U15471
U06304	U14533
U85048	U03367
U45246	U02831
U25738	U98924
U68408	U24116
U79587	U00455
U00090	U95181
U09825	U48784
U21767	U25362
U97145	U24289
U43290	U39308
U88070	U29341
U33829	U20651
U06074	U00349
U91136	U16218
U15380	U60001
U03043	U88653
U15111	U08189
U32966	U01940
U21657	U06650
U14651	U47009
U11098	U41272
U39693	U30886
U07549	U94988
U34709	U02946
U24104	U01538
U49353	U02925
U34805	U04029
U08784	U47260
U77506	U77591
U35811	U04950
U56204	U40102
U54824	U97212
U15492	U03142
U94528	U19444
U43827	U36616
U15946	U11285
U07848	U01292
U80308	U59808
U66591	U64958
U63921	U03035
U07846	U12030
U09106	U46453
U01915	U91104
U06907	U00131
U14106	U50016
U15617	U64311
U05937	U14544
U14361	U01992
U19250	U55246
U72059	U64376
U34701	U22204
U21974	U37094
U14405	U05453
U58882	U67135
U01620
U05723	U64910
U29569	U49975
U54922	U82698
U16615	U28996
U24322	U79894
U51283	U57072
U41792	U09303
U72138	U49562
U07358	U20057
U62365	U51214
U38825	U04025
U00429	U26091
U24401	U53830
U12317	U30829
U92223	U57377
U24747	U03718
U43282	U17022
U58601	U13900
U34387	U43623
U16486	U41851
U01749	U13853
U32701	U50309
U38330	U59964
U85210	U02533
U05767	U41560
U00619	U95716
U82409	U01773
U25615	U26700
U30463	U26028
U15030	U17027
U83124	U22799
U22917	U20072
U06675	U48542
U32302	U10357
U01173	U82629
U94571	U04463
U15289	U12747
U74442	U44135
U25841	U59782
U27914	U42927
U32808	U50634
U10576	U69289
U17777	U07963
U47578	U80198
U09931	U44030
U40862	U16764
U49515	U24683
U49067	U17985
U08049	U01317
U12210	U04463
U12678	U06800
U70143	U54150
U94690	U01252
U02111	U15048
U74414	U10059
U92868	U01409
U23169	U05216
U13739	U49714
U76865	U31965
U09891	U34011
U70042	U29969
U93069	U37639
U03178	U23918
U31167	U35613
U61381	U00914
U19400	U01719
U04741	U11127
U81982	U07656
U09067	U38791
U09560	U06387
U38297	U18794
U56822	U34146
U04867	U67187
U42621	U18747
U27462	U53894
U14250	U32211
U59038	U01870
U47342	U95145
U22430	U17494
U31003	U29670
U06557	U97662
U16420	U01592
U62454	U26034
U97509	U76882
U46309	U00798
U97707	U53384
U67025	U79132
U65114	U57555
U89320	U01432
U00316	U71338
U12630	U44032
U28944	U48845
U21127	U92332
U30898	U01733
U12528	U02916
U26700	U01353
U75669	U58729
U96496	U01659
U21684	U00594
U40335	U17854
U03625	U49049
U15296	U08602
U07844	U03274
U32819	U36831
U17671	U22148
U01555	U48228
U03354	U38942
U20713	U27074
U29843	U22459
U46119	U00647
U27309	U70063
U15774	U06308
U40475	U62717
U78168	U02332
U67075	U21736
U74271	U98632
U13869	U44030
U25235	U71363
U00662	U60653
U03677	U94310
U21472	U44207
U44735	U06171
U66295	U05295
U26261	U47666
U25711	U20127
U10394	U21138
U20200	U02944
U47747	U04463
U40179	U05294
U21483	U06916
U95865	U05846
U79556	U35549
U90146	U49075
U06204	U31609
U10572	U09602
U11841	U71171
U60593	U79685
U52534	U44693
U14906	U69212
U10178	U00893
U33460	U04788
U28944	U98716
U43267	U83137
U55032	U24309
U20326	U76014
U02182	U12911
U16700	U95610
U11285	U09106
U06197	U59140
U18104	U40882
U31404	U23971
U44376	U35995
U01915	U36975
U00297	U11155
U66882
U62463	U60895
U63259
U22423	U57950
U95315	U23893
U11969	U32301
U25077	U51166
U96903	U43485
U34417	U14928
U49766	U38746
U32535	U58240
U91091	U30172
U01744	U64953
U95370	U23915
U05841	U81500
U00259	U11629
U07478	U15453
U37645	U03475
U38579	U49585
U62925
U93956	U00799
U09926	U79679
U27020	U37909
U05351	U89490
U96856	U06507
U03294	U33863
U01586	U79282
U12486	U05391
U20175	U69838
U88531	U66551
U85374	U49366
U74717	U23665
U21647	U39414
U12072	U00434
U08019	U47052
U17295	U32672
U61640	U30449
U39914	U40077
U71203	U64644
U03100	U17437
U62243	U01157
U23753	U01016
U02617	U16854
U17355	U09120
U64014	U62890
U04490	U68530
U34532	U03363
U24683	U52417
U59267	U73543
U38727	U63190
U31345	U04144
U38571	U10924
U45847	U16682
U84052	U66490
U43291	U06650
U13377	U03103
U25694	U12443
U52108	U45852
U00093	U31629
U61992	U78739
U04689	U42500
U82955	U29180
U51138	U76882
U16250	U27334
U42644	U23746
U03886	U93567
U47524	U58498
U04621	U62522
U13923	U01455
U42526	U10942
U32694	U06075
U16394	U26785
U78783	U05077
U78577	U03723
U09554	U47924
U25571	U43720
U01787	U25926
U36972	U22767
U19475	U05714
U02864	U05386
U35121	U84626
U12143	U58298
U79337	U01117
U11106	U25675
U04170	U33092
U71261	U06654
U75864	U26693
U12471	U06255
U10860	U49750
U07682	U54378
U01064	U61285
U41785	U48134
U17777	U12116
U26027	U04255
U01780	U26506
U99341	U05083
U01189	U82608
U14962	U25492
U09907	U03913
U74019	U89408
U65067	U28099
U93294	U54926
U52091	U59232
U06811	U01189
U62609	U73412
U45146	U40316
U40220	U00832
U31214	U35319
U39952	U03355
U07560	U51025
U88308	U00187
U67763	U37378
U42891	U00114
U16732	U05539
U12064	U58728
U05264	U52283
U14962	U18828
U87956	U54600
U58286	U40547
U37058	U05527
U28118	U28060
U67298	U49643
U58624	U05236
U47753	U60273
U03313	U23634
U68322	U19080
U09253	U98032
U09954
U27954	U02177
U56386	U00261
U07405	U54143
U03399	U04626
U46930	U30395
U10410	U16651
U54024	U05518
U62190	U22130
U27411	U06141
U91356	U29620
U03175	U69304
U06241	U46459
U45847	U80578
U50914	U00882
U90509	U00025
U02424	U99823
U92510	U00237
U18480	U44304
U67147	U01745
U19700	U34560
U07506	U35706
U93504	U55255
U05902	U11947
U20651	U23161
U75864	U38191
U78756	U00510
U94145	U02868
U40624	U85027
U44394	U05690
U06010	U86841
U16671	U01427
U51738	U85034
U19390	U46763
U19091	U16690
U06881	U39680
U03985	U07201
U38881	U21164
U48523	U02589
U07643	U28909
U84219	U45110
U86338	U02884
U95921	U06507
U37582	U04779
U83123
U06835	U79722
U37512	U00287
U43353	U15680
U03600	U36445
U21974	U10682
U07326	U43425
U15351	U02149
U69423	U02284
U67177	U00617
U43448	U02019
U10721	U24174
U71188	U02332
U12148	U01820
U02799	U47780
U95133	U00648
U00695	U47119
U34872	U78633
U00945	U67466
U03207	U87470
U99268	U56098
U01370	U44304
U16464	U43184
U04733	U10292
U39391	U01018
U39369	U19562
U37736	U71800
U72840	U05117
U33127	U04477
U50824	U05080
U11129	U38839
U58348	U88558
U85439	U02067
U11797	U44854
U63087	U64207
U11285	U42114
U24477	U01023
U37313	U88794
U01308	U22030
U91117	U21485
U01707	U12183
U01147	U33387
U04783	U52925
U98850	U04556
U14488	U06441
U40561	U45652
U31438	U15369
U58510	U78188
U84570	U03621
U22765	U32213
U02648	U78471
U03809	U39895
U36727	U01696
U40630	U02395
U64910	U26809
U09204	U17731
U13171	U35232
U94655	U67171
U02960	U53830
U23786	U62890
U17375	U00410
U18525	U24785
U63458	U06163
U42061	U00456
U12213	U15001
U08173	U74627
U22741	U19840
U40314	U08231
U53404	U03563
U59964	U80563
U01902	U54627
U43668	U84389
U62236	U17850
U16289	U49147
U75299	U44336
U08228	U79170
U15001	U34013
U03578	U16497
U10966
U02648	U30391
U01699	U68213
U01485	U89084
U29663	U42038
U15252	U22848
U00201	U71176
U05928	U46453
U78036	U02770
U17911	U22525
U23636	U76560
U23844	U00508
U21374	U51556
U76240	U02917
U89505	U00226
U44606	U00537
U41933	U58868
U28558	U22956
U38053	U43458
U42158	U02549
U09665	U90588
U54213	U41561
U48668	U16218
U82001	U14329
U54926	U32226
U19307	U67627
U24637	U03829
U00346	U55772
U37712	U83137
U49964	U07600
U73634	U06629
U06311	U71809
U51235	U24289
U42173	U00821
U03277	U01276
U26515	U16582
U02595	U24499
U38019	U44438
U06885	U69021
U06133	U04599
U57438	U06974
U97811	U10680
U16645	U23298
U39391	U25689
U07240	U11584
U14294	U98072
U60804	U14937
U33472	U11266
U11120	U46145
U26798	U14800
U84219	U01553
U61419	U24659
U31480	U67265
U12538	U64718
U73757	U07806
U03398	U18398
U44837	U12091
U02372	U18744
U93977	U40688
U90083	U02634
U22135	U39903
U04795	U11697
U41133	U60351
U61414	U40873
U00821	U58658
U01372	U09174
U48831	U24289
U07512	U32365
U71310	U47770
U80973	U05929
U63220	U06336
U91070	U29246
U93270	U00227
U14805	U14871
U17162	U42258
U25066	U07252
U55153	U74859
U02778	U90891
U16809	U40891
U79965	U06659
U63391	U24831
U48447	U19156
U40077	U09608
U02685	U29460
U59910	U00874
U26508	U13869
U29747	U36787
U03718	U87572
U92602	U02206
U55363	U02879
U15910	U85934
U04722	U23719
U71343	U39712
U67120	U19154
U05404	U50274
U85239	U90383
U43291	U23107
U64579	U16267
U52796	U13401
U24892	U01085
U04620	U30249
U55515	U08263
U45335	U10084
U01454	U61450
U55682	U91032
U14033	U00587
U50195	U07205
U39474	U00120
U25061	U51375
U42644	U64763
U10330	U06526
U21662	U17492
U02945	U86695
U39968	U72858
U23037	U49981
U04586	U87752
U05661	U06638
U62350	U08778
U53751	U21662
U69185	U07018
U05756	U02506
U14446	U25542
U15449	U32232
U09251	U09742
U48254	U72430
U02487	U10349
U08905	U00447
U02815
U97892	U00386
U01996	U59448
U11775	U06089
U20119	U34276
U79894	U24831
U05223	U25273
U01615	U73989
U02052	U62743
U75028	U32090
U81090	U08136
U16545	U16360
U72804	U02971
U55480	U23532
U41612	U05945
U00970	U38332
U39698	U04036
U07083	U59173
U54377	U18543
U35990	U01973
U44921
U04058	U13339
U18189	U41067
U19904	U03784
U77301	U01733
U88870	U07867
U66148	U13065
U25542	U03882
U06619	U26590
U50092	U29027
U00090	U49474
U11326	U01004
U72354	U47912
U92173	U18471
U51633	U07938
U05886	U45776
U42078	U30386
U08273	U12098
U04930	U32895
U25571	U04626
U36162	U47851
U45793	U00622
U09980	U21073
U42332	U05724
U06332	U56324
U09676	U06877
U05213	U90405
U66408	U00600
U08232	U69434
U62527	U00561
U97080	U08098
U01159	U17050
U11263	U19957
U04732	U59248
U07209	U86268
U52534	U40607
U58286	U35787
U18124	U02581
U71107	U34598
U01152	U53278
U17934	U15525
U05707	U06291
U79204
U33045	U07434
U86076	U78699
U46300	U01543
U00463	U44376
U23258	U24661
U26040	U36346
U34638	U99661
U14426	U23888
U84629	U00563
U13737	U22500
U16666	U47198
U92482	U04843
U03949	U14936
U49864	U04231
U09856	U11880
U15484	U69212
U65555	U78422
U19010	U01879
U00853	U06939
U01749	U10269
U20155	U55033
U53492	U57890
U38410	U03999
U97994	U04686
U14260	U46284
U71273	U05764
U02784	U10562
U61944	U10883
U56439	U00852
U63926	U00305
U11395	U02581
U02906	U16368
U07672	U38968
U04290	U49369
U05317	U28337
U52997	U21612
U39319	U05457
U03482	U10630
U22300	U00558
U33641	U03256
U03741	U50155
U96102	U00366
U04651	U78870
U31704	U07252
U36822	U03277
U08522	U88525
U04884	U12630
U14867	U52679
U41756	U19024
U82930	U66470
U08753	U03389
U32090	U38895
U00795	U02589
U54283	U49717
U28980	U12117
U39196	U02206
U39641	U48087
U16028	U69049
U07984	U45162
U05961	U76468
U87695	U30706
U61726	U68280
U00828	U58389
U37760	U01651
U00865	U13889
U38305	U59812
U03040	U42079
U23462	U89408
U38297	U12183
U34721	U35176
U02395	U90627
U12850	U06359
U89725	U57099
U09794	U05928
U10996	U16919
U61888	U17605
U44078	U01071
U02317	U24896
U10154	U37431
U11629	U46505
U07650	U54271
U17512	U62028
U32287	U47396
U96529	U02226
U11117	U32650
U17518	U38523
U41897	U04809
U49181	U96229
U03335	U45267
U05337	U44187
U42341	U16227
U50206	U04834
U03953	U65384
U25628	U05404
U22220	U00373
U25497	U68247
U03723	U87025
U62190	U94179
U01278	U03913
U35800	U14911
U36992	U08577
