U17963	U33966
U74356	U05630
U01419	U35800
U05411	U65004
U00283	U95246
U56572	U03507
U29865	U29649
U54947	U45022
U24151	U06175
U90799	U04784
U19597	U01867
U08539	U32071
U03955	U67427
U00478	U62916
U04848	U42461
U64910	U20966
U15151	U29658
U68544	U03873
U13757	U67155
U30724	U58604
U25203	U08876
U13913
U01285	U03622
U93888	U02795
U05734	U38094
U64074	U06597
U00457	U68710
U30968	U08279
U50905	U90633
U19420	U24178
U32325	U39166
U71663	U04103
U71744	U05966
U33756	U64488
U59959	U47911
U19550	U19000
U04113	U14968
U45986	U30894
U10118	U05175
U30273	U54701
U39108	U22219
U05477	U65313
U04308	U87363
U14866	U42670
U08813	U87421
U53908	U56202
U04942	U84118
U05213	U37867
U59884	U32964
U04733	U30552
U15975	U36702
U54226	U05976
U23059	U66774
U33038	U08280
U00969	U34929
U00558	U80367
U19856	U56642
U42007	U33687
U28001	U45766
U15316	U25928
U76449	U07451
U33911	U35514
U79964	U34225
U03482	U40092
U37400	U18745
U71731	U62430
U39665	U69876
U49741	U27451
U65004	U30683
U10155	U36528
U75874	U29380
U37791	U09277
U49091	U03988
U23136	U36006
U06683	U91663
U86160	U71969
U23677	U08837
U04326	U53263
U47692	U00097
U49266	U00056
U68445	U99918
U81209	U08082
U85331	U24095
U22533	U46567
U08009	U66972
U15353	U01370
U27870	U34785
U14717	U57424
U70968	U11658
U24899	U22619
U18799	U85867
U03154	U28141
U00137	U00357
U32843	U10495
U00056	U08147
U04078	U45014
U00211	U94550
U62234	U42934
U30555	U08042
U66662	U27108
U02290	U82873
U75564	U07609
U41678	U30315
U02292	U42272
U04467	U81148
U02775	U54593
U78670	U73655
U37964	U03320
U55003	U06180
U07621	U83679
U00297	U46591
U49575	U98716
U11249	U06041
U04934	U46466
U55627	U13613
U74689	U77341
U42190	U58498
U58442	U03339
U08530	U45523
U06556	U63761
U17162	U01049
U01716	U39683
U00171	U64113
U14574	U07588
U08504	U35249
U44018	U07613
U80704	U22664
U10815	U30073
U29873	U18461
U02998	U73632
U22151	U45056
U88559	U24711
U00220	U27588
U02906	U95560
U62676	U67262
U03013	U74308
U00970	U19571
U18619	U00783
U22043
U20095	U21687
U48998	U26417
U79407	U04168
U93986	U04374
U55916	U06956
U02146	U04152
U18892	U09962
U14042	U45917
U86716	U02802
U22453	U94774
U01147	U12516
U59468	U06404
U26072	U01022
U48777	U28602
U05304	U94155
U04218	U85758
U93165	U72461
U19878	U11758
U13715	U07529
U11205	U08232
U33913	U03344
U03382	U97524
U63172	U03880
U81116	U02790
U62287	U14247
U65518	U09290
U01716	U74546
U00282	U50199
U52860	U69357
U01716	U11831
U42769	U27643
U05905	U69169
U62123	U18339
U74155	U71098
U34659	U07370
U36154	U05560
U58567	U02749
U03012	U27810
U23659	U47696
U22280	U79346
U54756	U16490
U23199	U97967
U09334	U01545
U88249	U03094
U55482	U26189
U36883	U76587
U33741	U08219
U01055	U46526
U15001	U69091
U98172	U50332
U04780	U78957
U54553	U02617
U03659	U76359
U07147	U73362
U14996	U02142
U40291	U01294
U03528	U16424
U06354	U82745
U18103	U00122
U54894	U03736
U01152	U16513
U33815	U98716
U21013	U04261
U34517	U26339
U48806	U76826
U31980	U02679
U04463	U38126
U15648	U85917
U02973	U03027
U21554	U30548
U11569	U27901
U26336	U72694
U46358	U14060
U80145	U00010
U04078	U07337
U24091	U79187
U24943	U31418
U32930	U72737
U11562	U04968
U16020	U09781
U89783	U86138
U41133	U46958
U23383	U08148
U02443
U74881	U01257
U25801	U07322
U16465	U17005
U34709	U05057
U13093	U74071
U00245	U00716
U11366	U52364
U88188	U05417
U02898	U19963
U86514	U05928
U88743	U08343
U72932	U06000
U14832	U99199
U06618	U68579
U25840	U22273
U52407	U14154
U08144	U42941
U52459	U28997
U15823	U10317
U42941	U60347
U58330	U36436
U08070	U41714
U11133	U52157
U05362	U17797
U22484	U09551
U09632	U47315
U99320	U04779
U07771	U09154
U28266	U11022
U13562	U08073
U02442	U67829
U06891	U79099
U33645	U54270
U28118	U06452
U06888	U34980
U82202	U00366
U21535	U18052
U48624	U52276
U10240	U30184
U48987	U01340
U03251	U14186
U04384	U20602
U63502	U00701
U19366	U07782
U02403	U34151
U07569	U37876
U12160	U26881
U60187	U03199
U05295	U26950
U23785	U22297
U79075	U06985
U37445	U23589
U21352	U91080
U87063	U33383
U13600	U09781
U22460	U14485
U01415	U34032
U18852	U47666
U07333	U13258
U59294	U10818
U04809	U84099
U18889	U76569
U09252	U20081
U02186	U51185
U64280	U06545
U27801
U86996	U01539
U05897	U45375
U01668	U62959
U09726	U64350
U33927	U02868
U53890	U57071
U29783	U38921
U03755	U74207
U05021	U99124
U47927	U07016
U00458
U87512	U06351
U30642	U01744
U08476	U64150
U12591	U48705
U06338	U54264
U67740	U30694
U81068	U02364
U54999	U32736
U19276	U13821
U92492	U08082
U53734	U61022
U00030	U59689
U45437	U49137
U91759	U05166
U14695	U34120
U51003	U52052
U06387	U77996
U60340	U19161
U18176	U91315
U68213	U01256
U49149	U07357
U68576	U00194
U07710	U74867
U05567	U78438
U30437	U44135
U04583	U27354
U31577	U89992
U89639	U38850
U24055	U01202
U03985	U92539
U87256	U23673
U19134	U60358
U64016	U07021
U86388	U08165
U55391	U03407
U01388	U24775
U71834	U00128
U10695	U18058
U46742	U49786
U87333	U63940
U70708	U32439
U11506	U01277
U12550	U09618
U04156	U80978
U93527	U07470
U74714	U07515
U05798	U79008
U57126	U39534
U57337	U30541
U39937	U00337
U03769	U51428
U01891	U92602
U04852	U59114
U91603	U61386
U05055	U79758
U00144	U71740
U44856	U21748
U01656	U30788
U01270	U48801
U16939	U12474
U09373	U32901
U36268	U48178
U02066	U99157
U01056	U02703
U58215	U31398
U73970	U05716
U77358	U03863
U25497	U03872
U21057	U74428
U84999	U59004
U75927	U04745
U70224	U03094
U01452	U08905
U98039	U06633
U77931	U81089
U33896	U03868
U84274	U06974
U03098	U07902
U02515	U09456
U03463	U15797
U13309	U35855
U84621	U01436
U57702	U39553
U31863	U92417
U62365	U03198
U48721	U69849
U81837	U03069
U68734	U26789
U48254	U10930
U28740	U04207
U56882	U43657
U06987	U34003
U01138	U26793
U83619	U10590
U74830	U00701
U20548	U09319
U46168	U04942
U42195	U22247
U45393	U07115
U26295	U00149
U31162	U59859
U08973	U06351
U01235	U14303
U02470	U44323
U03258	U41113
U04401	U23991
U07750	U96400
U03769	U02772
U16091	U02871
U72755	U14913
U09541	U23257
U99923	U05590
U29305	U10421
U70238	U24037
U17687	U90298
U43736	U71736
U12746	U19363
U47062	U49108
U00454	U40873
U42003	U72363
U68436	U50189
U52259	U43114
U08064	U11988
U49243	U22131
U84570	U09522
U11944	U17436
U37341	U19039
U31214	U40077
U22467	U07140
U24576	U65518
U05661	U74298
U00072	U18513
U07674	U30841
U03448
U87727	U01319
U61978	U33647
U92082	U00370
U39000	U18616
U86898	U01670
U91012	U06630
U29065	U19902
U03992	U94641
U43913	U10042
U21953	U47858
U02155	U85139
U06701	U61796
U44893	U04242
U16914	U23439
U29010	U36963
U04932	U78742
U08230	U25692
U92343	U11431
U23519	U12440
U29376	U96719
U02182	U66485
U04303	U05751
U26624	U84528
U10804	U04137
U84816
U46299	U10502
U52178	U82332
U70578	U03712
U40445	U02560
U00908	U09252
U09920	U23100
U54671	U56621
U50564	U67514
U42500	U53873
U58104	U07168
U96864	U05845
U26343	U38633
U85011	U41308
U41133	U41117
U03406	U96544
U70872	U00305
U30361
U53414	U20328
U13726	U04349
U05425	U68613
U66821	U28871
U04782	U51316
U14213	U40222
U02216	U31428
U00134	U28141
U00056	U57439
U00498	U03419
U55487	U29113
U82675	U38772
U01075	U20651
U51403	U29433
U04284	U07313
U76616	U02813
U51299	U02391
U30945	U50493
U04352	U04383
U02320	U32617
U39523	U06180
U06304	U45831
U29762	U43335
U03886	U04679
U03266	U78566
U00513	U75083
U17279	U32164
U62672	U34090
U53004	U22165
U79503	U05449
U36308	U28588
U06985	U30142
U18156
U03689	U50664
U75094	U16218
U04422	U08813
U35876	U22628
U33798	U07391
U58285	U12965
U85048	U03367
U01679	U00622
U71841	U02241
U46591
U00090	U95181
U00153	U32357
U01074	U10639
U03658	U00573
U54428	U37658
U02960	U58200
U00163	U38746
U38781	U60418
U41517	U14585
U41968	U03407
U33829	U20651
U74432	U03405
U91340	U17442
U91698	U14695
U06497	U24130
U04912	U59286
U25629	U15651
U33920	U49062
U16576	U13687
U15111	U08189
U02345	U59790
U08713	U42211
U29930	U60674
U84843	U03045
U69760	U00613
U15550	U00029
U49960	U57424
U82858	U05402
U34805	U04029
U08784	U47260
U08221	U69176
U22146	U14582
U27807	U60418
U71107	U18915
U01667	U53702
U78985	U04439
U07848	U01292
U66591	U64958
U63921	U03035
U05489	U38509
U67757	U02206
U01915	U91104
U23116	U09974
U00030	U18496
U40779	U34434
U02353	U12798
U04055	U25267
U06187	U25344
U02748	U93294
U45864	U33509
U14361	U01992
U84176	U02364
U72059	U64376
U68226	U05539
U72411	U68665
U03076	U61656
U66713	U00701
U59393	U02398
U21801	U24440
U01620
U88878	U08831
U05723	U64910
U08708	U09637
U49105	U48818
U28710	U43125
U05090	U82012
U48676	U72509
U67145	U11682
U00571	U24553
U05911	U35941
U52076	U59650
U03382	U37257
U13174	U23530
U41792	U09303
U46591	U03443
U05626	U74071
U14413	U66481
U46279	U36730
U39852	U02206
U44911	U78272
U37500	U58649
U21220	U06119
U70490	U01059
U28898	U01853
U22919	U08667
U17545	U41355
U19710	U41423
U15114	U01126
U39677	U89729
U17635	U09463
U48549	U59377
U67820	U58200
U14390	U82587
U36380	U06155
U09527	U22087
U00909	U50117
U09639	U05566
U05550	U12686
U85210	U02533
U28077	U28330
U01943	U03262
U00738	U95488
U71394	U39146
U61000	U66375
U14845	U01191
U07673	U08762
U61381	U00285
U83124	U22799
U82656	U02242
U05783	U93510
U02437	U80028
U26840	U08175
U00969	U87337
U10317	U30163
U01173	U82629
U05686	U25663
U88619	U01527
U59859	U33474
U05023	U31922
U29663	U53367
U27914	U42927
U60248	U60256
U10111	U08472
U09931	U44030
U79499	U90049
U03163	U10762
U01541	U20689
U10737	U03027
U03352	U87915
U08049	U01317
U12096
U15201
U74414	U10059
U27235	U00726
U92868	U01409
U04423	U20700
U02252	U43363
U26365	U17030
U46270	U72377
U07786	U95434
U25783	U21027
U42340	U65859
U74150	U51170
U10636	U45520
U81982	U07656
U00451	U27100
U05832	U19246
U67187	U04867
U37753	U64002
U36438	U46451
U48792	U21239
U59038	U01870
U06870	U11506
U04830	U38973
U31003	U29670
U03816	U59736
U06557	U97662
U85918	U03143
U00162	U12881
U37223	U05801
U90298	U10121
U89320	U01432
U02998	U16879
U00316	U71338
U42670	U08010
U10849	U21190
U18846	U42354
U26700	U01353
U55719	U11210
U14336	U83061
U14812	U91048
U53078	U08812
U80760	U22491
U06171	U59456
U57578
U01166	U27055
U29479	U00440
U01225	U68721
U60007	U76789
U03732	U77591
U24560	U52175
U16140	U36821
U03677	U33260
U80217	U24199
U00423	U01359
U48605	U03533
U02506	U33975
U70429	U03443
U15381	U03210
U05433	U07337
U32799	U02294
U30303	U71855
U78168	U02332
U98908	U01612
U90184	U37578
U89810	U02597
U35075	U10370
U18231	U04073
U13869	U44030
U82830	U02136
U56709	U18290
U00662	U60653
U73575	U00010
U38472	U01109
U06171	U44735
U79923	U13349
U29535	U02117
U73640	U59736
U07526	U05117
U12830	U26903
U06204	U31609
U60367	U44813
U00071	U28813
U63877	U02444
U92120	U10450
U28127	U06317
U14906	U69212
U33460	U04788
U32255	U25271
U43267	U83137
U04869	U41270
U59543	U05191
U67729	U03419
U01730	U48183
U14234	U63665
U13106	U00112
U85886	U65399
U11285	U09106
U34983
U91840	U02392
U02483	U84019
U01915	U36975
U04615	U85413
U40063	U03628
U07894	U55223
U27013	U59769
U05046	U50852
U63671	U17481
U05305	U29930
U35157	U01984
U15702	U27908
U01593	U15934
U01123	U93275
U60854	U00449
U02846	U74695
U34204	U42388
U28389	U14026
U05841	U81500
U02216	U91127
U30847	U10600
U00259	U11629
U05022	U25454
U29581	U30898
U44216	U00087
U23183	U26499
U16089	U29025
U01855	U98579
U35874	U03487
U30496	U29542
U93956	U00799
U16485	U03231
U07141	U59884
U05499	U03250
U02991	U13983
U15001	U70182
U77829	U22418
U05308	U80894
U01586	U79282
U12486	U05391
U14195	U78890
U54374	U00271
U82461	U64231
U08019	U47052
U87265	U79822
U17997	U26393
U65672
U72967	U41168
U03753	U49667
U00119	U25688
U60313	U66772
U29348	U16764
U07101	U13212
U85617	U04137
U00184	U14277
U40077	U39914
U55439	U07590
U62243	U01157
U16854	U02617
U04490	U68530
U34532	U03363
U80892	U55387
U00252	U19993
U51112	U15112
U91672	U04349
U31345	U04144
U96537	U00695
U30643	U29574
U52599	U40294
U87357	U31176
U39229	U50658
U12663	U83920
U14813	U12855
U71218	U03408
U02244	U08582
U32327	U00156
U69294	U17060
U13365	U16186
U20348	U42992
U34689	U03081
U23398	U36240
U82955	U29180
U47470	U05808
U61432	U12011
U78490	U04738
U16250	U27334
U00382	U55814
U09582	U30551
U71399	U14317
U32355	U41561
U96982	U22951
U16928	U00198
U42526	U10942
U32694	U06075
U58022	U07669
U74095	U03910
U78577	U03723
U13258	U49739
U09554	U47924
U15157	U43428
U34972	U15279
U16736
U91129	U40977
U85528	U00111
U02429	U02330
U01787	U25926
U50938	U67652
U11059	U02062
U19086	U15063
U41274	U67634
U12143	U58298
U05653	U75046
U14887	U20724
U11106	U25675
U23027	U03268
U59474	U36717
U00787	U15277
U74312	U24143
U64506	U18019
U71293	U00058
U42027	U00275
U76272	U45127
U23256	U22858
U83677	U81414
U00689	U99039
U01064	U61285
U09115	U03656
U17777	U12116
U01200	U86037
U13315	U00119
U01780	U26506
U70509	U08266
U20130	U52852
U09907	U03913
U33402	U62451
U65067	U28099
U11680	U80816
U65693	U09049
U47992	U45314
U45146	U40316
U90024	U04360
U10086	U64105
U00774	U36717
U46591	U20657
U08175	U07266
U06589	U12881
U12949	U00563
U64258	U30361
U35652	U45834
U08055	U42219
U14087	U39534
U25203	U02474
U14921	U06975
U03479	U64943
U72978	U20372
U13155	U06041
U38638	U22914
U09208	U00747
U17174	U04345
U07318	U77276
U76053	U26902
U04399	U16140
U03389	U03165
U02617	U03244
U42733	U58330
U17022	U15796
U06855	U21761
U49643	U67298
U58624	U05236
U43418	U29955
U54562	U01346
U02802	U76883
U04803	U57424
U42888	U00675
U72282	U79923
U29325	U72886
U88153	U33835
U36979	U03320
U11178	U47016
U03220	U50703
U34914	U16780
U84760	U85808
U36140	U93803
U09954
U22898	U01203
U26566	U66279
U94403	U05171
U04980	U09608
U00091	U43583
U02657	U40468
U00021	U77197
U23473	U68355
U24662	U85881
U30739	U06275
U23910	U46672
U52145	U06280
U06723	U77770
U01407	U09713
U00333	U32912
U16741	U09520
U62190	U22130
U27476	U71312
U50907	U89218
U39070	U00708
U50914	U00882
U15883	U13429
U02424	U99823
U00976	U68930
U05213	U83651
U14721	U08804
U93504	U55255
U20651	U23161
U24297	U19829
U24021	U55302
U94145	U02868
U45451	U02934
U48777	U79981
U16671	U01427
U24673	U35107
U98067	U21083
U55242	U25241
U15524	U37728
U29446	U28744
U27700	U06871
U06881	U39680
U03985	U07201
U37802	U94492
U58938	U00477
U22506	U03597
U18261	U23910
U03721	U31355
U07840	U25480
U60762	U05311
U54765	U99352
U37582	U04779
