U19486	U06264
U59109	U47527
U03876	U94791
U30132	U01507
U22122	U11028
U54525	U00884
U04827	U64714
U19681	U85922
U15932	U05796
U01996	U71259
U09918	U10117
U22160	U45394
U03098	U72931
U22355	U34221
U35624	U06846
U92213	U28637
U44828	U29233
U18353	U19938
U10577	U18153
U16345	U27709
U30953	U85246
U08365	U15260
U16366	U12898
U79983	U21300
U44269	U01326
U47157	U63751
U39794	U04297
U26492	U17037
U05315	U02339
U27728	U35275
U06074	U08271
U19420	U03443
U61514	U95899
U06195	U11681
U23910	U12666
U19902	U44076
U17814	U20333
U56173	U34273
U08324	U52564
U07611	U86676
U90687	U01667
U06443	U15716
U75864	U90114
U69160
U23838	U48749
U42923	U16973
U00274	U03845
U12991	U45458
U25848	U89865
U37929	U03766
U22044	U15144
U22635	U38910
U64579	U18688
U48710	U45842
U17812	U08102
U01147	U24509
U88837	U61025
U19011	U37141
U28361	U13012
U13998	U07184
U13130	U65719
U04730	U09767
U04385	U27633
U04179	U61877
U17904	U30360
U60797	U03373
U20864	U31020
U00748	U05333
U02551	U10989
U00201	U89634
U16151	U00105
U26868	U67723
U04052	U50605
U54316	U11260
U22194	U08141
U48952	U40390
U14716	U48390
U01050	U38711
U72323	U00298
U64429	U28637
U16646	U08491
U02076	U82682
U01786	U55523
U00957	U43489
U84368	U23710
U20585	U21498
U16455	U29757
U15641	U05619
U00742	U01517
U05910	U06267
U49206	U28237
U12650	U84132
U43751	U23589
U94579	U23391
U37168	U58597
U17706	U11610
U23408	U10657
U05524	U49981
U08539	U32071
U50295	U06378
U32580	U05302
U01500	U00806
U19940	U08508
U48273	U19773
U46102	U53140
U23056	U01522
U73339	U01420
U09303	U54832
U43587	U53863
U39020	U44342
U67322	U03276
U48336	U01815
U40428	U11772
U34341	U03522
U02349	U45567
U08221	U66940
U74510	U34829
U04026	U35326
U00926	U17998
U49737	U00187
U31008	U03407
U22413	U01445
U23623	U25190
U66737	U68773
U34796	U76454
U42984	U00458
U39481	U32203
U44008	U08392
U04165	U08236
U04636	U54461
U02822	U16233
U57632	U28422
U02127	U11938
U95805	U63548
U41815	U16687
U69389	U20671
U42018	U08631
U06492	U93961
U11541	U01517
U04310	U72759
U03081	U34373
U63612	U01242
U48384	U18058
U17619	U21785
U93701	U21418
U04419	U06182
U05905	U69169
U14574	U29665
U13260	U76366
U64850	U03567
U52244	U51932
U00664	U14300
U07535	U52912
U26490	U07410
U04386	U07396
U82309	U01703
U25144	U02346
U07046	U76770
U57739	U06835
U32549	U25107
U69497	U10776
U00052	U92355
U00162	U08410
U24106	U10124
U02710	U11180
U14866	U77633
U29582	U85130
U02383	U11418
U21297	U69196
U24985	U14935
U92741	U09688
U15211	U00858
U08179	U13087
U25440	U11704
U24025	U30072
U31963	U48592
U32857	U01099
U82741	U18937
U04066	U06809
U19682	U18357
U66386	U48134
U68414	U94776
U33748	U01296
U92035	U07758
U01821	U66227
U09174	U12888
U93694	U05065
U06047	U00792
U23961	U44262
U05503	U11218
U01250	U34536
U49008	U23298
U24086	U02061
U43991	U00359
U33732	U00491
U09738	U04729
U06454	U09314
U74237	U00853
U44705	U06606
U04659	U53562
U29683	U18378
U00364	U08434
U64291	U53601
U00063	U61195
U12110	U17808
U02315	U51544
U32854	U19823
U39267	U00271
U60465	U05874
U02830	U34135
U14830	U07220
U03587	U38934
U14039	U19964
U27275	U23010
U25633	U47763
U22101	U41158
U52316	U00119
U58634	U36630
U84336	U01035
U04475	U05382
U06403	U50102
U23068	U13431
U07310	U05132
U45674	U17529
U08575	U02589
U25936	U16665
U32258	U06299
U55967	U56881
U07628	U79494
U20267	U01243
U06117	U22381
U16584	U21188
U48633	U17731
U07101	U49330
U75720	U82102
U06508	U83428
U14132	U13877
U58879	U13542
U02955	U04641
U31333	U09544
U76802	U07546
U10514	U83270
U53543	U27215
U02910	U17570
U07046	U02165
U18621	U97251
U19012	U06228
U13138	U28299
U06304	U14533
U00103	U90403
U00462	U40036
U46492	U08464
U34187	U30219
U27662	U21701
U05937	U09840
U43510	U12012
U05650	U31756
U58677	U65881
U00604	U00199
U72575	U07807
U48477	U49478
U27296	U12946
U21731	U01905
U27859	U07110
U04225	U97157
U00143	U27892
U03232	U73900
U17564	U20936
U35486	U69267
U04436	U58047
U19494	U20562
U20165	U01501
U29699	U41561
U28968	U00031
U33902	U18648
U13552	U08582
U06545	U65937
U38332	U02772
U43238	U36434
U19025	U13489
U19628	U03079
U70264	U26561
U83371	U01475
U70298	U04280
U28225	U80792
U06445	U09016
U43945	U07487
U31679	U70117
U67908	U09790
U02955	U01192
U18897	U13253
U02202	U93297
U03806	U46314
U07369	U45066
U48342	U06757
U14390	U03742
U19420	U11799
U09828	U38185
U11270	U37945
U69966
U24364	U20414
U06978	U12587
U99093	U02219
U85568	U03103
U98840	U14154
U03028	U32575
U25317	U01478
U00728	U26839
U37059	U11404
U03060	U53622
U21885	U45993
U11151	U43662
U07078	U10622
U29258	U01777
U55524	U02917
U31767	U07969
U12327	U55940
U11377	U13426
U35975	U08292
U45259	U02006
U05792	U07692
U04724	U33582
U30598	U01656
U25301
U23479	U12032
U43848	U40672
U08882	U84146
U40535	U11786
U34983
U06500	U66967
U06477	U14312
U24098	U39942
U71817	U55892
U91873	U93080
U59656	U89350
U79263	U00861
U02082	U36773
U25568	U07813
U26552	U05983
U59036	U09342
U49390	U42360
U43880	U24464
U10812	U06066
U07338	U76447
U40601	U42033
U22582	U03433
U25280	U19787
U51842	U21164
U02572	U02048
U38082	U10972
U42496	U35375
U39519	U03091
U19815	U39601
U08611	U28796
U02850	U63185
U12037	U15413
U48106	U15488
U52551	U20439
U01983	U32476
U02188	U77667
U38858	U98752
U12078	U11584
U53313	U57661
U58437	U04907
U01891	U48774
U14485	U39718
U22072	U55282
U69777	U06945
U05032	U64496
U01056	U08435
U61380	U43572
U79337	U01117
U64070	U01879
U06428	U09966
U67745	U44491
U02407	U34366
U16061	U23377
U03879	U53006
U01554	U84327
U61735	U00372
U19328	U02104
U42387	U61777
U09776	U45457
U80030	U01993
U32684
U06763	U43313
U10824	U27889
U81826	U09841
U16450	U24244
U19269	U61955
U43756	U16199
U27482	U08652
U01051	U63045
U24794	U09673
U32408	U52273
U64684	U35740
U56205	U25855
U04306	U06133
U10718	U02206
U05199	U83376
U28987	U55981
U10727	U01316
U09209	U03064
U36636	U06903
U00266	U57311
U04998	U43243
U16823	U17781
U00922	U11316
U27810	U74474
U06857	U74756
U94458	U03429
U93254	U36939
U72772	U05000
U54652	U03648
U75229	U02581
U55942	U04871
U21662	U17492
U11092	U12100
U60036	U05448
U21334	U57506
U17661	U10369
U27648	U02593
U48384	U01304
U47987	U20970
U56589	U82872
U30562	U16514
U65194	U53788
U73328	U01960
U35428	U06040
U43094	U37472
U07438	U73048
U62990	U00695
U46799	U79339
U02627	U16595
U27360	U27560
U43668	U84389
U25336	U06876
U81082	U09717
U75117	U15637
U55524	U83409
U78986	U01723
U46977	U89888
U72324	U81267
U60804	U79717
U68061	U00409
U28044	U00418
U27418	U09360
U11388	U26864
U04895	U80275
U14943	U02818
U20550	U02584
U25878	U00957
U70411	U03567
U50705	U05026
U74730	U72852
U18081	U03537
U14086	U30670
U03205	U37448
U95764	U13806
U12326	U37775
U12407	U28805
U03578	U25072
U40293	U80993
U36718	U74022
U02838	U12333
U06387	U57355
U80244	U01878
U43261	U01463
U06832	U42990
U85888	U12471
U12278	U15277
U51625	U67771
U33095	U11060
U48126	U21870
U69992	U16884
U02680	U33063
U06446	U48134
U19904	U70517
U23916	U02006
U19262	U32688
U61576	U00976
U16123	U22931
U14057	U15482
U64886	U10117
U28933	U42395
U01696	U38772
U25695	U90941
U08200	U46284
U05386	U32954
U21400	U17064
U44196	U02677
U70118	U02655
U08778	U45955
U13403	U19235
U10030	U18447
U45283	U07866
U45946	U26080
U57122	U71134
U00404	U63237
U84955	U46501
U55107	U15516
U35703	U11140
U16794	U20394
U75147	U45859
U17810	U88411
U64635	U38805
U91995	U22420
U08472	U58670
U56652	U54296
U78626	U30139
U31978	U86849
U27482	U15634
U75453	U07866
U23020	U00976
U38072	U01021
U19969	U32226
U24280	U50102
U34638	U99661
U20491	U05098
U69239	U41306
U26335	U44166
U41179	U45621
U02346	U30179
U05864	U47190
U18420	U22465
U09970	U54890
U45076	U91303
U30707	U19499
U56882	U15187
U22606	U20446
U28211	U18011
U35659	U12654
U90941	U00558
U45476	U85278
U41051	U02024
U18113	U12462
U01882	U09240
U52784	U10699
U06734	U42710
U07276	U73157
U65741	U03859
U00663	U40811
U84523	U01646
U86869	U22534
U47933	U11558
U11187
U66989	U01236
U08743	U09460
U07607	U67728
U07611	U23661
U06576	U10607
U11419	U03058
U05015	U85548
U01995	U32302
U33604	U20613
U94307	U01525
U06763	U69966
U63424	U65166
U10207	U29200
U27157	U03763
U27482	U30399
U06265	U16493
U05530	U45362
U91899	U26763
U03186	U09463
U01074	U14564
U21934	U12855
U47284	U58178
U60132	U35766
U35434	U80578
U42538	U04981
U07746	U07745
U45420	U46550
U47717	U01096
U08124	U07489
U26286	U35678
U01472	U12141
U49003	U37989
U03268	U38079
U06430	U89602
U65776	U00945
U05575	U74960
U00202	U23673
U09565	U47121
U15097	U01636
U06553	U94595
U10300	U13978
U06557	U35124
U15159	U58009
U53867	U09020
U26441	U01821
U36224	U46356
U14660	U38901
U70499	U04207
U02137	U44084
U51687	U06704
U14580	U03333
U05885	U18535
U07178	U51039
U46078	U05268
U63198	U10711
U37480	U47413
U28420	U65768
U70297	U06064
U71980	U00708
U06049	U14267
U37141	U69600
U02659	U35305
U03496	U56041
U72042
U02023	U40606
U11579	U57735
U00698	U74658
U00787	U73147
U43456	U75207
U09073	U90205
U26771	U14428
U89889	U26449
U00542	U08947
U56019	U25271
U76222	U63656
U52202	U34805
U68788	U02040
U00649	U02747
U96468	U38228
U45586	U06554
U61299	U66549
U73657	U71143
U57789	U39434
U21115	U04950
U71682	U35135
U58202	U33759
U30970	U11359
U07243	U90107
U17281	U01576
U62894	U34253
U08476	U04639
U93294	U04083
U54010	U04983
U17146	U11369
U12460	U16364
U01525	U44049
U51935	U10460
U00450	U17244
U98772	U00063
U04420	U08560
U09037	U70686
U30994	U19936
U35905	U03555
U37308	U00932
U09210	U27795
U04237	U88348
U09844	U00993
U42049	U71669
U11187	U01157
U13173	U03558
U06661	U55109
U81063	U42828
U64405	U36033
U63656	U93406
U09405	U20890
U41925	U40540
U77395	U09618
U01357	U41180
U19869	U36929
U64384	U07699
U31188	U28910
U64033	U56395
U36164	U01991
U11340	U18206
U12978	U10380
U08361	U05001
U08882	U41126
U02695	U43613
U04186	U18520
U03564	U03803
U04149	U81673
U01749	U44811
U82354	U05827
U33716	U11218
U03689	U65772
U34882	U26813
U76915	U23887
U81518	U04976
U78318	U05224
U97574	U15358
U08008	U38751
U46470	U39418
U04395	U74564
U05859	U81592
U30537	U17595
U56163	U06335
U37527	U03081
U04450	U08726
U05024	U57818
U07616	U44320
U35257	U19247
U12234	U08213
U02855	U38017
U89775	U03329
U23417	U06493
U04808	U44919
U13219	U07777
U02003	U88098
U01024	U59662
U17766	U11969
U97474	U00142
U08277	U23119
U54944	U67583
U14731	U42998
U05963	U28313
U36479	U02070
U22935	U26368
U96993	U92643
U55922	U84382
U21428	U12337
U69773	U21339
U56348	U47972
U04850	U05039
U89523	U44639
U39782	U57960
U18215	U13332
U06895	U43738
U73402	U03422
U37498	U11315
U23272	U71823
U41249	U24934
U01728
U50355	U07904
U03738	U84821
U16507	U03264
U03494	U12453
U10740	U28173
U75215	U06046
U06258	U49049
U69171	U82871
U07787	U15536
U12545	U16039
U08453	U22682
U62184	U28868
U30428	U01008
U04565	U81085
U12638	U03955
U46781	U23942
U06772	U06389
U26328	U10971
U11667	U22095
U31962	U87570
U02652	U10635
U11090	U23121
U28254	U19008
U31175	U56930
U26633	U37626
U08743	U46494
U04422	U04301
U00495	U64956
U01131	U79179
U53522	U95276
U18429	U05146
U73331	U15305
U28991	U10015
U51762	U19075
U09011	U45951
U55415	U04271
U17965
U10611	U05739
U08264	U73909
U36456	U47770
U63395	U08275
U01054	U32774
U37162	U30522
U06680	U18969
U79247	U04822
U01288	U04023
U47878
U01819	U34488
U14931	U12259
U30286	U98613
U37636	U10555
U50113	U00334
U08720	U14735
U14906	U72318
U38931	U24913
U38586	U06488
U21743	U29973
U24209	U03321
U06895	U14230
U34941	U49913
U33222	U17561
U08561	U29872
U82711	U20637
U32343	U51711
U03681	U74400
U42810	U70288
U44291	U08130
U21422	U11787
U08008	U28372
U06403	U45544
U05255	U47519
U04009	U36854
U54803	U05196
U00334	U68192
U06402	U82463
U78134	U01030
U24111	U24109
U26874	U03390
U43480	U04267
U44959	U03062
U82529	U07946
U08951	U69099
U55731	U40925
U49566	U46356
U35896	U03582
U20626	U01421
U20977	U10333
U10743	U20883
U18500	U17573
U60387	U21872
U18251	U27981
U17635	U43360
U09311	U40187
U23811	U07755
U71804	U16273
U34851	U28266
U66521	U53317
U35321	U09646
U48226	U04789
U00856	U05541
U05682	U17290
U56634	U18207
U57400	U21167
U13143	U01955
U67745	U19926
U27154	U44916
U26038	U64801
U20627	U39222
U67815	U10783
U72628	U01862
U07672	U78923
U06133	U56312
U45932	U00760
U01952	U01733
U14582	U48124
U88163	U89405
U01192	U01517
U10781	U00278
U15567	U95151
U30244	U57507
U83401	U01476
U20926	U44320
U04243	U52985
U37692	U36752
U24899	U36500
U00559	U00921
U37267	U04194
U03426	U03902
U21804	U11963
U08575	U62969
U20479	U15538
U15930	U63964
U08735	U04079
U45851	U51771
U20492	U11963
U74883	U10883
U23215	U28797
U64822	U58014
U14923	U14882
U59411	U01209
U73026	U02496
U20064	U67267
U01832	U71258
U87346	U08226
U10550	U41592
U14341	U05131
U18213	U71720
U87078	U36311
U40760	U06161
U91758	U52065
U63820	U01598
U81645	U12541
U36364	U09974
U31294	U54048
U39629	U00547
U01366	U07193
U18004	U35497
U01916	U11168
U05585	U84925
U38657	U02057
U38354	U02986
U31734	U14539
U00523	U06381
U14408	U47070
U02552	U73189
U06912	U00792
U02177	U20363
U63700	U19621
U85143	U02964
U10293	U04181
U51992	U33888
U23640	U03162
U64677	U07410
U01882	U45564
U03581	U74989
U24678	U04940
U30667	U29903
U21941	U18240
U96208	U06434
U40596	U23663
U30883	U46426
U24323	U59872
U07350	U89312
U68524	U11145
U03150	U06722
U49700	U71031
U28270	U01366
U58279	U54093
U00114	U83559
U22582	U12526
U34158	U00111
U57026	U36093
U00578	U44732
U45770	U10214
U15715	U02985
U94579	U37292
U38371	U05661
U03960	U48459
U04043	U14913
U36485	U85544
U29214	U72428
U00634	U74247
U08254	U86831
U54952	U21268
U19494	U14051
U47091	U10838
U03518	U76190
U00390	U28361
U04475	U77364
U50092	U11649
U56955	U44757
U54316	U21285
U83373	U20654
U04418	U72648
U55483	U28907
U36242	U51532
U59815	U15629
U08099	U68001
U04676	U10752
U24234	U07683
U12186	U00831
U16526	U27893
U82075	U03043
U84997	U02332
U44753	U01125
U03010	U01558
U04025	U37236
U08454	U28376
U36428	U55168
U07199	U75782
U21510	U08043
U08797	U07864
U34622	U19352
U08426	U52827
U36718	U39793
U06320	U27459
U22168	U58921
U12551	U17536
U38693	U12342
U65874	U31865
U14612	U19658
U20873	U56881
U77864	U01520
U12807	U81293
U39311	U01699
U18362	U04716
U51927	U07631
U11141	U44975
U13919	U03097
U76844	U40678
U16519	U10386
U17777	U08048
U00414	U74624
U07052	U06194
U08717	U26851
U12436	U06220
U34890	U29919
U37400	U67302
U46899	U02621
U17540	U09970
U05781	U34915
U34750	U46812
U32563	U13406
U13874	U29868
U14750	U91220
U10016	U33972
U17618	U02367
U05438	U33392
U01752	U92456
U50806	U24584
U14832	U16374
U70305	U32156
U58214	U24065
U01017	U19938
U98611	U01508
U34666	U68388
U02236	U74148
U18743	U27857
U15738	U02534
U00828	U80921
U06931	U31187
U05287	U46554
U19420	U05574
U34150	U01948
U07834	U12144
U25621	U25905
U04411	U50562
U05587	U46714
U02484	U02971
U14228	U00257
U23441	U86534
U21662	U50029
U03838	U12504
U08475	U16394
U06835	U54729
U83758	U19052
U91116	U01723
U70143	U02340
U13434	U54579
U02996	U97859
U08362	U14539
U36025	U20848
U10651	U28789
U22264	U27618
U48247	U83179
U91433	U39733
U47549	U70365
U22822	U30251
U07734	U58455
U00601	U57169
U61930	U04381
U12943	U02094
U24056	U05944
U09146	U39783
U01932	U64712
U45201	U05441
U21743	U86008
U58819	U10098
U03114	U57217
U01592	U33929
U25858	U62183
U40183	U80792
U48250	U02887
U09344	U01448
U40489	U12871
U49223	U37396
U23967	U10758
U38905	U27496
U26185	U89862
U62710	U25152
U02541	U45906
U06625	U48520
U28483	U19118
U38787	U03457
U01093	U09734
U04959	U34001
U10966	U01661
U16697	U12953
U03277	U19435
U52627	U01315
U06658	U71864
U10556	U00372
U85169	U01622
U78110	U67745
U01145	U31572
U42223	U72384
U75096	U03438
U31971	U15287
U26650	U17046
U35114	U38636
U65588	U07209
U28124	U00915
U80611	U05362
U85461	U02340
U02821	U31054
U71243	U44206
U60403	U00390
U58334	U21627
U81484	U29347
U09323	U10447
U24917	U49952
U51883	U70300
U01405	U26541
U16059	U20725
U03082	U44128
U22405	U13557
U10597	U10534
U63914	U19787
U86950	U11076
U15476	U08105
U78884	U17580
U34547	U01179
U12267	U87570
U55286	U30362
U13841	U31489
U19779	U25274
U73339	U00411
U14248	U27996
U05616	U38767
U92561	U05831
U52888	U03577
U16166	U17774
U00801	U87386
U03071	U46512
U20271	U29236
U04236	U59077
U04386	U56366
U44238	U09521
U05798	U35226
U65838	U20724
U03866	U87067
U88679	U35786
U04551	U86993
U08220	U08290
U02361	U12762
U25677	U36599
U08982	U19300
U07308	U50979
U01824	U54212
U01751	U23071
U12293	U00835
U61549	U27880
U02317	U17065
U66412	U07007
U00634	U25292
U40261	U15193
U06374	U74105
U39794
U02815	U14753
U12784	U52291
U12407	U30255
U20887	U54958
U13031	U35679
U17277	U04079
U01357	U87435
U04709	U35057
U29117	U89374
U07759	U83428
U79384	U03483
U35213	U25452
U47037	U00546
U77055	U74935
U42347
U52166	U05404
U20341	U15055
U08401	U25348
U49042	U14815
U11736	U81712
U52082	U04822
U15331	U10327
U48138	U05619
U05530	U56361
U12790	U33318
U01244	U13174
U34363	U53830
U36026	U40371
U15735	U74298
U09816
U39197	U53330
U08007	U87461
U91850	U02789
U08189	U38471
U07449	U61263
U93707	U07114
U24717	U03077
U45831	U00344
U20847	U06886
U00625	U89661
U30698	U01635
U48350	U88342
U36427	U19486
U02124	U24890
U07505	U04598
U12451	U01048
U14012	U19244
U23051	U09475
U08544	U08385
U05670	U42598
U01154	U63641
U08484	U12218
U12432	U27159
U04340	U60748
U15731	U09597
U09743	U35289
U08855	U74438
U48198
U05729	U43572
U54474	U28790
U04838	U87702
U48175	U00871
U18563	U52291
U12984	U23580
U34684	U03878
U06035	U40833
U67308	U62771
U65642	U04988
U06622	U11315
U06771	U40109
U02215	U02620
U00593	U31170
U04149	U28314
U12916	U09773
U29089	U05641
U74491	U03122
U09745	U43176
U05798	U65876
U35983	U07234
U34955	U00233
U57949	U03028
U72984	U67298
U09399	U27860
U03663	U85429
U15865	U02562
U00778	U48158
U28182	U00817
U57040	U10234
U81469	U03779
U05644	U00583
U34094	U37990
U00494	U60798
U10714	U08991
U33542	U48672
U11142	U31714
U70591	U01614
U01717	U36325
U23899	U46456
U03086
U36381	U48217
U05820	U69349
U60768	U04789
U27874	U67104
U41071	U05908
U09763	U10714
U23705	U01968
U08934	U22248
U07553	U50661
U10434	U15024
U08870	U20419
U05630	U19969
U08116	U59768
U45555	U05149
U06028	U17862
U15317	U03151
U21948	U31008
U61902	U19902
U03601	U02068
U12385	U02159
U01312	U00606
U04553	U97253
U22202	U26464
U84980
U27791	U01199
U41365	U85130
U15395	U17799
U00360	U01636
U09307	U54106
U53009	U05178
U47085	U46423
U28241	U13064
U47866	U22447
U07339	U12236
U08812	U51907
U56363	U03927
U30549	U54147
U08078	U33976
U44152	U08152
U76867	U14918
U31220	U57101
U52028	U24908
U05378	U10573
U16372	U10491
U01706	U86661
U64506	U08429
U24010	U73291
U35571	U05511
U76566	U82026
U27475	U71114
U28234	U61994
U42172	U05931
U61847	U31491
U15292	U30449
U02626	U40387
U19858	U20848
U28587	U30809
U13776	U08829
U38762	U26496
U56572	U03507
U13506	U16501
U00468	U14321
U26132	U07084
U06052	U08833
U51362	U54957
U91005	U00465
U36097	U22329
U09349	U19816
U04922	U95963
U05642	U46319
U29130	U24163
U07872	U68280
U16334	U54771
U06023	U08524
U41864	U44970
U25975	U00594
U76566	U02951
U01263	U55336
U64910	U20966
U05997	U39756
U20476	U18683
U08878	U04268
U20851	U36930
U11610	U48927
U54316	U37372
U06445	U09864
U47611	U56507
U73747	U22257
U90640	U00268
U85006	U17999
U10277	U19926
U47709	U56691
U42191	U00600
U02873	U49390
U30968	U08279
U11591	U36599
U09423	U12337
U73140	U24488
U11433	U06822
U05386	U54115
U17458	U01806
U40409	U77340
U71663	U04103
U27495	U24993
U35517	U50260
U51060	U49620
U04207	U87750
U45069	U07537
U06294	U34357
U51152	U07829
U35034	U05250
U19550	U19000
U33244	U86849
U25405	U45119
U44814	U10494
U27210	U14063
U32390
U52336	U03407
U72697	U22122
U16983	U88060
U73422	U84073
U39108	U22219
U01921	U65065
U25471	U02780
U09323	U12546
U19940	U04404
U25967	U00663
U00742	U41366
U04308	U87363
U42670	U14866
U08813	U87421
U27787	U32308
U29962	U60516
U09571	U77664
U04230	U46496
U21595	U53921
U11716	U56442
U55263	U60666
U40638	U38088
U38919	U61132
U76977	U17811
U45345	U20196
U30398	U28057
U31338	U22957
U07441	U00865
U17801	U23181
U01543	U78782
U02179	U60096
U08129	U02941
U16698	U09482
U14833	U08573
U03907	U88284
U15975	U36702
U50765	U19906
U03738	U58119
U46630	U20907
U94039	U06509
U11132	U17761
U41538	U25119
U01059	U23267
U03563	U59854
U72318	U14412
U15148
U16651	U44213
U71470	U22627
U03683	U20262
U42217	U16520
U00498	U78687
U06049	U35426
U00558	U80367
U72239	U10373
U74994	U03324
U36117	U03983
U19856	U56642
U88649	U42952
U26008	U22095
U13568	U00546
U39794	U54842
U17865	U29158
U23245
U70709	U16940
U40206	U02241
U96903	U59101
U37400	U18745
U07734	U16006
U02717	U70862
U06141	U89445
U11339	U03150
U07428	U38353
U02534	U66770
U44072	U04441
U10971	U16686
U51882	U74608
U94056	U09465
U16319	U34711
U05507	U59886
U49907	U48815
U19349	U51052
U01239	U13598
U22412	U49091
U06683	U91663
U27928	U78686
U88928	U02512
U45953	U16014
U97966	U07915
U41050	U37620
U13569	U38059
U23677	U08837
U16283	U06066
U59512	U12337
U01009	U40634
U00092	U59647
U07315	U12772
U61299	U49613
U51755	U15073
U63641	U07481
U04382	U49146
U18260	U00299
U01058	U66594
U02103	U17469
U16671	U04903
U04534	U95457
U04095	U21862
U85331	U24095
U73687	U03999
U54466	U06562
U19843	U49636
U00589	U06381
U22592	U40606
U27870	U34785
U14717	U57424
U25105	U25248
U08258	U07883
U03136	U10064
U00230	U34147
U44941	U58515
U54316	U06816
U51351	U03475
U22960	U02657
U22878	U07908
U92664	U37383
U02213	U01104
U37396	U32300
U46108	U04642
U00848	U18447
U08743	U00683
U29174	U25815
U84964	U53666
U08222	U11639
U07642	U19284
U04845	U12013
U20487	U25238
U97158	U03094
U78558	U77448
U38829	U03851
U09303	U64025
U62234	U42934
U00223	U10702
U03810	U51547
U05998	U65392
U94134	U38963
U07096	U27749
U39196	U21861
U86562	U19424
U92638	U31710
U22791	U69522
U29064	U53297
U11178	U52821
U82982
U11110	U49777
U31406	U06631
U89910	U44084
U27865	U07702
U28220	U18973
U17151	U41631
U56853	U11993
U36686	U31054
U54742	U26515
U06714	U75957
U56773	U13390
U03005	U78704
U45631	U08354
U05271	U42264
U26187	U20959
U36315	U04439
U56532	U00578
U21268	U10458
U10642	U09847
U01700	U14792
U10538	U24918
U07271	U14998
U13045	U27074
U23793	U12467
U35095	U01199
U50462	U26920
U77125	U04907
U42161	U03352
U00807	U98304
U12855	U37939
U22915	U20122
U11165	U11699
U45605	U13812
U37698	U14009
U55518	U22923
U22126	U83975
U14593	U19647
U04827	U28728
U51847	U26435
U54505	U06729
U14781	U30924
U02933	U28799
U33809	U24895
U36870	U23599
U14508	U09070
U34978	U14645
U49976	U96035
U00970	U19571
U01468	U01067
U06810	U09178
U06149	U89395
U05538	U11538
U13061	U71447
U69839	U00299
U76669	U06699
U28897	U21365
U00962	U42814
U02146	U04152
U27077	U39060
U67106	U73543
U72428	U58597
U05641	U41988
U14042	U45917
U07100	U86809
U02802	U86716
U02083	U33575
U11375	U00644
U20759	U51664
U01022	U26072
U06083	U57787
U34498	U26132
U15616	U69752
U47268	U49371
U43498	U05869
U24616	U34845
U54743	U05270
U14355	U18338
U15067	U06816
U79020	U06909
U06887	U27454
U49583	U18529
U20966
U08890	U49743
U81116	U02790
U58258	U11220
U75477	U02416
U70313	U53385
U73203	U60372
U32856	U53015
U28507	U69042
U68700	U89649
U03254	U27203
U04005	U02941
U08216	U84499
U03336	U70754
U11260	U10813
U00299	U25021
U09571	U15681
U07648	U00231
U01542	U27478
U53150	U03111
U03685	U84705
U79154	U35339
U00496	U20613
U74155	U71098
U34659	U07370
U58567	U02749
U19771	U31278
U54586	U00816
U56062	U43241
U40879	U12857
U22149	U10159
U36745	U75323
U00063	U13301
U01389	U15304
U89251	U03155
U45308	U11418
U70954	U00676
U16335	U29485
U66786	U16465
U65527	U22933
U81639	U02484
U30424	U23781
U43489	U59071
U56566	U16218
U28406	U10884
U00264	U20439
U01055	U46526
