U27755	U04183
U07014	U40163
U55872	U03097
U32416	U25878
U06762	U89798
U61576	U00976
U11560	U04406
U12956	U14924
U06588	U76507
U13625	U22500
U70118	U02655
U13403	U19235
U10881	U03168
U45283	U07866
U11674	U57145
U40014	U91910
U29364	U40461
U01224	U22241
U45825	U37800
U64635	U38805
U19873	U65679
U48061	U05197
U05173	U84942
U27482	U15634
U75453	U07866
U07001	U31042
U05266	U02610
U41683	U05366
U29566	U53568
U02346	U30179
U23077	U24342
U30707	U19499
U98166
U19006	U62378
U14151	U16009
U02717	U03225
U33984	U58410
U97357	U01887
U26652	U01544
U47933	U11558
U24415	U24574
U52738	U08297
U90643	U14335
U00188	U21288
U06392	U46488
U19281	U61669
U65709	U65198
U16176	U26410
U11317	U34818
U03186	U09463
U01074	U14564
U02568	U18688
U69802	U58979
U14251	U36859
U03098	U77965
U79472	U01743
U02412	U11427
U26286	U35678
U34187	U13875
U51499	U03672
U39638	U02691
U03767	U08364
U14295	U00032
U15097	U01636
U71742	U03108
U24251	U04855
U00874	U75174
U08728	U42685
U79418	U00103
U02137	U44084
U51710	U12656
U14580	U03333
U02555	U38351
U85439	U40432
U01630	U11839
U52146	U66189
U84435	U02221
U03149	U03409
U60216	U87126
U07978	U32171
U84733	U00948
U57939	U02950
U56019	U25271
U76373	U32033
U28519	U13669
U07243	U90107
U95486	U05097
U07353	U96782
U17332	U05085
U55194	U00456
U05255	U03845
U69718	U04983
U20641	U15290
U70763	U04705
U51935	U10460
U96503	U00191
U11168	U27929
U41244	U38910
U61649	U42830
U11187	U01157
U39126
U59784	U71847
U64405	U36033
U24474	U10508
U16285	U07838
U67101	U26092
U01882	U20162
U12978	U10380
U05824	U04829
U12702	U15949
U08882	U41126
U17084	U06711
U06013	U68927
U03927	U54386
U20802	U21042
U76915	U23887
U40766	U08709
U03570	U25393
U56163	U06335
U03178	U76815
U32743	U74669
U35257	U19247
U25705	U28801
U00470	U29844
U38657	U23258
U93589	U05005
U06737	U43509
U74344	U44130
U39713	U02116
U14731	U42998
U36479	U02070
U38383	U11235
U71379	U11913
U69773	U21339
U13790	U28150
U03024	U75068
U57760	U02694
U01025	U11380
U79726	U15830
U29952	U22018
U03738	U84821
U16507	U03264
U67994	U13512
U01777	U96940
U56601	U07010
U05330	U09593
U17760	U06640
U38147	U81567
U06772	U06389
U06278	U49406
U21151	U12950
U11667	U22095
U25364	U20591
U48714	U18099
U25649	U72031
U38890	U02533
U31449	U30283
U37753	U75927
U26478	U70484
U26578	U87917
U04491	U76374
U74895	U07482
U11459	U38946
U24318	U01085
U06895	U14230
U69081	U74594
U06755	U35915
U14243	U28088
U04009	U36854
U01068	U65311
U06402	U82463
U78134	U01030
U24111	U24109
U14618	U13199
U03480	U33248
U55731	U40925
U56344	U01348
U48690	U80176
U11705
U19706	U07077
U23811	U07755
U74814	U88454
U56634	U18207
U26276	U18379
U04547	U09277
U15569	U38277
U87331	U07421
U06133	U56312
U06573	U32801
U03669	U02517
U00295	U39445
U09402	U31271
U16441	U30710
U51435	U35323
U22530	U09463
U83401	U01476
U02594	U22264
U04243	U52985
U24899	U36500
U00559	U00921
U97513	U04058
U20492	U11963
U64822	U58014
U20064	U67267
U87346	U08226
U05315	U34422
U08404	U38449
U32940	U08068
U19970	U21873
U60746	U60001
U05087	U16305
U03611	U76968
U24118	U07583
U66800	U05034
U37006	U33062
U07659	U32458
U98584	U05996
U89918	U05181
U13261	U04260
U13316	U27335
U02555
U72443	U12245
U92968	U61660
U04962	U85283
U16449	U71476
U00114	U83559
U55884	U16358
U01090	U06573
U73218	U01659
U61655	U52410
U56841	U91559
U02594	U21288
U30542	U17735
U49944	U40521
U50261	U85485
U94643	U05676
U65445	U03862
U06217	U06382
U04909	U29330
U89886	U28868
U83373	U20654
U72648	U04418
U27381	U03051
U09813	U44829
U05016	U08703
U54057	U24643
U82075	U03043
U25210	U63088
U32680	U06571
U28337	U15068
U19562	U03736
U70965	U37175
U69405	U89886
U01548	U86454
U91243	U54745
U12787	U09834
U14066	U17959
U03838	U18631
U07052	U06194
U99921	U00014
U38110	U61450
U13874	U29868
U51808	U27038
U17618	U02367
U07094	U25416
U03361	U16056
U42998	U26803
U04335	U32929
U58214	U24065
U98611	U01508
U65874	U53624
U02236	U74148
U48981	U03911
U10301	U13661
U07769	U00649
U22044	U15144
U25787	U43749
U02033	U91653
U25621	U25905
U18196	U03328
U09132	U76923
U03838	U12504
U07606	U56959
U37946	U25012
U80398	U02187
U01387	U69158
U01504	U38778
U67235	U05206
U58019	U01615
U65387	U37727
U22822	U30251
U07734	U58455
U02697	U76303
U46002	U07811
U24056	U05944
U17908	U21976
U32848	U39528
U28238	U07336
U19524	U11912
U49842	U00298
U45570	U43582
U00725	U70117
U76723	U05016
U38787	U03457
U50843	U48721
U16697	U12953
U38466	U35953
U17295	U08594
U90161	U03697
U09953	U63497
U06665	U61561
U83159	U09602
U45592	U02350
U60403	U00390
U01038	U52583
U64059	U33681
U16819	U03638
U81484	U29347
U30562	U01517
U05710	U61537
U29208	U19008
U63914	U19787
U43347	U24648
U31459	U70816
U05616	U38767
U96270	U00475
U22497	U00071
U53567	U66225
U06968	U73449
U04236	U59077
U02047	U66645
U25677	U36599
U17310	U82294
U12293	U00835
U15793	U70827
U57668	U20530
U37408	U26765
U26307	U03860
U07132	U93103
U45679	U79197
U42872	U03767
U52082	U04822
U04726	U08486
U03884	U14602
U64173	U00628
U09816
U02194
U01009	U53141
U10330	U16485
U62579	U48686
U01591	U23431
U17346	U94880
U20847	U06886
U75799	U55695
U42131	U26036
U59490	U61070
U14012	U19244
U08544	U08385
U43097	U07364
U83342	U58810
U12432	U27159
U19489	U30342
U39272	U02892
U54474	U28790
U80197	U05315
U74844	U59602
U73185	U24649
U15287	U50380
U53863	U15286
U65642	U04988
U00136	U01709
U26854	U53987
U07167	U32766
U14864	U21678
U66970	U27602
U74491	U03122
U50032	U00121
U06672	U94768
U12185	U12176
U21996	U24017
U37946	U36795
U80716	U57101
U24604	U03504
U26478	U38361
U05711	U27271
U00778	U48158
U09440	U03224
U47743	U34311
U15718	U08508
U08229	U42675
U23899	U46456
U27971	U04518
U31793	U03506
U08874	U05258
U38151	U29898
U50661	U07553
U54359	U33417
U18736	U38038
U45555	U05149
U15317	U03151
U34118	U08332
U52995	U06999
U40376	U03281
U32535	U05944
U09307	U54106
U00953	U11093
U04153	U07689
U56403	U05227
U55750	U19437
U04636	U02778
U04408	U06417
U31220	U57101
U16372	U10491
U07389	U23807
U14948	U05982
U38978	U11695
U01030	U60126
U42172	U05931
U02960	U92350
U92350	U45275
U09691	U11883
U13195	U38935
U00562	U16660
U28422	U91138
U01209	U86219
U00082	U17985
U65141	U52657
U24151	U06175
U57832	U01387
U36097	U22329
U05290	U32863
U50698	U41142
U08539	U32071
U08524	U06023
U73458	U64811
U33236	U08209
U41954	U08000
U04354	U08774
U69034	U40361
U21680	U38892
U08258	U34500
U08878	U04268
U25120	U14549
U08389	U31602
U11610	U48927
U06445	U09864
U05734	U38094
U06377	U26462
U85006	U17999
U54377	U00564
U30968	U08279
U71663	U04103
U73904	U37534
U05127	U15069
U26012	U06066
U45986	U30894
U10118	U05175
U07580	U75920
U04377	U29658
U18301	U46123
U04379	U86116
U35805	U11814
U00742	U41366
U11842	U09115
U91518	U08118
U21482	U26734
U24519	U62544
U35703	U63979
U45509	U04543
U35516	U04776
U42411	U89517
U08129	U02941
U06117	U58381
U34341	U03522
U15975	U36702
U60476	U24896
U94039	U06509
U42640	U51423
U91007	U00359
U41529	U16771
U21852	U08143
U00969	U34929
U23149	U38016
U89012	U67072
U72239	U10373
U10030	U17437
U33738	U07121
U27150	U74858
U63858	U07158
U03698	U69867
U15598	U42712
U12700	U31305
U43533	U13129
U44072	U04441
U75845	U62855
U36952	U72961
U44862	U08149
U05507	U59886
U63396	U07873
U19428	U65161
U16690	U99169
U01234	U04278
U08788	U05863
U06450	U71541
U06401	U57274
U07315	U12772
U35992	U42371
U62121	U07274
U20383	U19346
U24178	U12077
U49782	U03088
U05583	U90905
U22533	U46567
U06072	U23202
U08009	U66972
U15097	U41852
U41238	U05069
U00975	U50238
U45341	U30837
U57739	U35908
U00137	U00357
U15665
U15885	U23360
U02213	U01104
U71707	U38683
U15566	U27522
U00399	U10288
U59565	U06300
U04078	U45014
U21360	U12658
U15658	U46759
U86562	U19424
U75564	U07609
U78212	U06923
U85626	U60493
U81923	U01521
U57632	U28422
U03005	U78704
U07889	U04070
U04154	U27832
U30598	U00305
U70349
U21970	U63995
U10538	U24918
U66103	U91271
U08530	U45523
U05293	U36966
U01716	U39683
U00610	U83021
U96241	U03352
U80704	U22664
U81278	U06293
U09997
U01584	U02392
U25570	U17745
U94711	U03094
U03513	U23282
U51847	U26435
U54505	U06729
U00319	U54310
U02344	U34324
U59679	U63422
U30869	U41706
U00970	U19571
U06810	U09178
U07834	U09960
U49242	U02913
U02980	U59571
U02274	U68015
U81384	U03697
U14042	U45917
U31001	U30052
U65820	U13341
U26072	U01022
U55508	U49938
U06887	U27454
U03382	U97524
U76260	U85888
U40568	U21094
U51854	U05967
U32856	U53015
U28507	U69042
U08411	U12953
U01716	U74546
U00476	U61733
U04878	U36306
U00299	U25021
U09571	U15681
U40991	U05224
U23309	U58709
U03189	U13172
U40816	U06936
U58567	U02749
U19771	U31278
U01003	U36203
U45201	U14528
U14590	U39713
U36745	U75323
U29664	U05557
U52929	U11317
U36883	U76587
U55210
U49868	U26750
U00607	U15779
U02714	U13778
U21305	U54138
U00798	U99434
U22173	U08565
U01797	U90913
U85397	U00128
U40291	U01294
U02897	U11731
U68965	U03858
U83440	U02826
U08200	U52343
U65927	U02387
U33675	U03157
U66625	U00165
U55399	U13982
U61903	U13257
U25144	U02346
U36641	U18130
U60099	U06757
U05745	U14114
U03571	U12295
U09050	U36829
U02697	U65279
U16686	U85702
U11569	U27901
U20023	U27866
U38107	U93294
U05295	U65120
U50583	U07918
U57005	U01177
U14963	U19532
U23383	U08148
U05043	U36630
U02443
U01584	U03200
U37171	U59582
U08014	U64621
U42483	U26872
U06167	U80176
U02339	U54639
U40409	U44099
U96628	U08155
U50467	U22076
U00245	U00716
U19889	U54590
U23259	U24246
U07944	U92834
U06241	U43022
U45382	U06581
U88743	U08343
U72932	U06000
U00218	U50954
U17202	U51953
U10666	U11220
U52407	U14154
U50076	U08650
U04394	U25461
U29194	U23722
U41339	U07907
U08290	U67564
U08070	U41714
U03698	U03058
U38227	U29749
U08705	U02151
U15211	U00858
U02587	U06523
U02486	U39457
U13562	U08073
U02968	U91860
U68227	U00386
U28118	U06452
U13241	U14136
U06824	U48240
U10352	U12909
U49817	U02888
U10240	U30184
U48987	U01340
U03251	U14186
U04384	U20602
U02403	U34151
U97427	U23689
U51468	U63324
U43610	U36271
U40761	U07056
U58444	U00457
U67121	U02272
U02440	U15629
U70424	U07414
U27154	U42506
U03728	U62953
U72130	U05075
U27154	U40868
U18068	U18110
U80313	U15835
U87063	U33383
U03362	U01936
U22460	U14485
U55603	U71888
U41411
U70649	U04338
U92035	U07758
U05339	U04370
U05169	U27917
U96154	U02922
U37663	U35215
U14364	U11189
U01693	U23650
U11167	U72094
U64280	U06545
U00233	U14505
U12565	U15694
U15267	U27129
U05538	U47551
U03687	U26590
U03849	U91467
U03602	U20678
U24827	U29003
U04859	U35222
U33927	U02868
U06568	U29579
U37662	U34862
U37753	U09348
U70229	U62585
U25254	U06761
U34126	U05691
U56192	U02836
U05064	U15187
U51118	U29036
U81068	U02364
U03386	U13073
U53734	U61022
U54840	U82224
U31003	U32394
U51139	U07132
U04230	U12526
U69420	U01694
U69962	U00077
U06387	U77996
U60340	U19161
U24920	U14168
U28969	U15941
U87732	U76454
U21306	U25935
U01044	U10813
U37958	U28504
U05197	U32487
U39141	U08894
U32310	U14505
U16613	U32522
U22020	U06308
U74312	U39702
U51652	U03599
U54024	U00033
U14156	U27997
U11702	U20530
U28462	U07823
U04610	U65120
U14038	U15211
U04328	U57638
U36244	U53581
U02774	U03959
U13595	U10487
U86528	U06247
U81732	U04723
U73653	U19963
U22413	U08630
U29867	U41803
U19869	U36929
U26371	U42056
U03769	U51428
U02820	U35712
U07386	U13494
U00609	U41900
U30585	U56047
U10405	U15602
U16732	U17662
U04965	U15240
U08258	U23027
U31982	U43031
U07620	U67199
U16019	U58753
U01846	U30962
U10913	U08387
U58215	U31398
U90034	U04988
U25497	U03872
U02767	U44008
U14572	U00499
U49978	U20173
U19855	U42362
U29766	U03195
U05266	U20452
U01268	U03010
U12602	U47472
U02252	U47814
U00447	U13209
U23473	U55657
U46394	U11697
U03098	U07902
U02767	U44739
U03364	U19534
U30032	U07666
U03280	U38377
U23507	U00208
U48721	U69849
U68734	U26789
U30095	U18131
U05533	U01998
U00917	U42376
U01963	U53128
U10817	U47386
U45646	U02390
U01138	U26793
U83619	U10590
U28587	U07239
U42195	U22247
U76538	U17279
U36717	U00774
U06634	U21073
U15182	U03746
U02626	U18263
U08953	U27795
U65700	U53967
U62563	U33059
U74382	U01941
U11345	U00793
U01740	U95681
U03202	U87086
U06099	U85592
U18724	U18942
U00584	U26902
U31601	U44240
U52873	U92995
U59493	U03525
U42061	U11812
U20845	U17286
U00968	U65726
U12576	U01737
U95866	U22571
U36929	U20340
U07562	U56302
U07758	U53051
U11999	U04289
U31944	U01122
U02400	U25186
U87660	U06437
U06810	U02151
U25936	U16665
U21848	U31665
U04979	U65188
U08162	U41209
U59901	U21673
U00673	U85158
U37243	U10670
U49330	U22122
U21088	U22385
U03601	U02576
U38159	U46328
U75896	U28482
U33396	U30396
U06059	U43370
U04932	U78742
U11997	U35114
U32819	U12783
U61365	U20637
U01583	U28269
U66485	U02182
U02147	U58507
U45731	U14906
U34534	U04392
U32218	U03492
U18409	U78201
U31643	U28012
U34544	U04811
U52178	U82332
U89311	U07462
U05911	U32135
U03936	U25582
U09920	U23100
U70820	U06633
U05137	U74463
U47012	U92267
U18467	U03879
U04376	U21396
U19736	U39712
U36604	U13789
U94056	U12605
U06747	U34122
U00164	U66644
U05339	U29641
U52315	U05579
U23464	U94779
U20803	U18682
U00821	U17356
U16569	U50484
U03856	U23574
U85691	U92901
U55487	U29113
U01323	U10235
U00089	U31475
U21360	U02855
U17765	U15084
U51299	U02391
U08330	U02656
U43335	U29762
U01944	U89845
U43643	U12068
U32164	U17279
U53004	U22165
U56193	U27763
U52047	U05980
U28823	U28131
U14610	U25854
U29912	U02417
U04422	U08813
U55603	U83219
U33798	U07391
U18902	U96412
U11092	U56236
U86996	U63869
U02916	U64048
U10794	U86565
U01142	U90287
U00090	U95181
U10901	U23440
U00153	U32357
U05260	U00608
U43008	U70565
U15246	U68504
U08380	U28800
U83917	U76779
U62652	U25964
U76092	U17086
U90522	U56768
U06497	U24130
U23942
U07859	U04406
U41717	U06303
U13687	U16576
U15111	U08189
U01708	U19471
U04332	U36818
U21657	U06650
U73763	U25706
U23983	U47679
U02455	U58817
U51722	U62899
U26490	U55823
U42664	U44026
U30389	U07654
U30280	U04739
U30040	U12556
U08784	U47260
U02301	U02384
U35811	U04950
U56204	U40102
U07320	U39068
U12583	U68535
U18835	U00491
U07441	U19875
U11223	U29300
U03270	U22161
U17618	U11963
U04666	U13244
U67757	U02206
U19887	U14041
U02353	U12798
U21750	U10949
U12799	U27719
U57885	U06267
U22427	U11773
U55033	U01651
U29526	U14762
U85956	U61469
U79412	U13170
U52965	U12651
U68226	U05539
U08866	U02830
U75310	U03346
U38318	U22992
U95823	U06956
U07574	U00639
U01620
U08708	U09637
U49105	U48818
U29569	U49975
U31319	U01584
U05871	U11589
U15689	U12440
U05911	U35941
U01858	U42126
U24322	U79894
U16453	U13728
U07873	U27557
U20977	U20681
U35486	U69267
U92989	U01971
U13466	U11265
U19494	U20562
U01169	U48484
U04030	U50330
U70490	U01059
U28898	U01853
U07574	U28633
U51596	U40987
U39797	U08052
U39557	U01890
U33902	U18648
U13578	U07214
U06049	U30760
U19264	U65300
U10487	U59886
U11656	U86901
U05550	U12686
U01740	U43389
U15558	U16955
U05767	U41560
U12859	U22182
U28947	U04185
U35290	U46412
U37055	U04464
U38332	U02772
U20911	U00082
U25594	U08313
U01292	U11100
U05783	U93510
U02437	U80028
U43686	U10295
U76460	U69388
U08394	U29072
U01173	U82629
U15289	U12747
U53245	U31516
U03887	U32929
U74858	U10829
U88619	U01527
U16519	U12921
U50240	U20324
U39082	U02549
U04578	U58706
U27914	U42927
U08373	U16267
U25368	U04855
U01262	U10148
U04910	U00244
U79715	U83653
U21976	U28930
U40862	U16764
U13987	U26432
U10737	U03027
U08049	U01317
U24061	U22272
U13377	U04266
U80670	U31437
U48929	U08719
U05333	U08730
U59665	U11053
U23608	U13554
U02230	U51581
U04464	U49932
U15223	U45433
U02252	U43363
U26365	U17030
U09169	U17004
U05097	U84522
U09891	U34011
U13306	U11130
U41350	U16072
U24490	U79300
U21703	U28853
U25350	U50032
U56407	U04114
U44610	U89962
U03924	U40635
U23655	U02283
U58234	U09363
U54726	U02225
U07793	U07683
U00109	U98024
U17425	U08645
U18529	U06426
U22430	U17494
U51565	U06042
U31003	U29670
U03816	U59736
U51209	U75992
U25430	U45425
U39067	U57958
U41670	U02286
U06895	U36019
U19856	U58278
U12864	U05509
U58033	U00931
U90298	U10121
U81691	U47205
U15419	U38333
U00316	U71338
U10407	U17025
U20212	U02034
U76782	U01224
U06978	U48958
U01872	U48390
U14812	U91048
U63942	U02458
U53619	U25283
U78546	U70675
U31637	U57788
U22092	U04408
U50273	U62868
U03916	U30823
U03354	U38942
U83758	U08102
U95569	U07572
U77257	U53105
U24560	U52175
U37518	U49476
U76537	U17225
U56925	U71464
U44870	U01621
U13763	U02384
U00669	U93405
U00732	U08262
U26176	U00588
U13650	U44125
U31053	U08964
U27728	U57890
U67101	U28734
U03033	U13786
U56652	U17487
U07036	U05996
U05438	U51699
U00287	U18536
U28630	U06673
U38642	U08129
U53506	U47060
U01655	U36924
U06171	U44735
U37674	U43236
U26261	U47666
U47255	U26267
U13366	U16606
U01860	U27698
U03646	U40082
U73640	U59736
U58385	U01665
U01272	U08659
U05575	U75050
U44130	U36267
U09367	U16901
U72171	U02463
U45356	U21923
U02638	U18488
U28127	U06317
U49215	U08076
U61273	U51914
U23829	U66681
U65700	U42373
U23200	U24643
U27222	U07183
U22018	U57170
U59543	U05191
U56332	U16316
U06509	U21585
U22057	U11985
U36737	U00629
U02209	U15901
U03816	U27347
U22146	U17353
U07687	U03850
U02352	U32239
U10269	U01881
U21379	U23431
U10879	U49252
U71707	U25098
U85713	U02777
U18438	U74830
U61793	U16770
U02597	U77686
U54066	U13494
U30635	U45878
U60225	U50598
U15623	U38034
U63379	U03902
U06260	U45257
U81329	U39167
U66715	U00050
U23649	U41055
U60092	U10893
U07901	U14786
U13838	U04322
U11247	U44561
U08281	U53722
U01123	U93275
U00726	U97886
U20033	U01149
U03061	U89650
U48595	U43065
U08495	U73939
U74860	U02196
U05841	U81500
U28436	U05636
U45926	U06138
U64341	U83164
U05022	U25454
U04683	U07239
U04547	U06180
U87773	U20315
U47701	U05315
U16030	U31938
U23183	U26499
U45222	U00675
U20622	U37947
U35977	U22063
U45022	U25555
U16472	U75955
U22046	U05664
U03468	U70025
U39528	U21438
U15183	U09373
U05308	U80894
U74098	U08129
U58480	U17723
U01470	U03787
U94056	U28799
U44981	U31219
U45473	U23607
U49528	U02945
U06943	U93887
U05868	U06534
U03197	U20997
U00883	U18007
U00134	U13071
U60308	U03351
U53104	U10249
U62681	U23038
U04391	U85506
U43876	U02048
U29348	U16764
U02299	U30772
U10542	U20562
U52781	U07494
U39914	U40077
U29676	U02169
U16175	U16178
U00716	U85217
U03098	U85891
U24616	U13978
U87269	U05135
U09932	U06970
U04317	U37167
U88542	U02018
U10665	U27103
U82748	U03557
U17326	U49312
U06860	U72895
U01803	U59886
U29098	U00411
U71218	U03408
U04563	U67957
U15097	U45894
U61474	U07747
U19841	U24190
U07506	U49929
U61213	U50798
U23398	U36240
U16250	U27334
U47187	U06434
U73763	U11146
U10502	U42097
U43184	U91993
U29689	U48288
U32694	U06075
U32653	U07528
U03162	U39118
U94504	U11389
U39818	U03412
U48999	U03358
U01657	U91377
U14485	U39718
U06562	U83784
U04827	U69340
U01370	U09039
U43107	U14741
U16585	U52118
U71636	U01035
U17353	U34714
U05032	U64496
U14438	U45913
U44037	U01341
U08822	U09213
U09494	U02587
U96510	U06060
U30960	U04983
U12143	U58298
U61484	U12457
U27853	U18579
U64053	U37105
U18260	U46411
U11092	U03054
U11106	U25675
U12788	U05799
U62061	U85113
U13742	U32539
U46052	U01998
U71137	U25708
U73241	U05140
U07589	U19324
U02908	U46986
U42644	U75797
U07682	U54378
U91997	U78731
U35625	U33357
U58196	U34973
U17625	U35449
U12105	U24910
U53696	U44955
U01200	U86037
U01275	U08060
U09907	U03913
U74019	U89408
U31621	U05089
U03535	U53808
U33377	U04297
U06422	U06976
U06545	U59964
U75779	U03448
U06041	U14770
U50633	U11207
U13235	U13482
U72577	U53939
U08055	U42219
U00689	U81711
U39134	U18627
U25997	U57699
U34807	U51020
U27948	U17595
U05070	U40786
U08010	U38156
U05264	U52283
U61020	U27152
U08221	U34302
U17174	U04345
U31751	U13014
U10871	U06766
U75946	U01038
U68005	U60795
U22698	U13179
U43493	U92265
U04359	U82352
U61606	U00830
U21724	U60945
U58624	U05236
U24654	U27417
U05088	U62083
U14945	U06748
U26539	U46451
U04803	U57424
U84265	U02636
U13805	U88693
U03708	U53573
U06007	U54873
U23983	U49489
U49455	U20107
U63969	U28942
U02177	U27954
U19209	U60484
U64552	U20105
U53504	U06402
U01282	U01040
U35421	U53309
U80287	U03704
U31265	U43627
U47347	U10403
U00333	U32912
U45611	U09089
U04870	U07177
U06015	U29298
U35519	U50622
U00083	U85691
U17274	U04617
U46256	U22568
U06241	U46459
U01204	U85675
U68985	U92563
U61219	U33845
U06725	U18948
U24467	U11411
U28380	U07472
U15883	U13429
U05213	U83651
U19700	U34560
U07712	U25258
U93504	U55255
U11241	U11451
U16654	U16864
U89392	U00683
U27680	U65114
U05577	U70904
U86476
U55242	U25241
U05723	U54814
U19863	U33298
U07742	U22659
U59532	U34818
U05269
U06093	U05802
U73857
U26660	U25249
U28656	U07124
U36376	U35798
U03415	U11146
U08389	U63863
U58938	U00477
U00463	U52573
U25485	U01266
U05322	U01848
U03781	U40722
U33451	U02773
U76802	U07546
U06835	U79722
U27209	U36011
U10653	U23353
U21333	U23949
U12713	U08632
U22752	U07579
U16648	U01343
U19480	U24918
U83857	U15172
U08836	U07983
U99882	U43774
U67177	U00617
U45947	U73681
U73300	U08343
U85020	U03767
U40816	U00975
U15580	U69708
U14214	U60480
U44538	U18785
U34750	U11383
